record_date,hour_of_day,city,corridor,congestion_index,avg_speed_kmph,incident_reported,road_closure
2025-10-02,20,Delhi,Ring Road,68.1,26.2,0,0
2025-10-02,23,Delhi,Industrial Belt,0.269,48.8,1,0
2025-12-02,7,Lucknow,Port Access Rd,0.498,29.1,1,0
2025-12-02,10,Lucknow,Port Access Rd,36.6,36.7,0,0
2025-12-02,13,Lucknow,Airport Link,49.9,30.4,0,0
2025-12-02,17,Lucknow,NH-44 Stretch,0.233,43.9,0,1
2025-12-02,20,Lucknow,Airport Link,0.455,28.3,0,0
2025-12-02,23,Lucknow,Central Market,0.331,37.6,1,0
2025-12-02,7,Jaipur,Ring Road,0.382,30.6,0,0
2025-12-02,10,Jaipur,Industrial Belt,0.26,43.3,0,0
2025-12-02,13,Jaipur,Industrial Belt,0.38,34.6,0,0
2025-12-02,17,Jaipur,Port Access Rd,30.7,42.7,0,0
2025-12-02,20,Jaipur,Airport Link,0.715,14.7,0,0
2025-12-02,23,Jaipur,Industrial Belt,0.324,46.5,1,0
2025-12-02,7,Mysuru,Airport Link,0.341,41.7,0,0
2025-12-02,10,Mysuru,NH-44 Stretch,0.464,37.5,0,0
2025-12-02,13,Mysuru,IT Corridor,0.446,28.7,1,0
2025-12-02,17,Mysuru,IT Corridor,0.712,20.6,0,0
2025-12-02,20,Mysuru,Airport Link,0.639,27.3,1,0
2025-12-02,23,Mysuru,NH-44 Stretch,0.636,26.0,0,0
2025-12-02,7,Mumbai,Ring Road,0.452,41.8,0,0
2025-12-02,10,Mumbai,Central Market,0.532,25.4,1,0
2025-12-02,13,Mumbai,NH-44 Stretch,0.05,54.2,0,0
2025-12-02,17,Mumbai,Central Market,0.27,43.9,1,0
2025-12-02,20,Mumbai,Central Market,0.437,27.6,0,0
2025-12-02,23,Mumbai,Industrial Belt,0.421,28.7,0,1
2025-12-02,7,Hyderabad,Ring Road,0.534,33.9,1,0
2025-12-02,10,Hyderabad,Industrial Belt,0.198,42.6,0,0
2025-12-02,13,Hyderabad,NH-44 Stretch,0.53,,0,0
2025-12-02,17,Hyderabad,IT Corridor,0.667,22.7,0,0
2025-12-02,20,Hyderabad,Old Town Bypass,66.0,23.0,0,0
2025-12-02,23,Hyderabad,Industrial Belt,0.365,,0,0
2025-12-02,7,Coimbatore,Port Access Rd,0.218,47.9,1,0
2025-12-02,10,Coimbatore,NH-44 Stretch,0.176,42.5,0,0
2025-12-02,13,Coimbatore,Ring Road,0.126,49.1,1,0
2025-12-02,17,Coimbatore,IT Corridor,0.544,,1,0
2025-12-02,20,Coimbatore,Port Access Rd,0.41,36.9,0,0
2025-12-02,23,Coimbatore,Industrial Belt,8.9,55.9,0,0
2025-12-02,7,Pune,IT Corridor,0.557,32.8,0,0
2025-12-02,10,Pune,Old Town Bypass,34.6,41.2,0,0
2025-12-02,13,Pune,Ring Road,0.416,37.1,0,0
2025-12-02,17,Pune,Airport Link,0.68,17.9,0,0
2025-12-02,20,Pune,Central Market,0.331,43.5,0,0
2025-12-02,23,Pune,Industrial Belt,31.1,43.2,0,0
2025-12-02,7,Visakhapatnam,Ring Road,0.365,38.9,0,0
2025-12-02,10,Visakhapatnam,Central Market,0.471,30.7,0,0
2025-12-02,13,Visakhapatnam,NH-44 Stretch,36.6,38.3,1,0
2025-12-02,17,Visakhapatnam,Airport Link,45.5,30.8,1,0
2025-12-02,20,Visakhapatnam,Industrial Belt,0.665,16.2,0,0
2025-12-02,23,Visakhapatnam,Port Access Rd,0.415,32.5,1,0
2025-12-02,7,Chennai,Ring Road,0.627,25.0,0,0
2025-12-02,10,Chennai,Ring Road,15.4,unknown,1,0
2025-12-02,13,Chennai,Airport Link,41.3,32.7,0,0
2025-12-02,17,Chennai,Old Town Bypass,75.5,12.6,0,0
2025-12-02,20,Chennai,NH-44 Stretch,0.466,30.6,0,0
2025-12-02,23,Chennai,Industrial Belt,0.301,46.0,0,0
2025-12-02,7,Guwahati,Airport Link,0.514,33.3,0,0
2025-12-02,10,Guwahati,Central Market,0.372,40.1,0,0
2025-12-02,13,Guwahati,Central Market,23.4,43.5,0,0
2025-12-02,17,Guwahati,Ring Road,99.0,4,0,0
2025-12-02,20,Guwahati,Port Access Rd,0.626,30.3,0,0
2025-12-02,23,Guwahati,Port Access Rd,0.534,22.3,1,0
2025-12-02,7,Gurugram,Ring Road,0.496,27.0,0,0
2025-12-02,10,Gurugram,IT Corridor,0.325,40.3,0,0
2025-12-02,13,Gurugram,Port Access Rd,51.5,23.5,0,0
2025-12-02,17,Gurugram,Industrial Belt,0.706,15.5,0,0
2025-12-02,20,Gurugram,IT Corridor,46.4,27.8,0,0
2025-12-02,23,Gurugram,Old Town Bypass,0.279,46.1,1,0
2025-12-02,7,Bengaluru,Port Access Rd,0.546,27.5,0,0
2025-12-02,10,Bengaluru,IT Corridor,0.658,18.8,0,0
2025-12-02,13,Bengaluru,Port Access Rd,25.6,47.6,0,0
2025-12-02,17,Bengaluru,NH-44 Stretch,63.2,18.0,1,1
2025-12-02,20,Bengaluru,Port Access Rd,0.375,33.7,0,0
2025-12-02,23,Bengaluru,Airport Link,0.22,42.1,0,0
2025-02-14,7,Mysuru,Industrial Belt,0.535,24.8,1,0
2025-02-14,10,Mysuru,Old Town Bypass,0.126,55.0,1,0
2025-02-14,13,Mysuru,Ring Road,0.53,25.3,0,0
2025-02-14,17,Mysuru,Old Town Bypass,0.512,29.3,0,0
2025-02-14,20,Mysuru,Airport Link,0.415,33.2,0,0
2025-02-14,23,Mysuru,NH-44 Stretch,0.463,28.3,0,0
2025-02-14,7,Ahmedabad,IT Corridor,99.0,4,1,0
2025-02-14,10,Ahmedabad,NH-44 Stretch,0.435,37.7,1,0
2025-02-14,13,Ahmedabad,Port Access Rd,0.477,36.4,1,0
2025-02-14,17,Ahmedabad,Old Town Bypass,72.0,14.0,0,0
2025-02-14,20,Ahmedabad,NH-44 Stretch,0.772,11.1,0,0
2025-02-14,23,Ahmedabad,Old Town Bypass,22.6,39.7,1,0
2025-02-14,7,Pune,Airport Link,0.433,35.0,0,1
2025-02-14,10,Pune,Port Access Rd,0.147,53.3,1,0
2025-02-14,13,Pune,Ring Road,0.684,19.7,0,0
2025-02-14,17,Pune,Central Market,0.608,24.0,0,0
2025-02-14,20,Pune,NH-44 Stretch,57.1,34.1,0,0
2025-02-14,23,Pune,Ring Road,0.444,31.4,0,0
2025-02-14,7,Bhubaneswar,Ring Road,0.747,19.9,1,0
2025-02-14,10,Bhubaneswar,NH-44 Stretch,0.347,38.9,0,0
2025-02-14,13,Bhubaneswar,Central Market,37.3,29.9,0,0
2025-02-14,17,Bhubaneswar,Central Market,0.86,7.7,0,0
2025-02-14,20,Bhubaneswar,NH-44 Stretch,0.634,24.2,0,0
2025-02-14,23,Bhubaneswar,NH-44 Stretch,0.677,23.9,0,0
2025-02-14,7,Hyderabad,Old Town Bypass,0.835,9.6,1,0
2025-02-14,10,Hyderabad,IT Corridor,0.458,27.5,0,0
2025-02-14,13,Hyderabad,Ring Road,0.245,49.9,0,0
2025-02-14,17,Hyderabad,IT Corridor,0.742,18.1,0,0
2025-02-14,20,Hyderabad,Port Access Rd,0.628,18.0,0,0
2025-02-14,23,Hyderabad,Industrial Belt,0.357,35.7,0,0
2025-02-14,7,Delhi,Central Market,0.337,38.1,1,0
2025-02-14,10,Delhi,Industrial Belt,0.401,30.2,0,0
2025-02-14,13,Delhi,NH-44 Stretch,0.589,23.7,1,0
2025-02-14,17,Delhi,Ring Road,0.616,22.8,1,0
2025-02-14,20,Delhi,Ring Road,57.2,27.3,1,0
2025-02-14,23,Delhi,Port Access Rd,0.326,37.9,0,0
2025-02-14,7,Mumbai,Old Town Bypass,0.571,22.6,0,0
2025-02-14,10,Mumbai,Airport Link,0.511,29.7,1,0
2025-02-14,13,Mumbai,NH-44 Stretch,0.359,41.1,0,0
2025-02-14,17,Mumbai,Ring Road,0.483,35.8,1,0
2025-02-14,20,Mumbai,Port Access Rd,0.317,  ,0,0
2025-02-14,23,Mumbai,Airport Link,0.568,26.7,0,0
2025-02-14,7,Chennai,Old Town Bypass,67.5,10.4,0,0
2025-02-14,10,Chennai,Ring Road,0.508,33.5,0,0
2025-02-14,13,Chennai,Old Town Bypass,0.522,37.6,0,0
2025-02-14,17,Chennai,Old Town Bypass,0.56,33.1,0,0
2025-02-14,20,Chennai,Airport Link,0.78,,0,0
2025-02-14,23,Chennai,Central Market,15.2,44.7,0,0
2025-02-14,7,Chandigarh,Port Access Rd,0.158,48.1,0,0
2025-02-14,10,Chandigarh,Airport Link,0.587,19.3,0,1
2025-02-14,13,Chandigarh,Old Town Bypass,45.3,38.7,0,0
2025-02-14,17,Chandigarh,Old Town Bypass,0.697,19.3,0,0
2025-02-14,20,Chandigarh,NH-44 Stretch,0.665,26.9,0,0
2025-02-14,23,Chandigarh,Industrial Belt,0.372,36.4,0,0
2025-02-14,7,Nagpur,NH-44 Stretch,0.461,31.6,0,0
2025-02-14,10,Nagpur,Port Access Rd,0.615,27.0,0,0
2025-02-14,13,Nagpur,Industrial Belt,0.476,33.8,0,0
2025-02-14,17,Nagpur,Ring Road,0.291,44.1,1,0
2025-02-14,20,Nagpur,NH-44 Stretch,0.315,37.1,0,0
2025-02-14,23,Nagpur,IT Corridor,0.286,35.1,0,0
2025-02-14,7,Visakhapatnam,NH-44 Stretch,0.71,12.5,0,0
2025-02-14,10,Visakhapatnam,Port Access Rd,0.241,48.7,0,0
2025-02-14,13,Visakhapatnam,Airport Link,0.412,31.2,0,0
2025-02-14,17,Visakhapatnam,Industrial Belt,46.2,36.5,0,0
2025-02-14,20,Visakhapatnam,Old Town Bypass,58.6,27.5,1,0
2025-02-14,23,Visakhapatnam,Ring Road,67.5,12.7,0,0
2025-02-14,7,Bengaluru,Port Access Rd,0.604,27.0,1,0
2025-02-14,10,Bengaluru,IT Corridor,0.673,18.5,0,0
2025-02-14,13,Bengaluru,Ring Road,0.432,,0,0
2025-02-14,17,Bengaluru,NH-44 Stretch,0.297,33.9,0,0
2025-02-14,20,Bengaluru,NH-44 Stretch,61.7,18.9,0,0
2025-02-14,23,Bengaluru,Airport Link,0.03,50.3,0,0
2025-02-16,7,Jaipur,Central Market,32.3,39.2,0,0
2025-02-16,10,Jaipur,IT Corridor,0.109,50.6,0,0
2025-02-16,13,Jaipur,Ring Road,0.438,36.0,0,1
2025-02-16,17,Jaipur,IT Corridor,0.855,17.9,0,0
2025-02-16,20,Jaipur,Old Town Bypass,0.853,12.0,0,0
2025-02-16,23,Jaipur,Old Town Bypass,0.21,51.2,1,0
2025-02-16,7,Delhi,IT Corridor,0.512,27.1,0,0
2025-02-16,10,Delhi,Port Access Rd,0.339,41.4,0,0
2025-02-16,13,Delhi,Central Market,0.106,55.7,0,0
2025-02-16,17,Delhi,IT Corridor,0.72,20.5,0,0
2025-02-16,20,Delhi,Airport Link,0.691,22.4,1,0
2025-02-16,23,Delhi,Ring Road,0.268,40.2,0,0
2025-02-16,7,Coimbatore,Central Market,63.6,23.0,1,1
2025-02-16,10,Coimbatore,IT Corridor,0.489,31.4,1,0
2025-02-16,13,Coimbatore,IT Corridor,50.3,31.3,0,0
2025-02-16,17,Coimbatore,Airport Link,0.536,28.4,1,0
2025-02-16,20,Coimbatore,Central Market,61.7,21.1,0,0
2025-02-16,23,Coimbatore,NH-44 Stretch,0.495,30.6,1,0
2025-02-16,7,Madurai,Industrial Belt,0.69,16.1,0,0
2025-02-16,10,Madurai,Central Market,0.084,55.7,0,0
2025-02-16,13,Madurai,Ring Road,0.531,27.2,1,0
2025-02-16,17,Madurai,Industrial Belt,0.515,32.2,0,0
2025-02-16,20,Madurai,Ring Road,44.8,28.9,0,0
2025-02-16,23,Madurai,Airport Link,0.386,46.4,0,0
2025-02-16,7,Bengaluru,Central Market,0.722,10.3,1,0
2025-02-16,10,Bengaluru,Port Access Rd,0.5,27.4,0,0
2025-02-16,13,Bengaluru,IT Corridor,0.278,50.4,0,0
2025-02-16,17,Bengaluru,IT Corridor,92.5,4,0,0
2025-02-16,20,Bengaluru,Old Town Bypass,49.2,28.4,0,0
2025-02-16,23,Bengaluru,Old Town Bypass,0.604,34.7,0,0
2025-02-16,7,Chennai,NH-44 Stretch,0.479,29.1,0,0
2025-02-16,10,Chennai,Port Access Rd,0.135,50.7,0,0
2025-02-16,13,Chennai,Port Access Rd,0.233,40.9,1,0
2025-02-16,17,Chennai,IT Corridor,0.684,24.4,0,0
2025-02-16,20,Chennai,NH-44 Stretch,41.2,37.4,0,0
2025-02-16,23,Chennai,IT Corridor,0.648,19.0,0,0
2025-02-16,7,Chandigarh,Airport Link,53.3,26.5,0,0
2025-02-16,10,Chandigarh,Central Market,0.35,35.7,0,0
2025-02-16,13,Chandigarh,Industrial Belt,0.477,31.4,0,0
2025-02-16,17,Chandigarh,NH-44 Stretch,0.496,26.8,0,0
2025-02-16,20,Chandigarh,IT Corridor,0.401,33.4,0,0
2025-02-16,23,Chandigarh,Port Access Rd,5.9,53.7,0,0
2025-02-16,7,Mysuru,Central Market,0.709,15.0,0,0
2025-02-16,10,Mysuru,Industrial Belt,0.224,46.0,1,0
2025-02-16,13,Mysuru,Ring Road,0.147,58.4,1,0
2025-02-16,17,Mysuru,Industrial Belt,84.4,  ,0,0
2025-02-16,20,Mysuru,Port Access Rd,0.377,38.1,1,0
2025-02-16,23,Mysuru,IT Corridor,0.437,unknown,0,0
2025-02-16,7,Kolkata,Port Access Rd,0.533,29.1,1,0
2025-02-16,10,Kolkata,Airport Link,4.7,55.5,0,0
2025-02-16,13,Kolkata,NH-44 Stretch,0.415,40.5,1,0
2025-02-16,17,Kolkata,Airport Link,0.609,25.9,0,0
2025-02-16,20,Kolkata,Port Access Rd,0.566,21.3,1,0
2025-02-16,23,Kolkata,Industrial Belt,0.059,53.4,0,0
2025-02-16,7,Guwahati,Central Market,84.6,9.5,1,0
2025-02-16,10,Guwahati,Industrial Belt,0.28,43.6,0,0
2025-02-16,13,Guwahati,Port Access Rd,0.184,40.1,0,0
2025-02-16,17,Guwahati,IT Corridor,0.682,14.7,0,0
2025-02-16,20,Guwahati,NH-44 Stretch,66.3,21.5,0,0
2025-02-16,23,Guwahati,Ring Road,0.379,41.4,0,0
2025-02-16,7,Nagpur,Industrial Belt,73.2,18.6,0,0
2025-02-16,10,Nagpur,Port Access Rd,65.1,23.7,1,1
2025-02-16,13,Nagpur,NH-44 Stretch,0.305,40.5,0,0
2025-02-16,17,Nagpur,IT Corridor,0.434,29.0,1,0
2025-02-16,20,Nagpur,Airport Link,0.585,24.0,1,0
2025-02-16,23,Nagpur,Ring Road,0.04,64.2,1,0
2025-02-16,7,Bhubaneswar,Central Market,0.588,25.5,0,0
2025-02-16,10,Bhubaneswar,Ring Road,0.486,28.0,0,0
2025-02-16,13,Bhubaneswar,Old Town Bypass,0.398,32.4,0,0
2025-02-16,17,Bhubaneswar,Industrial Belt,43.4,41.2,1,0
2025-02-16,20,Bhubaneswar,Airport Link,0.481,30.3,0,0
2025-02-16,23,Bhubaneswar,Ring Road,0.506,30.0,1,1
2025-02-18,7,Gurugram,Central Market,0.66,22.1,0,0
2025-02-18,10,Gurugram,NH-44 Stretch,0.521,29.5,0,1
2025-02-18,13,Gurugram,Airport Link,0.32,42.5,0,0
2025-02-18,17,Gurugram,Old Town Bypass,0.796,12.0,1,0
2025-02-18,20,Gurugram,IT Corridor,0.576,27.2,0,0
2025-02-18,23,Gurugram,IT Corridor,0.03,61.3,0,1
2025-02-18,7,Delhi,Industrial Belt,0.701,11.5,0,0
2025-02-18,10,Delhi,IT Corridor,0.197,54.2,1,0
2025-02-18,13,Delhi,Airport Link,0.038,56.0,0,0
2025-02-18,17,Delhi,Industrial Belt,0.479,29.3,0,0
2025-02-18,20,Delhi,IT Corridor,47.2,31.4,0,0
2025-02-18,23,Delhi,NH-44 Stretch,16.8,51.3,0,0
2025-02-18,7,Chandigarh,Airport Link,0.725,14.6,0,0
2025-02-18,10,Chandigarh,Central Market,0.302,35.6,0,0
2025-02-18,13,Chandigarh,Airport Link,0.479,29.5,0,0
2025-02-18,17,Chandigarh,Old Town Bypass,0.422,34.0,0,0
2025-02-18,20,Chandigarh,Ring Road,40.9,33.0,0,0
2025-02-18,23,Chandigarh,Industrial Belt,22.7,39.8,0,0
2025-02-18,7,Madurai,NH-44 Stretch,0.405,34.3,1,0
2025-02-18,10,Madurai,NH-44 Stretch,56.3,25.8,0,0
2025-02-18,13,Madurai,Industrial Belt,0.461,31.2,1,0
2025-02-18,17,Madurai,NH-44 Stretch,0.667,22.9,1,0
2025-02-18,20,Madurai,Port Access Rd,0.563,25.3,1,0
2025-02-18,23,Madurai,Industrial Belt,0.252,42.6,0,0
2025-02-18,7,Ahmedabad,Ring Road,0.875,5.2,1,0
2025-02-18,10,Ahmedabad,Old Town Bypass,0.406,36.4,1,0
2025-02-18,13,Ahmedabad,Port Access Rd,0.498,29.8,0,0
2025-02-18,17,Ahmedabad,Port Access Rd,0.486,30.4,0,0
2025-02-18,20,Ahmedabad,Port Access Rd,0.699,20.2,0,0
2025-02-18,23,Ahmedabad,IT Corridor,22.5,,0,0
2025-02-18,7,Bengaluru,Ring Road,0.556,24.0,0,1
2025-02-18,10,Bengaluru,Port Access Rd,0.496,28.4,1,0
2025-02-18,13,Bengaluru,Airport Link,0.583,23.4,0,0
2025-02-18,17,Bengaluru,IT Corridor,0.253,-,0,0
2025-02-18,20,Bengaluru,Old Town Bypass,0.678,23.0,1,0
2025-02-18,23,Bengaluru,Ring Road,0.361,29.8,0,0
2025-02-18,7,Mumbai,Ring Road,0.57,31.4,0,0
2025-02-18,10,Mumbai,Industrial Belt,58.4,26.3,0,0
2025-02-18,13,Mumbai,NH-44 Stretch,25.7,37.3,0,0
2025-02-18,17,Mumbai,NH-44 Stretch,0.466,34.8,0,0
2025-02-18,20,Mumbai,IT Corridor,0.592,29.2,0,0
2025-02-18,23,Mumbai,Industrial Belt,0.316,45.8,1,0
2025-02-18,7,Jaipur,Ring Road,0.536,28.6,0,0
2025-02-18,10,Jaipur,Central Market,33.7,36.0,1,1
2025-02-18,13,Jaipur,IT Corridor,0.237,41.4,0,1
2025-02-18,17,Jaipur,IT Corridor,0.612,,1,0
2025-02-18,20,Jaipur,Industrial Belt,0.464,31.8,0,0
2025-02-18,23,Jaipur,NH-44 Stretch,0.329,49.2,0,0
2025-02-18,7,Lucknow,Ring Road,0.567,24.0,1,0
2025-02-18,10,Lucknow,IT Corridor,0.291,45.6,0,0
2025-02-18,13,Lucknow,Old Town Bypass,28.5,41.7,0,0
2025-02-18,17,Lucknow,Airport Link,0.593,21.1,0,0
2025-02-18,20,Lucknow,Central Market,0.624,23.0,0,0
2025-02-18,23,Lucknow,Industrial Belt,0.191,61.2,0,0
2025-02-18,7,Coimbatore,Central Market,0.339,unknown,0,0
2025-02-18,10,Coimbatore,Airport Link,14.7,48.7,0,0
2025-02-18,13,Coimbatore,NH-44 Stretch,46.3,32.0,1,0
2025-02-18,17,Coimbatore,Central Market,0.503,23.4,0,0
2025-02-18,20,Coimbatore,Ring Road,0.518,26.7,0,0
2025-02-18,23,Coimbatore,Ring Road,0.427,32.9,1,0
2025-02-18,7,Pune,NH-44 Stretch,0.8,20.0,0,0
2025-02-18,10,Pune,Airport Link,0.245,49.8,0,0
2025-02-18,13,Pune,IT Corridor,0.325,37.2,0,0
2025-02-18,17,Pune,Airport Link,65.2,27.5,0,0
2025-02-18,20,Pune,Airport Link,71.9,18.3,0,0
2025-02-18,23,Pune,Ring Road,0.292,43.6,0,0
2025-02-18,7,Guwahati,Industrial Belt,72.4,14.6,0,0
2025-02-18,10,Guwahati,NH-44 Stretch,0.353,39.2,0,0
2025-02-18,13,Guwahati,NH-44 Stretch,0.174,42.7,1,0
2025-02-18,17,Guwahati,Ring Road,0.352,33.2,0,0
2025-02-18,20,Guwahati,Port Access Rd,0.425,34.3,0,0
2025-02-18,23,Guwahati,NH-44 Stretch,0.224,45.1,1,0
2025-02-20,7,Hyderabad,Industrial Belt,69.5,13.3,0,0
2025-02-20,10,Hyderabad,Industrial Belt,0.278,41.3,0,0
2025-02-20,13,Hyderabad,Industrial Belt,48.9,32.8,0,0
2025-02-20,17,Hyderabad,Central Market,0.674,12.6,0,0
2025-02-20,20,Hyderabad,IT Corridor,0.556,30.3,0,0
2025-02-20,23,Hyderabad,Central Market,0.348,31.2,0,0
2025-02-20,7,Mumbai,IT Corridor,0.652,21.9,0,0
2025-02-20,10,Mumbai,Central Market,0.404,37.5,0,0
2025-02-20,13,Mumbai,Ring Road,0.332,37.3,0,0
2025-02-20,17,Mumbai,Airport Link,0.383,35.5,0,0
2025-02-20,20,Mumbai,Industrial Belt,48.8,28.8,1,0
2025-02-20,23,Mumbai,Airport Link,0.296,46.6,0,0
2025-02-20,7,Kolkata,Airport Link,0.908,4,0,0
2025-02-20,10,Kolkata,Airport Link,0.076,64.0,0,0
2025-02-20,13,Kolkata,Ring Road,0.241,43.8,1,0
2025-02-20,17,Kolkata,Port Access Rd,0.594,13.0,0,0
2025-02-20,20,Kolkata,IT Corridor,0.615,27.4,0,0
2025-02-20,23,Kolkata,Industrial Belt,0.03,,1,0
2025-02-20,7,Lucknow,Ring Road,0.577,23.6,0,0
2025-02-20,10,Lucknow,Port Access Rd,0.168,48.6,0,0
2025-02-20,13,Lucknow,Old Town Bypass,36.7,35.9,0,0
2025-02-20,17,Lucknow,Port Access Rd,45.9,35.9,1,0
2025-02-20,20,Lucknow,Airport Link,0.606,23.1,0,0
2025-02-20,23,Lucknow,Old Town Bypass,0.451,37.2,0,0
2025-02-20,7,Pune,Ring Road,0.648,24.3,1,0
2025-02-20,10,Pune,Ring Road,0.207,46.1,0,0
2025-02-20,13,Pune,Port Access Rd,0.299,37.3,0,0
2025-02-20,17,Pune,Industrial Belt,0.82,14.7,0,0
2025-02-20,20,Pune,NH-44 Stretch,0.548,33.5,0,0
2025-02-20,23,Pune,Industrial Belt,6.6,unknown,0,0
2025-02-20,7,Gurugram,Central Market,53.2,29.6,1,0
2025-02-20,10,Gurugram,IT Corridor,48.5,24.2,0,0
2025-02-20,13,Gurugram,Ring Road,0.044,57.4,0,0
2025-02-20,17,Gurugram,IT Corridor,0.486,42.0,0,0
2025-02-20,20,Gurugram,Airport Link,0.851,6.7,0,0
2025-02-20,23,Gurugram,Industrial Belt,0.454,33.4,0,0
2025-02-20,7,Chandigarh,Port Access Rd,59.6,32.4,0,0
2025-02-20,10,Chandigarh,Airport Link,0.139,55.2,1,0
2025-02-20,13,Chandigarh,IT Corridor,0.552,21.3,0,0
2025-02-20,17,Chandigarh,Industrial Belt,0.551,21.9,1,0
2025-02-20,20,Chandigarh,NH-44 Stretch,0.599,27.6,0,0
2025-02-20,23,Chandigarh,Ring Road,0.289,34.6,0,0
2025-02-20,7,Coimbatore,Industrial Belt,77.4,12.6,0,0
2025-02-20,10,Coimbatore,Industrial Belt,0.259,45.5,0,0
2025-02-20,13,Coimbatore,Port Access Rd,0.419,32.5,1,0
2025-02-20,17,Coimbatore,NH-44 Stretch,0.339,40.5,0,0
2025-02-20,20,Coimbatore,IT Corridor,0.836,8.2,1,0
2025-02-20,23,Coimbatore,Airport Link,0.456,29.0,0,0
2025-02-20,7,Bhubaneswar,IT Corridor,0.669,19.7,0,0
2025-02-20,10,Bhubaneswar,Port Access Rd,60.2,23.4,1,0
2025-02-20,13,Bhubaneswar,IT Corridor,0.417,33.8,0,0
2025-02-20,17,Bhubaneswar,Ring Road,0.478,35.2,1,0
2025-02-20,20,Bhubaneswar,NH-44 Stretch,0.541,30.3,1,0
2025-02-20,23,Bhubaneswar,IT Corridor,0.472,33.1,1,0
2025-02-20,7,Ahmedabad,NH-44 Stretch,0.708,17.5,1,0
2025-02-20,10,Ahmedabad,Old Town Bypass,0.268,44.0,1,0
2025-02-20,13,Ahmedabad,Ring Road,0.291,42.2,0,0
2025-02-20,17,Ahmedabad,Port Access Rd,0.497,,0,0
2025-02-20,20,Ahmedabad,Old Town Bypass,0.335,45.3,0,0
2025-02-20,23,Ahmedabad,Ring Road,38.4,39.1,0,0
2025-02-20,7,Madurai,Airport Link,32.4,40.6,0,0
2025-02-20,10,Madurai,Port Access Rd,0.126,52.7,0,1
2025-02-20,13,Madurai,Ring Road,29.0,40.4,1,0
2025-02-20,17,Madurai,IT Corridor,62.4,21.4,0,0
2025-02-20,20,Madurai,Central Market,0.749,14.0,0,0
2025-02-20,23,Madurai,Airport Link,0.551,26.0,1,0
2025-02-20,7,Nagpur,IT Corridor,73.6,16.5,0,0
2025-02-20,10,Nagpur,Airport Link,0.429,37.6,0,0
2025-02-20,13,Nagpur,Industrial Belt,0.191,52.3,0,0
2025-02-20,17,Nagpur,Ring Road,0.522,33.1,0,0
2025-02-20,20,Nagpur,Industrial Belt,0.538,22.8,1,0
2025-02-20,23,Nagpur,NH-44 Stretch,19.3,49.3,1,0
2025-02-22,7,Hyderabad,NH-44 Stretch,0.711,20.4,0,0
2025-02-22,10,Hyderabad,Industrial Belt,0.541,26.9,1,0
2025-02-22,13,Hyderabad,Ring Road,53.4,31.6,0,0
2025-02-22,17,Hyderabad,Industrial Belt,0.605,22.5,0,0
2025-02-22,20,Hyderabad,Ring Road,42.3,34.7,0,0
2025-02-22,23,Hyderabad,Old Town Bypass,42.3,36.9,0,1
2025-02-22,7,Gurugram,Old Town Bypass,0.469,25.4,0,0
2025-02-22,10,Gurugram,Industrial Belt,0.153,50.4,0,0
2025-02-22,13,Gurugram,Old Town Bypass,0.53,38.6,1,0
2025-02-22,17,Gurugram,NH-44 Stretch,0.91,9.3,0,0
2025-02-22,20,Gurugram,Old Town Bypass,0.446,,0,0
2025-02-22,23,Gurugram,Central Market,0.325,39.8,0,0
2025-02-22,7,Madurai,Ring Road,70.6,21.9,0,0
2025-02-22,10,Madurai,Port Access Rd,0.329,30.2,0,0
2025-02-22,13,Madurai,Old Town Bypass,0.329,46.8,0,0
2025-02-22,17,Madurai,Port Access Rd,0.481,31.9,0,0
2025-02-22,20,Madurai,NH-44 Stretch,0.521,30.0,0,0
2025-02-22,23,Madurai,Ring Road,17.7,45.3,1,0
2025-02-22,7,Ahmedabad,IT Corridor,0.889,4,1,0
2025-02-22,10,Ahmedabad,Old Town Bypass,21.6,49.3,0,0
2025-02-22,13,Ahmedabad,Industrial Belt,0.182,48.0,0,0
2025-02-22,17,Ahmedabad,Old Town Bypass,0.595,28.0,1,0
2025-02-22,20,Ahmedabad,Ring Road,77.1,7.8,1,0
2025-02-22,23,Ahmedabad,Industrial Belt,0.56,27.3,1,0
2025-02-22,7,Chandigarh,Airport Link,0.249,44.8,0,0
2025-02-22,10,Chandigarh,Port Access Rd,0.298,36.0,0,0
2025-02-22,13,Chandigarh,Old Town Bypass,0.149,56.8,1,0
2025-02-22,17,Chandigarh,Industrial Belt,0.141,44.9,0,1
2025-02-22,20,Chandigarh,IT Corridor,0.452,40.2,0,0
2025-02-22,23,Chandigarh,NH-44 Stretch,0.222,49.7,1,0
2025-02-22,7,Nagpur,IT Corridor,0.629,23.4,0,0
2025-02-22,10,Nagpur,Port Access Rd,16.1,52.8,0,0
2025-02-22,13,Nagpur,Central Market,0.548,19.0,0,0
2025-02-22,17,Nagpur,Airport Link,0.519,32.9,0,0
2025-02-22,20,Nagpur,Airport Link,0.525,27.7,0,0
2025-02-22,23,Nagpur,Old Town Bypass,33.6,40.4,0,0
2025-02-22,7,Delhi,IT Corridor,0.603,31.5,1,0
2025-02-22,10,Delhi,Ring Road,45.5,37.5,0,0
2025-02-22,13,Delhi,Old Town Bypass,0.198,53.2,0,0
2025-02-22,17,Delhi,IT Corridor,0.733,20.8,0,0
2025-02-22,20,Delhi,NH-44 Stretch,0.554,21.7,0,0
