review_id,order_id,product_id,customer_id,rating,review_title,review_text,review_date,verified_purchase,helpful_votes,delivery_mode_experienced,sentiment_label
REV-005327,ORD-005542,PRD-00591,CUST-03819,5.0,Bad experience,"Packaging was excellent, product intact Drone drop was smooth and quick",2024-03-14 14:31:00,1,,Truck,pos
REV-000809,ORD-003899,PRD-00196,CUST-00633,3.0,Delivery feedback,"Average experience Delivery was okay, nothing special",2025-06-20 07:31:00,0,46,Truck,neu
REV-010285,ORD-011213,PRD-00341,CUST-01894,5.0,,Great experience overall 👍 Tracking updates were accurate,2025-04-15 08:23:00,1,30,Truck,pos
REV-008602,ORD-010724,PRD-00725,CUST-03053,5.0,Good,Drone drop was smooth and quick Tracking updates were accurate,2024-08-10 20:44:00,0,35,,pos
REV-001532,ORD-003928,PRD-00571,CUST-00089,1.0,Good,No tracking updates at all Package arrived damaged,2024-10-06 16:05:00,0,61,,neg
REV-008279,ORD-012447,PRD-00759,CUST-02797,3.0,Good,Average experience Reached on time but packaging was weak,2025-03-03 17:12:00,1,81,Drone,neu
REV-002975,ORD-007239,PRD-00794,CUST-04958,5.0,Bad experience,Tracking updates were accurate Great experience overall 👍,2025-01-05 18:00:00,0,23,Bike,pos
REV-005944,ORD-007135,PRD-00298,CUST-02271,5.0,,Great experience overall 👍 Rider was polite and on time,2024-03-29 10:58:00,1,,,pos
REV-001279,ORD-008127,PRD-00586,CUST-01377,1.0,Delivery feedback,,2025-04-04 10:23:00,1,81,Bike,neg
REV-006289,ORD-000806,PRD-00453,CUST-00499,3.0,,"Delivery was okay, nothing special Average experience",2024-10-26 06:05:00,0,,Drone,neu
REV-010952,ORD-002739,PRD-00031,CUST-00247,1.0,,Item missing from the box Delivery was 2 days late,2024-08-21 14:00:00,1,37,Truck,neg
REV-000117,ORD-008610,PRD-00617,CUST-03480,5.0,,Drone drop was smooth and quick Rider was polite and on time,2024-05-06 18:58:00,0,,Drone,pos
REV-008312,ORD-001402,PRD-00378,CUST-02264,5.0,Good,Drone drop was smooth and quick Rider was polite and on time,2025-03-13 12:17:00,0,,Drone,pos
REV-002106,ORD-005033,PRD-00133,CUST-03956,4.0,Bad experience,"Packaging was excellent, product intact Rider was polite and on time",2024-08-25 20:00:00,1,34,Bike,pos
REV-000708,,PRD-00336,CUST-02882,5.0,Delivery feedback,Rider was polite and on time Great experience overall 👍,2025-05-25 12:17:00,0,17,Van,pos
REV-004529,ORD-003566,PRD-00777,CUST-02048,1.0,Delivery feedback,Package arrived damaged Delivery was 2 days late,2024-12-11 20:44:00,0,56,Bike,neg
REV-009963,ORD-002451,PRD-00049,CUST-04646,4.0,Delivery feedback,Rider was polite and on time Drone drop was smooth and quick,2025-04-11 00:00:00,0,25,Van,pos
REV-004855,ORD-007060,PRD-00004,CUST-04208,2.0,Good,Drone dropped parcel in wrong spot Delivery was 2 days late,2024-11-02 07:12:00,1,,Truck,neg
REV-006012,ORD-012957,PRD-00606,CUST-01779,4.0,Good,"Packaging was excellent, product intact Rider was polite and on time",2024-08-03 00:00:00,1,44,Drone,pos
REV-006876,ORD-012692,PRD-00162,CUST-03868,2.0,Good,No tracking updates at all Delivery was 2 days late,2024-04-23 17:05:00,0,51,Drone,neg
REV-004222,ORD-006673,PRD-00812,CUST-04350,5.0,,Great experience overall 👍 Drone drop was smooth and quick,2024-03-31 19:17:00,0,,Truck,pos
REV-009899,ORD-002775,PRD-00141,CUST-03961,3.0,Bad experience,,2024-09-14 07:17:00,1,,Van,neu
REV-003089,ORD-009123,PRD-00024,CUST-04003,3.0,Bad experience,"Product fine, delivery slow Delivery was okay, nothing special",2025-02-17 00:00:00,1,,Truck,neu
REV-006014,ORD-001453,PRD-00647,CUST-03377,3.0,Good,"Average experience Delivery was okay, nothing special",2024-05-19 12:05:00,1,63,,neu
REV-010362,ORD-009063,PRD-00542,CUST-01431,3.0,Good,"Delivery was okay, nothing special Reached on time but packaging was weak",2025-04-23 06:12:00,1,,Bike,neu
REV-005569,ORD-013107,PRD-00544,CUST-02003,5.0,Good,Great experience overall 👍 Drone drop was smooth and quick,2024-12-02 17:31:00,1,67,Drone,pos
REV-010528,ORD-011322,PRD-00243,CUST-00878,4.0,Bad experience,Great experience overall 👍 Rider was polite and on time,2025-04-11 19:00:00,0,69,Drone,pos
REV-001069,ORD-005946,PRD-00175,CUST-04954,1.0,,Item missing from the box Package arrived damaged,2024-05-19 13:05:00,1,,Drone,neg
REV-000163,ORD-005441,PRD-00335,CUST-00679,5.0,Bad experience,Rider was polite and on time Drone drop was smooth and quick,2024-01-13 12:17:00,0,71,Drone,pos
REV-010541,ORD-010407,PRD-00430,CUST-03411,1.0,,Delivery was 2 days late Drone dropped parcel in wrong spot,2024-12-20 07:31:00,1,59,,neg
REV-004787,ORD-013429,PRD-00489,CUST-02057,2.0,,Drone dropped parcel in wrong spot Item missing from the box,2024-06-21 07:12:00,1,39,Drone,neg
REV-011871,ORD-005696,PRD-00502,CUST-01517,5.0,Good,"Rider was polite and on time Packaging was excellent, product intact",2024-11-08 20:58:00,1,,,pos
REV-004075,ORD-014525,PRD-00566,CUST-00898,3.0,Delivery feedback,,2024-04-18 00:00:00,0,68,Van,neu
REV-001874,ORD-000903,PRD-00354,CUST-03778,4.0,,"Packaging was excellent, product intact Delivery was faster than promised",2024-03-10 08:12:00,0,24,,pos
REV-004630,ORD-007342,PRD-00448,CUST-03681,5.0,,"Drone drop was smooth and quick Packaging was excellent, product intact 🚚💨",2024-06-16 07:12:00,1,38,Drone,pos
REV-000363,ORD-008996,PRD-00138,CUST-04994,4.0,Good,Drone drop was smooth and quick Rider was polite and on time,2024-03-29 00:00:00,1,51,Truck,pos
REV-002151,ORD-003406,PRD-00557,CUST-00067,4.0,Delivery feedback,Drone drop was smooth and quick Great experience overall 👍,2024-08-14 08:00:00,1,6,Drone,pos
REV-004981,ORD-005347,PRD-00577,CUST-04249,5.0,,"Packaging was excellent, product intact Drone drop was smooth and quick",2025-03-24 11:12:00,0,,,pos
REV-004742,ORD-004744,PRD-00763,CUST-01286,5.0,,Rider was polite and on time Great experience overall 👍,2024-08-03 18:58:00,0,20,Drone,pos
REV-003392,ORD-010925,PRD-00714,CUST-03240,5.0,Delivery feedback,Drone drop was smooth and quick Tracking updates were accurate மிக நன்று,2024-08-20 00:00:00,1,52,,pos
REV-009072,ORD-008758,PRD-00418,CUST-02199,4.0,,"Tracking updates were accurate Packaging was excellent, product intact",2025-01-04 15:23:00,0,,Truck,pos
REV-003867,ORD-003451,PRD-00342,CUST-00583,5.0,,"Packaging was excellent, product intact Great experience overall 👍",2025-04-05 10:23:00,0,72,,pos
REV-005459,ORD-007505,PRD-00773,CUST-04518,4.0,,"Packaging was excellent, product intact Tracking updates were accurate",2024-03-05 15:31:00,1,85,Truck,pos
REV-003273,ORD-001733,PRD-00243,CUST-01885,3.0,Delivery feedback,"Delivery was okay, nothing special Average experience 🚚💨",2025-04-13 17:12:00,0,86,,neu
REV-008988,ORD-000916,PRD-00494,CUST-00170,4.0,,"Packaging was excellent, product intact Rider was polite and on time",2024-03-14 14:23:00,0,,Drone,pos
REV-007197,ORD-013754,PRD-00445,CUST-00114,5.0,Delivery feedback,"Packaging was excellent, product intact Delivery was faster than promised",2024-11-09 00:00:00,1,77,Truck,pos
REV-002805,ORD-007834,PRD-00033,CUST-02109,3.0,,"Reached on time but packaging was weak Product fine, delivery slow",2025-09-03 06:31:00,1,68,Drone,neu
REV-001601,ORD-001358,PRD-00475,CUST-01402,3.0,Good,"Delivery was okay, nothing special Reached on time but packaging was weak",2025-02-16 14:12:00,0,,Drone,neu
REV-006907,ORD-013178,PRD-00571,CUST-04174,3.0,Bad experience,"Product fine, delivery slow Average experience",2025-04-28 17:00:00,0,,Bike,neu
REV-008820,ORD-003809,PRD-00011,CUST-03180,5.0,,Delivery was faster than promised Drone drop was smooth and quick,2024-07-13 17:31:00,0,42,Drone,pos
REV-011352,ORD-009453,PRD-00122,CUST-01007,4.0,Good,Rider was polite and on time Drone drop was smooth and quick மிக நன்று,2025-02-24 14:31:00,0,30,Van,pos
REV-009993,ORD-006714,PRD-00050,CUST-03455,3.0,Bad experience,"Product fine, delivery slow Delivery was okay, nothing special",2024-09-17 11:17:00,0,6,,neu
REV-005364,ORD-009271,PRD-00836,CUST-04297,4.0,,Delivery was faster than promised Drone drop was smooth and quick,2024-10-07 20:23:00,0,,Van,pos
REV-003772,ORD-008371,PRD-00207,CUST-01269,4.0,Bad experience,Great experience overall 👍 Delivery was faster than promised,2025-06-04 18:23:00,0,,Van,pos
REV-008096,ORD-006734,PRD-00563,CUST-02265,5.0,Good,Rider was polite and on time Delivery was faster than promised,2024-07-08 12:23:00,1,62,Bike,pos
REV-003012,ORD-007561,PRD-00457,CUST-02691,1.0,,Rider was rude on call Drone dropped parcel in wrong spot,2025-06-26 00:00:00,1,44,Drone,neg
REV-002840,ORD-009068,PRD-00788,CUST-02288,3.0,Delivery feedback,"Product fine, delivery slow Reached on time but packaging was weak",2024-06-16 07:05:00,1,45,Drone,neu
REV-001772,ORD-004992,PRD-00088,CUST-03842,2.0,,No tracking updates at all Package arrived damaged,2024-04-30 06:12:00,1,,Drone,neg
REV-003447,ORD-007639,PRD-00700,CUST-01447,4.0,Bad experience,Delivery was faster than promised Great experience overall 👍,2024-06-21 08:23:00,1,,Truck,pos
REV-011207,ORD-006620,PRD-00695,CUST-00202,3.0,Good,"Delivery was okay, nothing special Product fine, delivery slow",2024-07-10 14:17:00,1,,Bike,neu
REV-008574,ORD-001446,PRD-00334,CUST-04245,5.0,Good,"Drone drop was smooth and quick Packaging was excellent, product intact",2024-05-29 16:17:00,0,,Drone,pos
REV-002140,ORD-012814,PRD-00575,CUST-03869,5.0,Bad experience,Rider was polite and on time Tracking updates were accurate,2024-05-15 06:12:00,0,,Drone,pos
REV-010762,ORD-002378,PRD-00182,CUST-01166,5.0,,Rider was polite and on time Tracking updates were accurate,2024-07-31 12:12:00,1,65,Van,pos
REV-003684,ORD-003902,PRD-00508,CUST-04552,5.0,,Great experience overall 👍 Rider was polite and on time,2024-02-03 08:58:00,0,35,Van,pos
REV-004834,ORD-011135,PRD-00797,CUST-02830,5.0,,"Great experience overall 👍 Packaging was excellent, product intact",2024-02-23 11:31:00,1,27,Drone,pos
REV-002086,ORD-010256,PRD-00058,CUST-01539,3.0,Bad experience,"Reached on time but packaging was weak Product fine, delivery slow",2024-04-28 19:05:00,0,74,Truck,neu
REV-004777,ORD-008857,PRD-00244,CUST-01532,3.0,,Reached on time but packaging was weak Average experience,2025-06-01 00:00:00,1,17,Van,neu
REV-005699,ORD-011817,PRD-00235,CUST-00708,1.0,,Package arrived damaged Drone dropped parcel in wrong spot,2024-10-21 17:12:00,0,1,Bike,neg
REV-002284,ORD-011971,PRD-00704,CUST-04279,3.0,,"Average experience Product fine, delivery slow",2024-09-09 07:17:00,1,75,,neu
REV-003085,ORD-007338,PRD-00802,CUST-04433,1.0,,Drone dropped parcel in wrong spot No tracking updates at all,2025-06-01 16:58:00,1,61,,neg
REV-005678,ORD-007940,PRD-00498,CUST-01887,5.0,Delivery feedback,Rider was polite and on time Drone drop was smooth and quick,2024-02-26 10:17:00,1,24,Truck,pos
REV-011184,ORD-014527,PRD-00124,CUST-00402,5.0,Delivery feedback,Delivery was faster than promised Drone drop was smooth and quick,2025-04-18 17:12:00,1,,,pos
REV-003111,ORD-003013,PRD-00308,CUST-01326,2.0,Delivery feedback,Package arrived damaged Item missing from the box,2024-02-20 11:05:00,1,,Truck,neg
REV-004082,ORD-007340,PRD-00686,CUST-01640,5.0,,Drone drop was smooth and quick Delivery was faster than promised,2025-04-16 09:44:00,1,,Truck,pos
REV-008734,ORD-003807,PRD-00156,CUST-02193,2.0,Good,No tracking updates at all Rider was rude on call बहुत अच्छा,2025-06-07 06:44:00,1,62,,neg
REV-009942,ORD-008388,PRD-00658,CUST-03667,2.0,,Item missing from the box Delivery was 2 days late,2024-07-05 16:05:00,0,52,Bike,neg
REV-001415,ORD-002239,PRD-00318,CUST-01408,5.0,Good,Tracking updates were accurate Delivery was faster than promised,2024-10-01 16:12:00,1,,,pos
REV-006467,ORD-004814,PRD-00545,CUST-00869,5.0,,Tracking updates were accurate Rider was polite and on time,2025-06-09 00:00:00,1,23,Truck,pos
REV-007898,ORD-014903,PRD-00354,CUST-03229,2.0,Bad experience,Rider was rude on call Item missing from the box,2024-01-21 21:31:00,1,39,Truck,neg
REV-004391,ORD-006922,PRD-00004,CUST-04416,5.0,Good,"Packaging was excellent, product intact Great experience overall 👍",2024-11-23 21:23:00,1,90,Bike,pos
REV-000216,ORD-012461,PRD-00056,CUST-04734,5.0,,Tracking updates were accurate Great experience overall 👍,2025-03-27 17:31:00,1,,Bike,pos
REV-000742,ORD-002645,PRD-00107,CUST-02203,5.0,,Delivery was faster than promised Great experience overall 👍,2024-07-20 17:31:00,1,53,Bike,pos
REV-011671,ORD-000343,PRD-00015,CUST-02173,5.0,,Great experience overall 👍 Drone drop was smooth and quick,2025-04-15 14:44:00,0,,Bike,pos
REV-011314,ORD-014535,PRD-00633,CUST-04768,5.0,Bad experience,Rider was polite and on time Delivery was faster than promised,2024-05-15 00:00:00,0,,,pos
REV-000757,ORD-003906,PRD-00014,CUST-02846,3.0,Bad experience,"Average experience Product fine, delivery slow",2025-03-24 18:12:00,1,80,,neu
REV-008139,ORD-000703,PRD-00540,CUST-04123,4.0,,"Great experience overall 👍 Packaging was excellent, product intact",2024-03-13 09:05:00,0,31,Truck,pos
REV-005869,ORD-006909,PRD-00656,CUST-03483,5.0,Good,Rider was polite and on time Delivery was faster than promised,2024-05-13 17:23:00,0,,Van,pos
REV-001733,ORD-005622,PRD-00772,CUST-01337,2.0,Bad experience,Rider was rude on call Package arrived damaged,2024-11-12 00:00:00,0,46,Truck,neg
REV-008273,ORD-014964,PRD-00788,CUST-04039,5.0,,Tracking updates were accurate Delivery was faster than promised,2024-09-11 06:58:00,1,,Drone,pos
REV-007280,ORD-010949,PRD-00455,CUST-00894,4.0,Good,"Drone drop was smooth and quick Packaging was excellent, product intact",2025-05-24 07:05:00,0,,Drone,pos
REV-000057,ORD-005270,PRD-00484,CUST-01907,3.0,,,2024-10-02 14:31:00,1,5,Van,neu
REV-009125,ORD-000730,PRD-00380,CUST-02486,5.0,Bad experience,"Packaging was excellent, product intact Rider was polite and on time",2024-07-31 12:12:00,0,21,Drone,pos
REV-006129,ORD-010496,PRD-00758,CUST-04868,1.0,Delivery feedback,Rider was rude on call Package arrived damaged,2025-01-09 13:17:00,1,,Drone,neg
REV-001358,ORD-014605,PRD-00548,CUST-03371,4.0,,Rider was polite and on time Drone drop was smooth and quick,2024-07-25 15:31:00,1,,Bike,pos
REV-004154,ORD-002439,PRD-00581,CUST-03769,2.0,Delivery feedback,Delivery was 2 days late Rider was rude on call,2025-03-19 14:05:00,1,69,Drone,neg
REV-002261,,PRD-00660,CUST-04338,5.0,Good,"Rider was polite and on time Packaging was excellent, product intact",2024-09-07 12:17:00,1,,Drone,pos
REV-006384,ORD-012678,PRD-00344,CUST-01578,4.0,,Drone drop was smooth and quick Rider was polite and on time,2024-10-06 21:05:00,0,,Drone,pos
REV-009887,ORD-012970,PRD-00539,CUST-03121,2.0,,Item missing from the box Delivery was 2 days late,2024-02-24 10:00:00,0,24,Truck,neg
REV-011022,ORD-004315,PRD-00098,CUST-00329,2.0,,Item missing from the box Delivery was 2 days late,2024-11-08 11:44:00,0,74,Truck,neg
REV-003573,ORD-004587,PRD-00374,CUST-03238,5.0,Bad experience,Delivery was faster than promised Rider was polite and on time,2025-06-04 00:00:00,1,15,Drone,pos
REV-001025,ORD-001753,PRD-00644,CUST-01575,3.0,,"Average experience Product fine, delivery slow 🚚💨",2024-06-17 19:12:00,0,,Drone,neu
REV-004069,ORD-014290,PRD-00646,CUST-01292,5.0,Delivery feedback,Drone drop was smooth and quick Tracking updates were accurate,2024-05-04 00:00:00,0,90,Truck,pos
REV-009223,ORD-000320,PRD-00065,CUST-04617,5.0,Bad experience,Great experience overall 👍 Tracking updates were accurate,2024-09-04 00:00:00,0,2,Drone,pos
REV-006414,ORD-007057,PRD-00426,CUST-03006,5.0,,"Delivery was faster than promised Packaging was excellent, product intact",2024-05-18 17:44:00,1,0,Bike,pos
REV-008401,ORD-010712,PRD-00504,CUST-04484,5.0,Bad experience,"Packaging was excellent, product intact Tracking updates were accurate",2025-06-15 09:12:00,1,,,pos
REV-000556,ORD-007852,PRD-00072,CUST-00873,3.0,Good,Reached on time but packaging was weak Average experience,2025-03-25 16:23:00,0,,Drone,neu
REV-001581,,PRD-00823,CUST-03820,5.0,Bad experience,Tracking updates were accurate Delivery was faster than promised,2025-06-28 10:17:00,0,,Drone,pos
REV-011867,ORD-008782,PRD-00229,CUST-04732,3.0,Bad experience,"Product fine, delivery slow Delivery was okay, nothing special",2024-07-16 06:31:00,0,89,Drone,neu
REV-002482,ORD-003304,PRD-00811,CUST-00025,3.0,Delivery feedback,"Delivery was okay, nothing special Reached on time but packaging was weak",2025-03-27 18:23:00,0,17,Drone,neu
REV-008721,ORD-011521,PRD-00203,CUST-04839,2.0,Delivery feedback,No tracking updates at all Item missing from the box,2024-06-01 18:00:00,0,83,Van,neg
REV-006605,ORD-013456,PRD-00035,CUST-04842,4.0,,Tracking updates were accurate Delivery was faster than promised,2025-03-15 08:17:00,1,,,pos
REV-005608,ORD-001238,PRD-00071,CUST-02421,3.0,,"Delivery was okay, nothing special Product fine, delivery slow",2024-03-26 13:58:00,0,80,Drone,neu
REV-004344,ORD-007798,PRD-00227,CUST-00279,3.0,,Reached on time but packaging was weak Average experience,2024-08-05 14:12:00,1,,Truck,neu
REV-000539,ORD-005853,PRD-00411,CUST-02615,4.0,,"Packaging was excellent, product intact Delivery was faster than promised",2025-04-22 08:17:00,1,80,,pos
REV-009732,ORD-008444,PRD-00246,CUST-00319,3.0,,,2024-03-18 08:12:00,1,40,Van,neu
REV-002888,ORD-014286,PRD-00315,CUST-01616,4.0,,Rider was polite and on time Great experience overall 👍,2025-01-04 18:44:00,1,44,,pos
REV-006928,ORD-004591,PRD-00690,CUST-04990,5.0,Good,Drone drop was smooth and quick Great experience overall 👍,2024-06-19 00:00:00,0,,Drone,pos
REV-012000,ORD-010456,PRD-00002,CUST-01994,1.0,Bad experience,Rider was rude on call Drone dropped parcel in wrong spot,2025-07-06 18:12:00,1,43,Van,neg
REV-002687,ORD-002735,PRD-00670,CUST-04743,1.0,Bad experience,Package arrived damaged No tracking updates at all,2025-01-13 21:58:00,0,,Bike,neg
REV-010324,ORD-011508,PRD-00574,CUST-01283,3.0,,"Reached on time but packaging was weak Delivery was okay, nothing special",2024-09-01 14:58:00,0,30,Truck,neu
REV-010152,ORD-007028,PRD-00519,CUST-02589,3.0,Good,,2024-08-21 12:00:00,1,86,Van,neu
REV-005218,ORD-004002,PRD-00047,CUST-01889,1.0,Delivery feedback,Rider was rude on call Delivery was 2 days late बहुत अच्छा,2024-01-20 08:12:00,0,,,neg
REV-008618,ORD-000418,PRD-00386,CUST-04704,2.0,,Rider was rude on call Delivery was 2 days late,2025-01-09 00:00:00,0,73,,neg
REV-007340,ORD-012273,PRD-00619,CUST-01341,1.0,,No tracking updates at all Drone dropped parcel in wrong spot,2024-06-02 14:44:00,0,,Drone,neg
REV-008522,ORD-006097,PRD-00203,CUST-01132,3.0,Delivery feedback,"Delivery was okay, nothing special Reached on time but packaging was weak",2024-09-22 19:44:00,1,41,Drone,neu
REV-003240,ORD-005666,PRD-00243,CUST-01133,4.0,Bad experience,"Packaging was excellent, product intact Delivery was faster than promised",2024-04-10 21:17:00,1,46,Bike,pos
REV-005415,ORD-002519,PRD-00290,CUST-03885,1.0,Delivery feedback,Item missing from the box Drone dropped parcel in wrong spot,2024-12-18 09:58:00,0,48,Van,neg
