log_id,order_id,event_seq,event_type,event_timestamp,hub_code,vehicle_id,scanned_by_emp,location_city,remarks,exception_code
LOG-0002160,ORD-000415,4.0,FAILED_ATTEMPT,2024-04-05 15:30:44,HUB-VIS,VEH-0063,EMP-1062,Lucknow,OK,
LOG-0078311,ORD-014914,,DELIVERED,2024-05-19 15:02:57,HUB-DEL,VEH-0382,EMP-0375,Chandigarh,"Drone aborted landing, obstacle detected",EX-12
LOG-0041343,ORD-007881,1.0,ORDER PLACED,2024-09-28 21:02:00,HUB-AHM,VEH-0710,EMP-0984,Bengaluru,"Customer unavailable, left with security",
LOG-0047349,ORD-009029,4.0,DELIVERED,2025-02-13 08:19:39,HUB-VIS,VEH-0355,EMP-0952,Mysuru,,
LOG-0002913,ORD-000560,1.0,ORDER_PLACED,2024-06-14 08:31:39,HUB-BEN,VEH-0255,EMP-0497,Nagpur,"Address unclear,
rider called customer twice",
LOG-0009263,ORD-001776,2.0,PICKED_UP,2024-04-02 09:00:00,HUB-CHA,VEH-0509,EMP-0391,Chennai,Handed over to last-mile partner,
LOG-0058976,ORD-011243,2.0,PICKED_UP,2025-08-03 22:59:04,HUB-BEN,VEH-0662,EMP-1129,Ahmedabad,"Consignee said ""call before arrival""",
LOG-0006782,ORD-001302,5.0,OUT_FOR_DELIVERY,2024-11-12 17:50:09,HUB-CHA,VEH-0600,EMP-0460,Jaipur,"Consignee said ""call before arrival""",
LOG-0017307,ORD-003296,6.0,DELIVERED,2024-02-21 16:52:12,HUB-PUN,VEH-0704,EMP-1026,Bhubaneswar,"Drone aborted landing, obstacle detected",
LOG-0070094,ORD-013361,2.0,PICKED_UP,2024-09-19 08:44:28,HUB-CHE,VEH-0364,EMP-0034,Mumbai,,
LOG-0045461,ORD-008667,3.0,IN_TRANSIT,2024-05-25 17:22:38,HUB-JAI,VEH-0454,EMP-0570,Lucknow,,
LOG-0029372,ORD-005603,4.0,IN_TRANSIT,2024-02-05 22:20:32,HUB-GUW,VEH-0253,EMP-1156,Hyderabad,OK,
LOG-0059761,ORD-011392,2.0,PICKED_UP,2025-02-21 13:16:34,HUB-HYD,VEH-0702,EMP-0752,Guwahati,,
LOG-0014094,ORD-002690,5.0,DELIVERED,2024-03-07 16:31:00,HUB-AHM,VEH-0596,EMP-0402,Mumbai,"Address unclear,
rider called customer twice",EX-12
LOG-0025399,ORD-004843,3.0,IN_TRANSIT,2025-11-03 10:23:30,HUB-GUR,VEH-0644,EMP-0258,Bhubaneswar,,
LOG-0016295,ORD-003105,3.0,IN_TRANSIT,2024-01-06 14:04:00,HUB-AHM,VEH-0692,EMP-1157,Hyderabad,Handed over to last-mile partner,EX-01
LOG-0009360,ORD-001794,3.0,IN_TRANSIT,2024-02-19 20:26:17,HUB-LUC,VEH-0390,EMP-1122,Bengaluru,"Consignee said ""call before arrival""",
LOG-0037002,ORD-007055,5.0,FAILED_ATTEMPT,2025-02-25 14:52:24,HUB-VIS,VEH-0648,EMP-0819,Pune,Handed over to last-mile partner,
LOG-0027999,ORD-005338,5.0,AT_HUB,2024-05-16 16:27:00,HUB-CHA,VEH-0470,EMP-0705,Pune,,
LOG-0058273,ORD-011114,2.0,PICKED_UP,2025-02-19 16:51:36,HUB-CHE,VEH-0669,EMP-0315,Bhubaneswar,Handed over to last-mile partner,
LOG-0025297,ORD-004824,2.0,PICKED_UP,2024-02-10 18:05:23,HUB-PUN,VEH-0354,EMP-0794,Hyderabad,"Drone aborted landing, obstacle detected",
LOG-0045155,ORD-008607,5.0,DELIVERED,2024-01-15 04:25:00,HUB-MUM,VEH-0707,EMP-0509,Madurai,Weather hold - heavy rain at hub,EX-07
LOG-0061591,ORD-011741,6.0,DELIVERED,2024-05-11 18:48:39,HUB-MUM,VEH-0205,EMP-0756,Kochi,,
LOG-0033709,ORD-006430,3.0,OUT_FOR_DELIVERY,2025-02-16 13:30:22,HUB-KOC,VEH-0675,EMP-0658,Chennai,"Address unclear,
rider called customer twice",
LOG-0009754,ORD-001868,6.0,DELIVERED,2024-09-08 08:13:00,HUB-HYD,VEH-0314,EMP-0176,Chandigarh,"Address unclear,
rider called customer twice",
LOG-0027559,ORD-005255,5.0,OUT_FOR_DELIVERY,2024-05-28 22:47:07,HUB-VIS,VEH-0374,EMP-0022,Jaipur,"Consignee said ""call before arrival""",
LOG-0015964,ORD-003043,3.0,OUT_FOR_DELIVERY,2024-04-09 00:00:00,HUB-HYD,VEH-0313,EMP-0404,Chandigarh,"Address unclear,
rider called customer twice",
LOG-0043657,ORD-008323,1.0,ORDER_PLACED,2024-01-14 00:00:00,HUB-CHA,VEH-0703,EMP-0605,Chandigarh,,
LOG-0033401,ORD-006371,3.0,OUT_FOR_DELIVERY,2024-11-04 08:28:52,HUB-KOL,VEH-0111,EMP-1125,Guwahati,"Consignee said ""call before arrival""",
LOG-0066913,ORD-012754,2.0,PICKED_UP,2025-02-03 06:27:35,HUB-LUC,VEH-0212,EMP-0859,Ahmedabad,,
LOG-0050498,ORD-009629,3.0,AT_HUB,2025-07-02 08:17:08,HUB-CHE,VEH-0461,EMP-1185,Kochi,,
LOG-0056525,ORD-010782,3.0,IN_TRANSIT,2024-06-20 15:20:38,HUB-CHA,VEH-0534,EMP-0582,Madurai,"Customer unavailable, left with security",EX-07
LOG-0073295,ORD-013967,1.0,ORDER_PLACED,2024-03-14 16:44:00,HUB-AHM,VEH-0513,EMP-0253,Delhi,"Drone aborted landing, obstacle detected",
LOG-0052884,ORD-010084,5.0,OUT_FOR_DELIVERY,2024-05-27 18:05:00,HUB-NAG,VEH-0121,EMP-1029,Visakhapatnam,Weather hold - heavy rain at hub,
LOG-0023186,ORD-004422,4.0,OUT_FOR_DELIVERY,2025-11-04 12:55:06,HUB-CHE,VEH-0625,EMP-0860,Gurugram,,EX-01
LOG-0048384,ORD-009224,1.0,ORDER_PLACED,2024-04-11 21:08:34,HUB-PUN,VEH-0675,EMP-0319,Jaipur,Weather hold - heavy rain at hub,
LOG-0008409,ORD-001614,2.0,PICKED_UP,2025-04-23 00:00:00,HUB-BEN,VEH-0712,EMP-0922,Bhubaneswar,,
LOG-0027063,ORD-005160,5.0,DELIVERED,2024-07-14 01:36:01,HUB-NAG,VEH-0508,EMP-0634,Pune,Weather hold - heavy rain at hub,
LOG-0052235,ORD-009962,2.0,PICKED_UP,2024-06-07 13:02:16,HUB-HYD,VEH-0341,EMP-1094,Bhubaneswar,Handed over to last-mile partner,
LOG-0051578,ORD-009836,2.0,PICKED_UP,2024-10-08 16:14:00,HUB-KOC,VEH-0638,EMP-0384,Kochi,,
LOG-0043423,ORD-008278,3.0,AT_HUB,2024-04-22 10:20:00,HUB-NAG,VEH-0356,EMP-0993,Chandigarh,"Address unclear,
rider called customer twice",
LOG-0023072,ORD-004400,2.0,PICKED_UP,2025-09-02 01:54:14,HUB-KOC,VEH-0654,EMP-0929,Chennai,"Customer unavailable, left with security",
LOG-0006536,ORD-001256,2.0,PICKED_UP,2025-06-17 23:03:27,HUB-JAI,VEH-0068,EMP-0331,Bhubaneswar,OK,
LOG-0018549,ORD-003536,1.0,ORDER_PLACED,2024-12-24 13:39:17,HUB-VIS,VEH-0722,EMP-0574,Mumbai,,
LOG-0004862,ORD-000937,3.0,AT_HUB,2025-09-04 14:27:10,HUB-BHU,VEH-0194,EMP-0838,Pune,"Drone aborted landing, obstacle detected",
LOG-0057158,ORD-010903,3.0,OUT_FOR_DELIVERY,2024-12-29 20:49:59,HUB-BHU,VEH-0710,EMP-0921,Hyderabad,Weather hold - heavy rain at hub,
LOG-0018901,ORD-003603,1.0,ORDER_PLACED,2025-03-22 08:35:17,HUB-AHM,VEH-0501,EMP-0647,Bengaluru,,
LOG-0078614,ORD-014973,1.0,ORDER_PLACED,2024-08-03 20:08:33,HUB-JAI,VEH-0735,EMP-0224,Mysuru,,
LOG-0016614,ORD-003164,1.0,ORDER_PLACED,2025-05-14 21:31:00,HUB-MUM,VEH-0523,EMP-0748,Ahmedabad,"Address unclear,
rider called customer twice",EX-01
LOG-0065098,ORD-012412,3.0,IN_TRANSIT,2024-01-08 02:07:00,HUB-PUN,VEH-0653,EMP-1041,Visakhapatnam,OK,
LOG-0034446,ORD-006569,6.0,DELIVERED,2024-04-18 22:25:50,HUB-KOL,VEH-0700,EMP-0238,Chandigarh,Weather hold - heavy rain at hub,
LOG-0077163,ORD-014697,1.0,ORDER_PLACED,2024-05-30 14:30:00,HUB-PUN,VEH-0718,EMP-0519,Kolkata,,EX-01
LOG-0045514,ORD-008678,2.0,PICKED_UP,2024-10-26 19:36:52,HUB-GUR,VEH-0210,EMP-0179,Jaipur,"Drone aborted landing, obstacle detected",
LOG-0045929,ORD-008758,1.0,ORDER PLACED,2025-06-26 00:00:00,HUB-KOC,VEH-0257,EMP-0306,Chennai,,
LOG-0046202,ORD-008810,4.0,IN_TRANSIT,2024-10-23 00:00:00,HUB-MYS,VEH-0710,EMP-0804,Ahmedabad,"Customer unavailable, left with security",
LOG-0017945,ORD-003416,6.0,DELIVERED,2024-07-09 00:18:09,HUB-BEN,VEH-0681,EMP-0270,Mysuru,,
LOG-0008061,ORD-001549,,ORDER_PLACED,2024-06-01 14:00:00,HUB-MUM,VEH-0732,EMP-0110,Mysuru,"Address unclear,
rider called customer twice",
LOG-0071665,ORD-013662,3.0,AT_HUB,2024-01-20 08:22:27,HUB-MUM,VEH-0618,EMP-0913,Gurugram,"Address unclear,
rider called customer twice",
LOG-0053668,ORD-010234,1.0,ORDER_PLACED,2024-11-21 04:20:46,HUB-PUN,VEH-0593,EMP-0220,Kolkata,Weather hold - heavy rain at hub,
LOG-0062310,ORD-011879,6.0,RTO_INITIATED,2025-05-16 17:59:00,HUB-CHA,VEH-0626,EMP-1036,Coimbatore,Handed over to last-mile partner,
LOG-0062986,ORD-012009,1.0,ORDER_PLACED,2024-11-13 18:13:50,HUB-LUC,VEH-0047,EMP-1053,Lucknow,,EX-01
LOG-0063082,ORD-012027,3.0,IN_TRANSIT,2025-05-02 18:18:36,HUB-MUM,VEH-0522,EMP-1179,Mysuru,,
LOG-0033631,ORD-006416,3.0,OUT FOR DELIVERY,2024-08-31 21:38:09,HUB-GUW,VEH-0711,EMP-0061,Coimbatore,Weather hold - heavy rain at hub,
LOG-0051306,ORD-009783,2.0,PICKED_UP,2025-05-15 12:54:33,HUB-CHE,VEH-0607,EMP-0968,Pune,"Drone aborted landing, obstacle detected",
LOG-0007795,ORD-001497,5.0,DELIVERED,2025-06-03 17:05:02,HUB-PUN,VEH-0434,EMP-1153,Bhubaneswar,"Drone aborted landing, obstacle detected",
LOG-0038578,ORD-007357,1.0,ORDER_PLACED,2024-02-16 11:27:00,HUB-PUN,VEH-0492,EMP-0292,Ahmedabad,"Drone aborted landing, obstacle detected",EX-12
LOG-0059364,ORD-011315,6.0,FAILED_ATTEMPT,2024-11-06 14:18:14,HUB-LUC,VEH-0575,EMP-0690,Gurugram,,
LOG-0000595,ORD-000116,2.0,PICKED_UP,2024-01-07 14:50:45,HUB-CHE,VEH-0424,EMP-0493,Ahmedabad,"Address unclear,
rider called customer twice",
LOG-0031907,ORD-006086,5.0,FAILED_ATTEMPT,2025-04-17 14:55:00,HUB-AHM,VEH-0632,EMP-0982,Guwahati,"Address unclear,
rider called customer twice",
LOG-0040404,ORD-007702,4.0,IN_TRANSIT,2024-01-21 15:58:00,HUB-MYS,VEH-0096,EMP-0277,Coimbatore,"Customer unavailable, left with security",
LOG-0033114,ORD-006315,2.0,PICKED_UP,2024-09-13 16:03:07,HUB-MAD,VEH-0025,EMP-0674,Kochi,Weather hold - heavy rain at hub,
LOG-0073698,ORD-014043,4.0,AT_HUB,2024-12-18 10:11:00,HUB-VIS,VEH-0696,EMP-0991,Pune,"Customer unavailable, left with security",
LOG-0038547,ORD-007351,2.0,PICKED_UP,2024-08-30 08:39:33,HUB-MUM,VEH-0591,EMP-0982,Mumbai,"Consignee said ""call before arrival""",
LOG-0058920,ORD-011232,1.0,ORDER_PLACED,,HUB-CHE,VEH-0614,EMP-0366,Nagpur,Weather hold - heavy rain at hub,
LOG-0052135,ORD-009943,2.0,PICKED_UP,2024-06-10 07:37:29,HUB-MUM,VEH-0037,EMP-0738,Hyderabad,Handed over to last-mile partner,
LOG-0034183,ORD-006520,4.0,IN_TRANSIT,2024-11-15 17:38:40,HUB-CHA,VEH-0064,EMP-0704,Chandigarh,"Address unclear,
rider called customer twice",
LOG-0030614,ORD-005839,2.0,PICKED_UP,2024-06-10 00:38:05,HUB-GUR,VEH-0629,EMP-0637,Jaipur,Handed over to last-mile partner,
LOG-0023587,ORD-004501,4.0,AT_HUB,2024-11-28 19:46:38,HUB-BHU,VEH-0475,EMP-0575,Pune,"Consignee said ""call before arrival""",
LOG-0068627,ORD-013079,2.0,PICKED_UP,2024-04-22 09:49:10,HUB-GUR,VEH-0640,EMP-0530,Jaipur,Handed over to last-mile partner,EX-01
LOG-0014505,ORD-002768,,DELIVERED,2024-06-08 22:36:56,HUB-MUM,VEH-0713,EMP-0197,Mysuru,,
LOG-0032097,ORD-006124,2.0,PICKED_UP,2024-03-02 18:52:28,HUB-CHA,VEH-0648,EMP-1169,Mysuru,Weather hold - heavy rain at hub,
LOG-0027196,ORD-005186,4.0,OUT FOR DELIVERY,2024-12-13 10:31:00,HUB-CHA,VEH-0323,EMP-0138,Gurugram,Handed over to last-mile partner,
LOG-0077578,ORD-014775,1.0,ORDER_PLACED,2024-07-18 14:10:35,HUB-PUN,VEH-0705,EMP-0472,Bengaluru,,EX-12
LOG-0075228,ORD-014331,2.0,PICKED_UP,2024-11-30 19:35:00,HUB-GUR,VEH-0652,EMP-0163,Bhubaneswar,,EX-12
LOG-0053301,ORD-010163,2.0,PICKED_UP,2024-05-28 17:54:54,HUB-NAG,VEH-0621,EMP-1180,Ahmedabad,,
LOG-0005234,ORD-001007,6.0,DELIVERED,2025-03-01 21:19:28,HUB-KOL,VEH-0648,EMP-1140,Delhi,,
LOG-0021322,ORD-004064,1.0,ORDER_PLACED,2025-05-28 09:25:59,HUB-MAD,VEH-0366,EMP-0573,Delhi,"Customer unavailable, left with security",
LOG-0069251,ORD-013199,4.0,AT_HUB,2024-07-14 12:19:37,HUB-CHA,VEH-0718,EMP-0534,Kochi,,
LOG-0025742,ORD-004910,1.0,ORDER_PLACED,2024-09-11 01:42:02,HUB-CHA,VEH-0669,EMP-0279,Mysuru,,
LOG-0067591,ORD-012883,4.0,AT_HUB,2025-04-26 16:31:00,HUB-VIS,VEH-0710,EMP-0625,Chandigarh,Weather hold - heavy rain at hub,
LOG-0019820,ORD-003781,2.0,PICKED_UP,2025-05-13 19:04:00,HUB-KOC,VEH-0684,EMP-0263,Bhubaneswar,"Drone aborted landing, obstacle detected",
LOG-0013234,ORD-002525,,AT_HUB,2024-05-01 00:00:00,HUB-KOL,VEH-0606,EMP-0599,Guwahati,OK,
LOG-0071939,ORD-013713,4.0,DELIVERED,2024-10-27 08:26:10,HUB-BEN,VEH-0382,EMP-0734,Chennai,OK,
LOG-0031287,ORD-005968,3.0,OUT_FOR_DELIVERY,2024-08-12 12:32:48,HUB-MUM,VEH-0180,EMP-0252,Pune,,EX-07
LOG-0045731,ORD-008719,3.0,IN_TRANSIT,2024-12-11 07:16:42,HUB-MUM,VEH-0290,EMP-0406,Pune,"Address unclear,
rider called customer twice",
LOG-0019982,ORD-003811,5.0,RTO_INITIATED,2024-01-14 13:38:00,HUB-PUN,VEH-0463,EMP-0995,Lucknow,"Consignee said ""call before arrival""",EX-07
LOG-0032614,ORD-006222,1.0,ORDER_PLACED,2024-09-26 21:33:09,HUB-NAG,VEH-0715,EMP-0419,Coimbatore,Handed over to last-mile partner,
LOG-0016021,ORD-003054,2.0,PICKED_UP,2024-02-29 03:36:10,HUB-KOL,VEH-0595,EMP-0989,Hyderabad,Weather hold - heavy rain at hub,
LOG-0043487,ORD-008291,1.0,ORDER_PLACED,2024-12-30 09:24:50,HUB-CHE,VEH-0697,EMP-1040,Pune,Weather hold - heavy rain at hub,
LOG-0005212,ORD-001004,2.0,PICKED_UP,2025-03-10 23:39:00,HUB-VIS,VEH-0643,EMP-0675,Coimbatore,"Consignee said ""call before arrival""",
LOG-0005418,ORD-001041,4.0,FAILED_ATTEMPT,2024-03-03 02:06:00,HUB-MUM,VEH-0600,EMP-0508,Chandigarh,,
LOG-0052915,ORD-010090,,ORDER_PLACED,2024-08-11 22:43:12,HUB-BHU,VEH-0582,EMP-0635,Bhubaneswar,OK,EX-12
LOG-0058361,ORD-011130,3.0,OUT_FOR_DELIVERY,2024-01-04 10:29:41,HUB-BEN,VEH-0467,EMP-0381,Nagpur,Weather hold - heavy rain at hub,
LOG-0048734,ORD-009290,2.0,PICKED_UP,2025-05-14 17:29:25,HUB-COI,VEH-0490,EMP-0069,Coimbatore,"Address unclear,
rider called customer twice",
LOG-0033576,ORD-006405,3.0,IN_TRANSIT,2024-03-16 19:52:00,HUB-MAD,VEH-0711,EMP-1179,Mumbai,,
LOG-0043143,ORD-008225,6.0,DELIVERED,2025-06-30 17:50:58,HUB-BHU,VEH-0635,EMP-0694,Coimbatore,Weather hold - heavy rain at hub,
LOG-0005045,ORD-000972,4.0,AT_HUB,2025-02-13 12:18:00,HUB-COI,VEH-0714,EMP-0841,Mysuru,Weather hold - heavy rain at hub,EX-07
LOG-0003249,ORD-000624,3.0,AT_HUB,2024-05-28 04:53:00,HUB-VIS,VEH-0595,EMP-1077,Chandigarh,Handed over to last-mile partner,
LOG-0072885,ORD-013890,4.0,OUT_FOR_DELIVERY,2024-10-27 09:20:02,HUB-HYD,VEH-0256,EMP-1005,Visakhapatnam,Weather hold - heavy rain at hub,
LOG-0056639,ORD-010804,5.0,AT_HUB,2025-02-03 11:58:00,HUB-CHE,VEH-0593,EMP-0590,Coimbatore,OK,
LOG-0028213,ORD-005379,6.0,DELIVERED,2024-05-10 09:56:00,HUB-CHE,VEH-0139,EMP-0620,Mumbai,Handed over to last-mile partner,
LOG-0056699,ORD-010816,3.0,AT_HUB,2025-10-05 23:29:50,HUB-LUC,VEH-0602,EMP-0797,Ahmedabad,"Address unclear,
rider called customer twice",
LOG-0055387,ORD-010564,3.0,IN_TRANSIT,2024-12-04 10:30:38,HUB-MYS,VEH-0283,EMP-0084,Mysuru,Handed over to last-mile partner,
LOG-0063936,ORD-012190,3.0,AT HUB,2025-03-03 14:40:20,HUB-GUR,VEH-0680,EMP-1127,Delhi,"Address unclear,
rider called customer twice",
LOG-0028033,ORD-005344,,RTO_INITIATED,2024-07-21 18:21:57,HUB-CHA,VEH-0647,EMP-0882,Mumbai,"Consignee said ""call before arrival""",EX-12
LOG-0077356,ORD-014733,2.0,PICKED_UP,2024-10-27 05:22:00,HUB-MAD,VEH-0624,EMP-0217,Coimbatore,Handed over to last-mile partner,EX-01
LOG-0020189,ORD-003850,4.0,IN_TRANSIT,2024-07-22 21:43:00,HUB-MYS,VEH-0149,EMP-0483,Coimbatore,"Address unclear,
rider called customer twice",
LOG-0049166,ORD-009373,6.0,DELIVERED,2024-04-24 19:34:00,HUB-KOL,VEH-0001,EMP-1162,Lucknow,Weather hold - heavy rain at hub,
LOG-0073069,ORD-013924,1.0,ORDER_PLACED,2025-02-16 20:57:32,HUB-COI,VEH-0596,EMP-0613,Guwahati,Handed over to last-mile partner,
LOG-0031400,ORD-005990,2.0,PICKED UP,2025-01-26 09:06:25,HUB-DEL,VEH-0697,EMP-0831,Lucknow,OK,
LOG-0078492,ORD-014949,2.0,PICKED_UP,2025-01-13 18:02:42,HUB-CHE,VEH-0679,EMP-0165,Lucknow,"Customer unavailable, left with security",
LOG-0075505,ORD-014382,3.0,IN_TRANSIT,2024-11-14 12:18:19,HUB-JAI,VEH-0454,EMP-0367,Mumbai,"Customer unavailable, left with security",
LOG-0012153,ORD-002322,2.0,PICKED_UP,2025-11-03 16:28:36,HUB-MYS,VEH-0050,EMP-1181,Bhubaneswar,,EX-07
LOG-0005424,ORD-001043,1.0,ORDER_PLACED,2025-01-04 00:00:00,HUB-MAD,VEH-0149,EMP-0139,Hyderabad,"Address unclear,
rider called customer twice",
LOG-0045350,ORD-008647,1.0,ORDER_PLACED,2025-01-21 00:00:00,HUB-GUW,VEH-0694,EMP-0477,Gurugram,,
LOG-0052008,ORD-009919,2.0,PICKED_UP,2024-12-02 12:29:50,HUB-CHA,VEH-0492,EMP-0830,Jaipur,,
LOG-0046271,ORD-008823,2.0,PICKED_UP,2024-12-17 08:50:00,HUB-GUW,VEH-0497,EMP-0386,Kochi,OK,
LOG-0053099,ORD-010124,4.0,AT_HUB,2024-04-12 12:57:45,HUB-DEL,VEH-0627,EMP-0441,Jaipur,"Drone aborted landing, obstacle detected",
LOG-0003159,ORD-000606,6.0,DELIVERED,2024-08-15 17:33:41,HUB-GUW,VEH-0624,EMP-0494,Ahmedabad,,EX-12
LOG-0006919,ORD-001331,3.0,AT_HUB,2025-01-30 13:46:53,HUB-DEL,VEH-0578,EMP-0578,Jaipur,Weather hold - heavy rain at hub,
LOG-0054040,ORD-010306,1.0,ORDER_PLACED,2025-05-13 18:52:10,HUB-VIS,VEH-0549,EMP-0381,Kochi,,
LOG-0057777,ORD-011021,2.0,PICKED_UP,2024-01-31 10:48:00,HUB-MUM,VEH-0715,EMP-0565,Hyderabad,OK,EX-12
LOG-0025285,ORD-004822,2.0,PICKED_UP,2024-09-28 07:31:12,HUB-PUN,VEH-0559,EMP-1068,Mumbai,,
LOG-0075754,ORD-014429,2.0,PICKED_UP,2024-01-01 21:34:00,HUB-BEN,VEH-0051,EMP-0512,Gurugram,"Drone aborted landing, obstacle detected",
LOG-0013038,ORD-002489,2.0,PICKED_UP,2024-03-04 23:07:12,HUB-NAG,VEH-0627,EMP-0635,Chennai,"Address unclear,
rider called customer twice",
LOG-0050002,ORD-009534,3.0,OUT_FOR_DELIVERY,2024-03-04 21:36:40,HUB-PUN,VEH-0450,EMP-0276,Madurai,,
LOG-0078094,ORD-014872,4.0,IN_TRANSIT,2024-06-09 12:22:32,HUB-BHU,VEH-0642,EMP-0592,Gurugram,,
LOG-0013986,ORD-002669,3.0,OUT_FOR_DELIVERY,2025-02-28 20:23:00,HUB-HYD,VEH-0608,EMP-0273,Hyderabad,"Consignee said ""call before arrival""",
LOG-0053096,ORD-010124,1.0,ORDER PLACED,2024-12-03 17:02:00,HUB-GUW,VEH-0588,EMP-0839,Jaipur,"Customer unavailable, left with security",
LOG-0051082,ORD-009740,2.0,PICKED_UP,2024-12-13 03:16:26,HUB-AHM,VEH-0679,EMP-0403,Delhi,"Drone aborted landing, obstacle detected",
LOG-0061311,ORD-011689,2.0,PICKED_UP,2024-08-19 17:04:39,HUB-VIS,VEH-0497,EMP-0038,Coimbatore,,
LOG-0075755,ORD-014429,3.0,IN_TRANSIT,2024-01-01 21:41:12,HUB-LUC,VEH-0030,EMP-1165,Gurugram,Weather hold - heavy rain at hub,
LOG-0025848,ORD-004929,6.0,DELIVERED,2024-09-18 13:18:36,HUB-HYD,VEH-0362,EMP-1177,Delhi,,
LOG-0011730,ORD-002242,2.0,PICKED_UP,2024-11-29 19:06:00,HUB-VIS,VEH-0410,EMP-0764,Kochi,"Consignee said ""call before arrival""",
LOG-0004708,ORD-000907,1.0,ORDER_PLACED,2024-04-29 17:04:21,HUB-HYD,VEH-0696,EMP-0469,Gurugram,"Address unclear,
rider called customer twice",
LOG-0028522,ORD-005440,1.0,ORDER_PLACED,2025-05-15 01:22:00,HUB-BEN,VEH-0683,EMP-0158,Guwahati,,
LOG-0010298,ORD-001971,3.0,IN_TRANSIT,2024-12-06 09:33:00,HUB-MUM,VEH-0311,EMP-0375,Mysuru,,EX-07
LOG-0016204,ORD-003088,2.0,PICKED_UP,2025-03-31 10:22:22,HUB-VIS,VEH-0164,EMP-0402,Kochi,"Drone aborted landing, obstacle detected",
LOG-0012890,ORD-002461,,PICKED_UP,2024-12-03 08:47:10,HUB-NAG,VEH-0342,EMP-0939,Ahmedabad,Weather hold - heavy rain at hub,
LOG-0001322,ORD-000252,4.0,OUT_FOR_DELIVERY,2024-08-18 23:44:02,HUB-AHM,VEH-0692,EMP-0618,Chennai,"Drone aborted landing, obstacle detected",
LOG-0039825,ORD-007591,4.0,IN_TRANSIT,2024-10-15 12:32:20,HUB-JAI,VEH-0607,EMP-1102,Kochi,,
LOG-0045487,ORD-008673,1.0,ORDER_PLACED,2024-02-22 10:38:07,HUB-JAI,VEH-0377,EMP-0094,Guwahati,"Customer unavailable, left with security",
LOG-0031092,ORD-005930,4.0,RTO_INITIATED,2024-08-27 22:40:00,HUB-MYS,VEH-0646,EMP-1049,Lucknow,,
LOG-0068006,ORD-012960,3.0,IN_TRANSIT,2024-04-11 00:00:00,HUB-JAI,VEH-0701,EMP-0102,Ahmedabad,,
LOG-0062366,ORD-011890,5.0,IN_TRANSIT,2024-03-07 03:50:40,HUB-LUC,VEH-0612,EMP-1142,Kochi,,
LOG-0056046,ORD-010690,4.0,IN_TRANSIT,2024-11-16 12:15:28,HUB-MUM,VEH-0657,EMP-0112,Pune,,
LOG-0008919,ORD-001712,5.0,DELIVERED,2024-11-08 19:46:20,HUB-COI,VEH-0662,EMP-0235,Bengaluru,"Drone aborted landing, obstacle detected",EX-01
LOG-0057582,ORD-010984,5.0,IN_TRANSIT,,HUB-JAI,VEH-0490,EMP-0734,Coimbatore,,
LOG-0041959,ORD-008000,2.0,PICKED_UP,2024-10-08 09:56:34,HUB-HYD,VEH-0549,EMP-1115,Nagpur,"Customer unavailable, left with security",
LOG-0047500,ORD-009058,1.0,ORDER_PLACED,2024-02-12 22:46:34,HUB-MUM,VEH-0660,EMP-0211,Kochi,,
LOG-0065092,ORD-012411,3.0,OUT_FOR_DELIVERY,2024-12-24 06:24:29,HUB-HYD,VEH-0409,EMP-0223,Lucknow,"Address unclear,
rider called customer twice",
LOG-0038082,ORD-007260,3.0,AT_HUB,2025-05-20 08:42:45,HUB-CHA,VEH-0629,EMP-1034,Visakhapatnam,"Consignee said ""call before arrival""",
LOG-0021646,ORD-004127,5.0,DELIVERED,2024-01-25 22:00:14,HUB-CHE,VEH-0705,EMP-0775,Lucknow,"Drone aborted landing, obstacle detected",
LOG-0036794,ORD-007015,6.0,DELIVERED,2024-06-01 01:24:49,HUB-DEL,VEH-0631,EMP-0952,Chennai,"Customer unavailable, left with security",
LOG-0005658,ORD-001090,1.0,ORDER_PLACED,2024-09-20 18:38:25,HUB-DEL,VEH-0157,EMP-0416,Chennai,"Consignee said ""call before arrival""",
LOG-0020150,ORD-003844,1.0,ORDER_PLACED,2024-06-09 00:00:00,HUB-BHU,VEH-0262,EMP-0615,Chennai,OK,
LOG-0015366,ORD-002930,4.0,OUT_FOR_DELIVERY,2024-04-08 21:35:36,HUB-PUN,VEH-0648,EMP-0374,Coimbatore,,EX-12
LOG-0009313,ORD-001785,3.0,OUT_FOR_DELIVERY,2025-01-15 04:01:31,HUB-PUN,VEH-0687,EMP-0991,Ahmedabad,OK,
LOG-0075521,ORD-014385,1.0,ORDER_PLACED,2024-10-31 18:52:00,HUB-MUM,VEH-0629,EMP-0395,Madurai,Weather hold - heavy rain at hub,EX-12
LOG-0014638,ORD-002793,4.0,IN TRANSIT,2024-05-31 18:13:00,HUB-JAI,VEH-0627,EMP-0662,Delhi,,
LOG-0052334,ORD-009980,2.0,PICKED_UP,2024-08-26 11:37:00,HUB-BEN,VEH-0664,EMP-0720,Guwahati,OK,
LOG-0002281,ORD-000438,4.0,OUT_FOR_DELIVERY,,HUB-MAD,VEH-0638,EMP-0538,Gurugram,"Consignee said ""call before arrival""",
LOG-0022564,ORD-004302,2.0,PICKED_UP,2024-10-21 00:28:06,HUB-JAI,VEH-0707,EMP-0650,Pune,,
