date,city,humidity_pct,precipitation_mm,wind_speed_kmph,visibility_km,condition,storm_alert,temp_c
2025-01-25,Guwahati,50,1.0,22.4,11.2,Cloudy,0,28.2
2025-01-26,Guwahati,74,1.3,23.1,5.9,Clear,0,22.0
2025-01-27,Guwahati,43,0.1,24.7,9.2,Clear,0,28.7
2025-01-28,Guwahati,97,1.8,24.5,10.9,Clear,0,36.9
2025-01-29,Guwahati,48,6.3,26.7,8.8,Thunderstorm,1,27.0
2025-01-30,Guwahati,56,54.7,8.0,9.4,Heavy Rain,0,23.9
2025-01-31,Guwahati,83,0.5,8.9,7.1,Clear,0,26.5
2025-02-01,Guwahati,29,1.1,30.1,8.2,Sunny,0,30.7
2025-02-02,Guwahati,38,53.8,12.4,6.4,Rain,1,23.1
2025-02-03,Guwahati,86,1.9,22.4,5.8,Cloudy,0,31.6
2025-04-02,Guwahati,49,1.9,23.0,8.0,Cloudy,0,29.6
2025-05-02,Guwahati,74,0.8,42.1,1.3,Fog,0,28.8
2025-06-02,Guwahati,82,1.0,34.6,9.5,Clear,0,34.5
2025-07-02,Guwahati,49,27.2,43.2,6.1,Rain,0,27.3
2025-02-08,Guwahati,49,63.0,32.3,5.2,Rain,0,24.2
2025-02-09,Guwahati,38,1.0,11.1,10.6,Clear,0,29.6
2025-10-02,Guwahati,95,24.1,30.1,10.2,Rain,1,27.0
2025-02-11,Guwahati,71,20.7,35.7,7.1,Thunderstorm,0,31.1
2025-02-12,Guwahati,71,50.7,38.1,11.9,Thunderstorm,0,31.88888888888889
2025-02-13,Guwahati,  ,0.6,36.2,2.2,Fog,0,24.7
2025-02-14,Guwahati,91,1.4,11.6,7.8,Cloudy,0,23.2
2025-02-15,Guwahati,58,1.4,31.5,5.5,Cloudy,0,26.0
2025-02-16,Guwahati,75,1.5,14.1,7.9,Clear,0,28.9
2025-02-17,Guwahati,46,1.1,19.0,4.3,Clear,0,31.444444444444443
2025-02-18,Guwahati,33,0.7,37.6,6.3,Cloudy,0,27.2
2025-02-19,Guwahati,80,0.6,32.5,10.0,Clear,0,29.8
2025-02-20,Guwahati,49,0.0,43.4,5.7,Cloudy,0,
2025-02-21,Guwahati,85,0.9,44.7,11.4,Sunny,0,33.5
2025-02-22,Guwahati,90,1.6,22.7,6.3,Cloudy,0,33.72222222222222
2025-02-23,Guwahati,,0.6,42.4,11.4,Clear,0,30.8
2025-02-24,Guwahati,48,1.0,27.1,7.6,Clear,0,32.9
2025-02-25,Guwahati,72,106.7,25.5,11.3,Rain,0,
2025-02-26,Guwahati,55,0.7,27.0,5.2,Sunny,0,35.7
2025-02-27,Guwahati,52,1.1,6.8,5.9,Clear,0,28.9
2025-02-28,Guwahati,45,1.5,24.3,10.7,Cloudy,0,27.9
2025-01-03,Guwahati,79,0.5,34.8,7.5,Clear,0,30.9
2025-03-02,Guwahati,75,21.2,43.9,7.2,Thunderstorm,0,30.3
2025-03-03,Guwahati,79,1.8,33.7,9.1,Cloudy,0,37.4
2025-04-03,Guwahati,42,0.1,16.7,4.1,Sunny,0,22.666666666666668
2025-03-05,Guwahati,80,27.3,24.6,7.5,Rain,0,29.1
2025-06-03,Guwahati,62,0.1,44.1,5.8,Clear,0,31.7
2025-07-03,Guwahati,80,0.3,14.6,5.9,Sunny,0,32.5
2025-03-08,Guwahati,73,0.0,8.0,10.2,Sunny,0,26.9
2025-09-03,Guwahati,91,16.1,26.2,6.2,Rain,0,34.0
2025-10-03,Guwahati,63,63.0,34.8,9.4,Thunderstorm,0,32.8
2025-03-11,Guwahati,76,1.7,32.5,6.3,Cloudy,0,32.0
2025-03-12,Guwahati,75,1.9,22.5,7.4,Clear,0,28.5
2025-03-13,Guwahati,42,0.2,3.3,8.1,Clear,0,32.4
2025-03-14,Guwahati,71,2.0,23.6,6.8,Clear,0,32.7
2025-03-15,Guwahati,83,1.8,35.3,8.1,Cloudy,0,31.1
2025-03-16,Guwahati,32,1.8,18.5,6.2,Clear,0,28.8
2025-03-17,Guwahati,49,1.7,23.0,5.9,Cloudy,0,90.3
2025-03-19,Guwahati,82,60.0,23.6,9.9,Rain,1,34.6
2025-03-20,Guwahati,59,0.9,27.5,11.7,Clear,0,33.9
2025-03-21,Guwahati,91,1.4,19.4,6.7,Clear,0,
2025-03-22,Guwahati,67,1.7,9.0,2.4,Fog,0,27.7
2025-03-23,Guwahati,32,1.4,25.3,10.2,Clear,0,32.1
2025-03-24,Guwahati,85,0.1,41.3,4.6,Clear,0,31.7
2025-03-25,Guwahati,70,37.8,31.1,5.5,Rain,1,31.27777777777778
2025-03-26,Guwahati,64,42.3,42.7,4.2,Rain,0,29.1
2025-03-27,Guwahati,93,0.2,20.1,10.3,Cloudy,0,35.8
2025-03-28,Guwahati,52,0.0,35.8,6.2,Clear,0,35.6
2025-03-29,Guwahati,31,1.8,2.8,4.8,Clear,0,30.9
2025-03-30,Guwahati,66,73.0,39.0,11.8,Heavy Rain,0,30.88888888888889
2025-03-31,Guwahati,70,30.7,41.0,11.1,Thunderstorm,0,91.2
2025-01-04,Guwahati,61,1.4,27.9,5.6,Cloudy,0,28.4
2025-02-04,Guwahati,88,0.8,37.1,5.1,Cloudy,0,25.7
2025-03-04,Guwahati,66,75.7,29.0,11.8,Rain,0,30.2
2025-04-04,Guwahati,32,0.8,28.0,5.6,Clear,0,32.7
2025-05-04,Guwahati,41,0.7,19.5,8.0,Cloudy,0,87.0
2025-06-04,Guwahati,79,0.2,41.3,5.8,Clear,0,29.6
2025-07-04,Guwahati,64,0.8,9.3,6.8,Clear,0,33.8
2025-04-08,Guwahati,63,106.1,13.0,9.9,Rain,0,95.1
2025-04-09,Guwahati,96,0.3,7.3,5.7,Clear,0,30.8
2025-04-10,Guwahati,83,65.0,42.9,5.2,Rain,0,29.4
2025-11-04,Guwahati,35,0.7,33.4,2.5,Fog,0,34.6
2025-12-04,Guwahati,,1.0,30.5,6.0,Cloudy,0,32.2
2025-04-13,Guwahati,,1.6,41.5,8.9,Cloudy,0,39.1
2025-04-14,Guwahati,45,108.9,22.1,7.4,Rain,0,34.4
2025-04-15,Guwahati,32,79.5,7.5,8.2,Rain,1,33.1
2025-04-16,Guwahati,54,102.9,14.2,9.8,Rain,0,33.4
2025-04-17,Guwahati,81,1.2,37.4,6.1,Cloudy,0,33.0
2025-04-18,Guwahati,30,0.3,40.2,5.2,Clear,0,36.5
2025-04-19,Guwahati,60,1.9,21.3,8.7,Clear,0,29.4
2025-04-20,Guwahati,47,10.5,18.5,10.2,Thunderstorm,1,33.2
2025-04-21,Guwahati,94,0.1,21.5,7.5,Cloudy,0,29.0
2025-04-22,Guwahati,95,0.2,13.2,7.0,Cloudy,0,28.5
2025-04-23,Guwahati,36,0.3,41.5,11.3,Sunny,0,32.6
2025-04-24,Guwahati,91,0.8,28.8,5.9,Cloudy,0,24.4
2025-04-25,Guwahati,51,2.0,44.0,4.5,Cloudy,0,34.1
2025-04-26,Guwahati,50,77.7,22.5,5.3,Rain,1,32.7
2025-04-27,Guwahati,72,1.8,44.0,7.4,Clear,0,32.4
2025-04-28,Guwahati,86,19.8,32.3,8.8,Rain,0,30.8
2025-04-29,Guwahati,34,1.2,38.1,6.4,Clear,0,33.2
2025-04-30,Guwahati,  ,1.5,2.6,6.6,Clear,0,32.1
2025-05-01,Guwahati,71,15.5,24.2,9.5,Thunderstorm,0,34.4
2025-02-05,Guwahati,95,0.9,32.3,4.8,Clear,0,33.7
2025-05-03,Guwahati,30,0.2,16.1,1.6,Fog,0,25.0
2025-04-05,Guwahati,91,14.3,24.8,11.1,Heavy Rain,1,31.333333333333332
2025-05-05,Guwahati,91,1.1,10.7,7.2,Clear,0,27.22222222222222
2025-06-05,Guwahati,28,29.8,30.6,10.5,Rain,0,27.8
2025-05-07,Guwahati,95,0.6,28.3,8.9,Sunny,0,30.2
2025-05-08,Guwahati,46,1.1,19.0,10.7,Cloudy,0,27.277777777777775
2025-05-09,Guwahati,78,83.8,7.8,4.8,Rain,1,33.0
2025-10-05,Guwahati,46,0.3,30.4,8.0,Clear,0,31.4
2025-11-05,Guwahati,78,1.3,25.9,11.4,Clear,0,
2025-12-05,Guwahati,66,0.6,31.5,4.8,Clear,0,30.9
2025-05-13,Guwahati,60,58.6,15.9,9.9,Rain,0,31.666666666666668
2025-05-14,Guwahati,51,0.6,9.8,8.3,Cloudy,0,31.0
2025-05-15,Guwahati,94,0.3,16.4,8.3,Cloudy,0,29.3
2025-05-16,Guwahati,58,1.4,27.7,7.3,Cloudy,0,28.5
2025-05-17,Guwahati,48,0.4,32.8,7.1,Sunny,0,23.9
2025-05-18,Guwahati,92,102.2,23.0,6.7,Rain,0,25.6
2025-05-19,Guwahati,85,0.0,9.2,8.4,Clear,0,30.6
2025-05-20,Guwahati,96,0.5,33.6,7.6,Clear,0,30.0
2025-05-21,Guwahati,39,0.3,18.0,7.5,Cloudy,0,24.4
2025-05-22,Guwahati,62,0.6,36.3,9.4,Cloudy,0,33.7
2025-05-23,Guwahati,49,71.8,44.1,4.4,Heavy Rain,1,28.0
2025-05-24,Guwahati,54,100.8,12.1,5.3,Rain,0,23.9
2025-05-25,Guwahati,92,0.4,11.2,7.2,Clear,0,24.8
2025-05-26,Guwahati,81,1.8,18.2,8.5,Sunny,0,29.11111111111111
2025-05-27,Guwahati,77,60.6,19.1,6.5,Rain,0,34.5
2025-05-28,Guwahati,30,1.0,13.0,5.9,Cloudy,0,33.611111111111114
2025-05-29,Guwahati,64,1.5,26.9,4.3,Clear,0,27.5
2025-05-30,Guwahati,72,0.9,35.4,4.1,Sunny,0,27.1
2025-05-31,Guwahati,unknown,1.4,37.8,8.8,Cloudy,0,28.944444444444443
2025-06-01,Guwahati,,71.1,7.2,11.1,Rain,0,29.5
2025-02-06,Guwahati,88,0.7,11.5,7.4,Cloudy,0,26.0
2025-03-06,Guwahati,59,50.4,19.9,4.5,Thunderstorm,0,29.2
2025-06-04,Guwahati,29,1.6,26.8,1.1,Fog,0,27.2
2025-06-05,Guwahati,47,1.0,25.5,5.7,Cloudy,0,25.5
2025-06-06,Guwahati,81,1.2,21.5,10.3,Clear,0,32.8
2025-07-06,Guwahati,49,1.9,36.3,4.9,Sunny,0,27.5
2025-08-06,Guwahati,70,0.7,33.8,6.9,Clear,0,30.6
2025-06-09,Guwahati,97,1.5,27.7,8.1,Clear,0,20.9
2025-10-06,Guwahati,64,1.6,26.6,10.8,Sunny,0,27.38888888888889
2025-06-11,Guwahati,47,36.4,36.7,8.7,Rain,0,26.0
2025-12-06,Guwahati,76,40.5,21.8,10.3,Rain,0,23.1
2025-06-13,Guwahati,33,0.8,11.7,9.8,Cloudy,0,75.3
2025-06-14,Guwahati,82,1.5,7.7,1.7,Fog,0,29.8
2025-06-15,Guwahati,75,1.5,27.0,10.1,Cloudy,0,25.5
2025-06-16,Guwahati,96,0.7,20.8,4.7,Clear,0,29.5
2025-06-17,Guwahati,64,61.1,8.6,5.0,Heavy Rain,0,32.611111111111114
2025-06-18,Guwahati,30,97.9,43.0,11.9,Rain,0,24.1
2025-06-19,Guwahati,,0.2,39.4,9.4,Clear,0,28.0
2025-06-20,Guwahati,73,1.0,38.0,8.1,Cloudy,0,23.4
2025-06-21,Guwahati,66,106.8,30.7,8.7,Rain,1,26.1
2025-06-22,Guwahati,43,0.2,29.7,4.9,Cloudy,0,22.2
2025-06-23,Guwahati,59,0.3,39.7,9.8,Clear,0,25.33333333333333
2025-06-25,Guwahati,76,103.7,41.3,5.9,Rain,0,27.5
2025-06-26,Guwahati,62,0.8,40.7,7.0,Cloudy,0,31.0
2025-06-27,Guwahati,82,0.5,37.9,7.1,Cloudy,0,23.3
2025-06-28,Guwahati,94,1.4,41.6,4.2,Cloudy,0,29.6
2025-06-29,Guwahati,80,0.6,17.4,10.4,Sunny,0,22.2
2025-06-30,Guwahati,89,1.2,19.0,8.0,Clear,0,28.1
2025-01-07,Guwahati,91,0.4,19.9,5.3,Clear,0,24.4
2024-01-01,Nagpur,52,0.7,41.0,6.5,Cloudy,0,18.1
2024-01-02,Nagpur,84,0.1,28.6,2.0,Fog,0,23.8
2024-01-03,Nagpur,65,0.9,2.1,10.1,Clear,0,29.2
2024-04-01,Nagpur,43,0.5,23.9,6.9,Clear,0,27.2
2024-01-05,Nagpur,85,1.7,43.4,9.0,Clear,0,20.8
2024-06-01,Nagpur,72,1.2,36.6,8.8,Cloudy,0,21.9
2024-07-01,Nagpur,93,0.3,20.8,11.0,Cloudy,0,23.5
2024-01-08,Nagpur,31,1.2,44.9,0.5,Fog,0,26.7
2024-01-09,Nagpur,48,1.9,38.6,4.8,Sunny,0,25.6
2024-10-01,Nagpur,95,2.0,10.8,1.6,Fog,0,27.9
2024-11-01,Nagpur,43,0.8,5.4,7.2,Cloudy,0,25.2
2024-01-13,Nagpur,49,0.3,4.9,2.5,Fog,0,29.4
2024-01-14,Nagpur,51,1.8,28.8,6.0,Clear,0,24.4
2024-01-15,Nagpur,90,117.3,33.7,9.2,Rain,0,27.9
2024-01-16,Nagpur,83,14.5,42.4,6.2,Heavy Rain,1,23.6
2024-01-17,Nagpur,28,0.0,25.9,9.7,Cloudy,0,32.3
2024-01-18,Nagpur,28,1.1,28.9,11.4,Cloudy,0,20.6
2024-01-19,Nagpur,52,0.6,19.7,7.0,Clear,0,28.6
2024-01-20,Nagpur,30,1.1,27.9,7.8,Clear,0,25.5
2024-01-21,Nagpur,42,52.3,21.1,5.2,Rain,0,33.9
2024-01-22,Nagpur,71,1.3,41.6,4.8,Cloudy,0,28.8
2024-01-23,Nagpur,89,101.3,14.8,11.2,Rain,1,32.3
2024-01-24,Nagpur,51,28.2,12.9,5.5,Heavy Rain,0,22.1
2024-01-25,Nagpur,94,45.8,39.4,7.2,Heavy Rain,0,85.4
2024-01-26,Nagpur,50,59.1,13.1,10.3,Rain,0,29.0
2024-01-27,Nagpur,41,1.3,37.2,7.2,Sunny,0,30.5
2024-01-28,Nagpur,32,0.1,43.2,5.6,Clear,0,28.2
2024-01-29,Nagpur,31,1.2,26.9,3.0,Fog,0,
2024-01-30,Nagpur,65,1.9,24.6,10.6,Clear,0,27.0
2024-01-31,Nagpur,78,46.3,37.9,9.3,Rain,1,26.3
2024-01-02,Nagpur,33,92.9,36.7,11.8,Rain,1,28.4
2024-02-02,Nagpur,65,0.6,6.8,9.6,Clear,0,29.38888888888889
2024-03-02,Nagpur,50,0.0,23.0,11.0,Clear,0,24.8
2024-04-02,Nagpur,43,38.1,8.5,11.4,Heavy Rain,0,28.4
2024-05-02,Nagpur,79,77.7,40.9,6.0,Rain,1,27.8
2024-06-02,Nagpur,37,0.5,34.2,5.8,Clear,0,31.0
2024-02-07,Nagpur,86,77.5,29.7,5.1,Rain,1,33.2
2024-02-08,Nagpur,64,0.7,9.6,11.5,Clear,0,23.833333333333336
2024-09-02,Nagpur,71,96.1,10.8,6.4,Heavy Rain,0,30.61111111111111
2024-10-02,Nagpur,46,67.4,28.7,9.7,Rain,0,26.3
2024-11-02,Nagpur,75,1.8,8.9,9.6,Clear,0,31.0
2024-12-02,Nagpur,79,0.5,35.4,4.0,Cloudy,0,27.8
2024-02-13,Nagpur,37,115.4,37.1,7.5,Rain,1,32.7
2024-02-14,Nagpur,77,0.1,35.4,7.2,Sunny,0,23.9
2024-02-15,Nagpur,,0.5,18.5,10.5,Clear,0,30.833333333333332
2024-02-16,Nagpur,76,1.5,7.0,6.4,Cloudy,0,32.7
2024-02-17,Nagpur,75,1.8,37.4,5.1,Cloudy,0,29.0
2024-02-18,Nagpur,66,1.5,30.6,11.1,Clear,0,32.5
2024-02-19,Nagpur,88,0.3,13.5,4.1,Clear,0,90.6
2024-02-20,Nagpur,53,97.3,36.7,6.5,Heavy Rain,0,29.3
2024-02-21,Nagpur,80,2.0,7.2,0.5,Fog,0,30.2
2024-02-22,Nagpur,42,0.1,32.2,11.0,Cloudy,0,
2024-02-23,Nagpur,72,40.6,28.2,5.2,Rain,0,27.5
2024-02-24,Nagpur,67,105.3,22.0,7.8,Rain,0,37.7
2024-02-25,Nagpur,66,0.2,38.3,7.8,Clear,0,29.6
2024-02-26,Nagpur,53,1.1,26.1,10.2,Sunny,0,34.8
2024-02-27,Nagpur,82,0.8,3.2,10.0,Clear,0,33.2
2024-02-28,Nagpur,50,0.4,11.1,1.6,Fog,0,31.0
2024-02-29,Nagpur,82,1.8,4.2,4.8,Clear,0,30.4
2024-03-01,Nagpur,97,0.2,41.2,9.2,Clear,0,
2024-03-02,Nagpur,31,1.9,39.1,11.5,Cloudy,0,27.4
2024-03-03,Nagpur,40,1.5,24.7,1.1,Fog,0,32.5
2024-04-03,Nagpur,34,37.3,11.6,10.5,Heavy Rain,1,29.0
2024-05-03,Nagpur,57,116.3,6.8,11.6,Rain,1,30.2
2024-03-06,Nagpur,67,108.1,15.8,10.3,Rain,0,32.4
2024-07-03,Nagpur,72,0.9,44.2,7.2,Cloudy,0,29.2
2024-08-03,Nagpur,50,86.7,18.8,7.0,Rain,1,28.1
2024-09-03,Nagpur,,1.6,41.1,0.9,Fog,0,
2024-10-03,Nagpur,43,0.6,9.8,6.7,Sunny,0,27.2
2024-11-03,Nagpur,66,1.6,26.6,11.6,Cloudy,0,32.6
2024-12-03,Nagpur,37,0.1,21.0,10.4,Clear,0,33.8
2024-03-13,Nagpur,97,1.0,10.5,5.7,Cloudy,0,32.2
2024-03-15,Nagpur,88,0.5,44.4,4.1,Clear,0,29.9
2024-03-16,Nagpur,91,1.8,40.9,7.5,Cloudy,0,27.6
2024-03-17,Nagpur,50,0.7,7.0,11.6,Sunny,0,88.9
2024-03-18,Nagpur,76,1.1,  ,10.0,Clear,0,29.8
2024-03-19,Nagpur,36,67.1,11.6,9.9,Rain,0,29.5
2024-03-20,Nagpur,41,0.5,23.0,6.6,Cloudy,0,28.6
2024-03-21,Nagpur,29,51.7,40.2,7.3,Rain,0,34.7
2024-03-22,Nagpur,91,0.3,6.0,4.6,Sunny,0,23.3
2024-03-23,Nagpur,66,75.9,14.9,5.2,Heavy Rain,0,28.9
2024-03-24,Nagpur,39,114.4,33.2,9.2,Thunderstorm,0,37.5
2024-03-25,Nagpur,90,0.8,36.7,4.6,Clear,0,32.7
2024-03-26,Nagpur,75,0.1,36.2,11.5,Clear,0,33.7
2024-03-27,Nagpur,82,0.9,13.2,8.4,Cloudy,0,34.0
2024-03-28,Nagpur,75,2.0,37.0,11.5,Sunny,0,29.0
2024-03-29,Nagpur,55,93.5,13.7,10.9,Rain,0,34.9
2024-03-30,Nagpur,,1.0,8.7,9.0,Sunny,0,25.4
2024-03-31,Nagpur,40,1.5,20.9,11.3,Sunny,0,29.5
2024-01-04,Nagpur,53,0.2,38.9,11.3,Cloudy,0,
2024-02-04,Nagpur,74,9.8,41.5,11.9,Thunderstorm,0,34.3
2024-03-04,Nagpur,97,114.5,8.6,4.9,Rain,0,31.3
2024-04-04,Nagpur,77,0.8,2.8,1.0,Fog,0,32.7
2024-04-05,Nagpur,94,1.4,18.3,5.8,Sunny,0,31.1
2024-06-04,Nagpur,87,1.5,27.0,7.3,Clear,0,26.5
2024-04-07,Nagpur,58,75.0,36.5,9.7,Rain,1,32.1
2024-04-08,Nagpur,96,0.2,5.8,7.8,Clear,0,29.2
2024-09-04,Nagpur,,1.8,17.5,7.2,Clear,0,35.2
2024-04-10,Nagpur,67,2.0,24.4,7.1,Cloudy,0,33.8
2024-04-11,Nagpur,63,1.3,36.9,1.5,Fog,0,27.5
2024-12-04,Nagpur,41,1.4,3.8,10.5,Clear,0,33.1
2024-04-13,Nagpur,65,0.1,30.0,5.1,Clear,0,33.3
2024-04-14,Nagpur,41,110.1,21.9,9.0,Thunderstorm,0,33.3
2024-04-15,Nagpur,59,0.6,5.0,5.7,Clear,0,30.4
2024-04-16,Nagpur,68,0.8,39.3,10.5,Sunny,0,34.2
2024-04-17,Nagpur,85,0.8,7.3,2.5,Fog,0,31.6
2024-04-18,Nagpur,98,0.5,8.8,10.0,Cloudy,0,30.7
2024-04-19,Nagpur,77,75.9,30.3,8.9,Rain,1,27.8
2024-04-20,Nagpur,65,1.4,38.1,8.2,Clear,0,31.5
2024-04-21,Nagpur,62,0.8,2.9,1.8,Fog,0,32.3
2024-04-22,Nagpur,74,1.7,38.7,6.4,Cloudy,0,32.111111111111114
2024-04-23,Nagpur,69,1.2,7.1,9.1,Sunny,0,29.3
2024-04-25,Nagpur,89,1.4,22.2,0.5,Fog,0,36.27777777777778
2024-04-26,Nagpur,38,119.9,35.4,7.2,Rain,0,32.7
2024-04-27,Nagpur,74,0.7,5.7,4.9,Clear,0,28.3
2024-04-28,Nagpur,94,60.4,27.4,7.4,Rain,0,30.2
2024-04-29,Nagpur,44,98.2,15.6,9.8,Rain,0,29.1
2024-04-30,Nagpur,49,18.1,29.8,7.9,Thunderstorm,1,35.8
2024-01-05,Nagpur,52,34.0,22.4,6.6,Rain,0,30.8
2024-02-05,Nagpur,44,1.1,32.8,11.0,Cloudy,0,
2024-03-05,Nagpur,49,64.8,24.2,9.9,Heavy Rain,0,27.7
2024-05-04,Nagpur,30,65.4,43.4,8.3,Heavy Rain,0,30.8
2024-05-05,Nagpur,32,1.9,44.6,11.5,Cloudy,0,29.9
2024-05-06,Nagpur,45,32.2,22.0,10.2,Thunderstorm,0,34.0
2024-07-05,Nagpur,91,1.7,24.7,8.0,Clear,0,27.4
2024-05-08,Nagpur,93,0.5,28.9,8.6,Clear,0,32.1
2024-05-09,Nagpur,36,1.8,13.3,11.5,Clear,0,
2024-10-05,Nagpur,38,91.2,6.0,11.1,Rain,1,29.8
2024-05-11,Nagpur,62,1.2,31.4,4.3,Clear,0,27.333333333333332
2024-12-05,Nagpur,41,49.0,25.5,4.2,Rain,0,27.9
2024-05-13,Nagpur,43,0.3,33.5,4.6,Clear,0,31.5
2024-05-14,Nagpur,48,0.6,18.8,4.2,Clear,0,34.2
2024-05-15,Nagpur,89,34.8,19.0,10.7,Heavy Rain,0,36.9
2024-05-16,Nagpur,69,39.4,27.6,4.1,Rain,1,32.4
2024-05-17,Nagpur,70,12.9,23.8,5.8,Rain,0,32.4
2024-05-18,Nagpur,37,68.6,39.3,11.4,Rain,0,31.3
2024-05-19,Nagpur,84,67.9,16.2,8.1,Rain,0,30.9
2024-05-20,Nagpur,69,0.2,12.5,7.8,Clear,0,
2024-05-21,Nagpur,55,1.8,31.5,1.7,Fog,0,28.0
2024-05-22,Nagpur,90,81.6,41.2,9.8,Rain,0,30.0
2024-05-23,Nagpur,80,58.9,17.6,5.1,Rain,0,31.9
2024-05-24,Nagpur,,0.3,32.1,4.9,Clear,0,30.8
2024-05-25,Nagpur,45,54.5,7.2,11.7,Thunderstorm,0,25.5
2024-05-26,Nagpur,93,1.4,27.0,11.0,Cloudy,0,26.3
2024-05-27,Nagpur,61,46.1,14.6,8.3,Rain,1,30.4
2024-05-28,Nagpur,33,1.4,8.0,6.8,Sunny,0,30.833333333333332
2024-05-29,Nagpur,48,1.2,22.4,4.2,Clear,0,27.5
2024-05-30,Nagpur,33,13.1,5.1,5.4,Rain,0,29.5
2024-05-31,Nagpur,87,0.2,21.8,10.9,Cloudy,0,29.3
2024-01-06,Nagpur,45,39.1,11.6,7.8,Rain,0,24.0
2024-06-02,Nagpur,51,1.4,15.3,5.3,Sunny,0,22.1
2024-06-03,Nagpur,33,36.9,29.1,11.0,Rain,0,32.1
2024-04-06,Nagpur,37,1.5,32.9,7.4,Cloudy,0,28.3
2024-05-06,Nagpur,64,1.3,42.7,10.1,Cloudy,0,25.055555555555554
2024-06-06,Nagpur,36,0.6,35.3,9.7,Cloudy,0,27.2
2024-07-06,Nagpur,69,67.3,23.7,11.0,Rain,0,25.6
2024-06-08,Nagpur,55,0.6,35.5,7.1,Clear,0,27.88888888888889
2024-06-09,Nagpur,62,103.6,14.9,4.0,Rain,0,27.5
2024-10-06,Nagpur,86,1.5,5.9,11.5,Clear,0,27.2
2024-06-11,Nagpur,-,0.3,42.5,5.7,Cloudy,0,22.6
2024-12-06,Nagpur,52,1.7,23.1,9.2,Clear,0,30.6
2024-06-13,Nagpur,93,0.5,25.0,9.4,Clear,0,24.4
2024-06-14,Nagpur,55,1.3,34.7,11.9,Clear,0,25.9
2024-06-15,Nagpur,31,1.2,20.9,9.4,Clear,0,24.8
2024-06-16,Nagpur,65,10.5,39.8,10.1,Rain,0,30.1
2024-06-18,Nagpur,33,1.2,14.5,10.5,Sunny,0,27.4
2024-06-19,Nagpur,56,1.4,8.5,2.9,Fog,0,24.2
2024-06-20,Nagpur,49,1.7,28.7,2.1,Fog,0,26.0
2024-06-21,Nagpur,47,0.3,15.5,11.5,Clear,0,21.3
2024-06-22,Nagpur,73,1.9,19.5,5.3,Cloudy,0,30.4
2024-06-23,Nagpur,36,15.5,40.5,8.7,Rain,0,22.9
2024-06-24,Nagpur,92,0.9,38.8,11.8,Sunny,0,29.3
2024-06-25,Nagpur,83,1.1,30.8,10.8,Clear,0,25.7
2024-06-26,Nagpur,40,1.5,5.0,5.5,Clear,0,25.5
2024-06-27,Nagpur,59,35.7,16.7,9.7,Heavy Rain,0,20.0
2024-06-28,Nagpur,39,0.6,23.6,9.2,Cloudy,0,23.4
2024-06-29,Nagpur,42,1.1,24.0,9.3,Clear,0,22.2
2024-06-30,Nagpur,75,0.6,41.3,11.7,Clear,0,27.0
2024-07-01,Nagpur,40,63.9,2.9,6.0,Thunderstorm,0,21.0
2024-02-07,Nagpur,34,0.9,16.5,4.3,Clear,0,22.5
2024-03-07,Nagpur,97,1.6,23.7,0.4,Fog,0,24.7
2024-04-07,Nagpur,74,114.2,31.8,10.2,Thunderstorm,0,21.6
2024-07-05,Nagpur,80,1.7,27.5,7.9,Clear,0,25.4
2024-07-06,Nagpur,51,69.2,17.6,5.8,Rain,0,19.0
2024-07-07,Nagpur,58,80.5,5.9,5.5,Rain,1,22.9
2024-07-08,Nagpur,45,1.7,43.2,6.5,Cloudy,0,33.5
2024-07-09,Nagpur,74,1.5,24.8,8.0,Clear,0,20.0
2024-10-07,Nagpur,76,0.7,8.2,4.5,Cloudy,0,23.3
2024-07-11,Nagpur,41,69.3,14.2,4.1,Rain,0,19.0
2024-07-13,Nagpur,58,104.5,11.9,8.1,Rain,0,18.72222222222222
2024-07-14,Nagpur,63,97.1,5.8,11.8,Thunderstorm,1,23.8
2024-07-15,Nagpur,37,104.4,35.9,7.1,Rain,0,20.2
2024-07-16,Nagpur,67,0.5,13.9,11.7,Cloudy,0,18.5
2024-07-17,Nagpur,89,1.0,10.1,5.5,Sunny,0,24.3
2024-07-18,Nagpur,unknown,1.4,9.5,11.5,Clear,0,20.4
2024-07-19,Nagpur,50,1.9,16.7,11.4,Cloudy,0,22.9
2024-07-20,Nagpur,92,51.0,25.7,4.5,Heavy Rain,1,20.5
2024-07-21,Nagpur,82,1.1,11.6,1.5,Fog,0,22.3
2024-07-22,Nagpur,84,0.2,16.4,11.6,Cloudy,0,21.8
2024-07-23,Nagpur,40,90.2,  ,7.3,Thunderstorm,0,17.8
2024-07-24,Nagpur,50,1.6,39.6,9.9,Clear,0,
2024-07-25,Nagpur,76,109.5,7.2,8.9,Rain,0,21.7
2024-07-26,Nagpur,74,0.4,36.0,9.6,Sunny,0,23.2
2024-07-27,Nagpur,35,1.8,31.8,7.4,Clear,0,20.1
2024-07-28,Nagpur,60,1.7,20.0,7.5,Cloudy,0,20.9
2024-07-29,Nagpur,75,35.7,31.4,10.6,Rain,0,19.7
2024-07-30,Nagpur,35,75.2,24.9,10.2,Rain,0,18.5
2024-07-31,Nagpur,  ,49.5,13.9,11.1,Heavy Rain,0,22.9
2024-08-01,Nagpur,68,1.0,9.6,6.9,Cloudy,0,24.3
2024-02-08,Nagpur,37,0.4,39.3,6.3,Clear,0,19.8
