work_order_id,vehicle_id,service_date,service_type,parts_replaced,labour_hours,cost_inr,downtime_hours,failure_reported,technician_id
WO-001759,VEH-0235,2024-06-24,Motor Overhaul,Propeller x2,8.4,9286.05,59.0,0.0,TEC-008
WO-001760,VEH-0235,2024-09-03,Tyre Change,"Motor, ESC",9.5,45960.89,71.0,1.0,TEC-158
WO-001761,VEH-0640,2024-07-30,Frame Repair,,12.9,10770.13,53.0,0.0,TEC-112
WO-001762,VEH-0553,2025-04-03,Motor Overhaul,Propeller x2,3.3,11911.65,88.8,1.0,TEC-105
WO-001763,VEH-0553,2025-01-18,Tyre Change,"Brake Pads, Fluid",6.7,2281.51,35.7,0.0,TEC-056
WO-001764,VEH-0553,2024-08-27,Brake Pad Replacement,Landing Skid,1.3,4935.43,78.2,0.0,TEC-067
WO-001765,VEH-0573,2024-08-01,Tyre Change,"Brake Pads, Fluid",7.4,42031.64,37.8,1.0,TEC-067
WO-001766,VEH-0573,2024-12-10,Battery Pack Swap,Propeller x2,12.7,28152.92,51.3,,TEC-195
WO-001767,VEH-0573,2024-03-27,Brake Pad Replacement,"Brake Pads, Fluid",11.9,41243.87,90.9,1.0,TEC-116
WO-001768,VEH-0573,2024-08-21,Frame Repair,Landing Skid,1.7,31661.26,48.4,0.0,TEC-048
WO-001769,VEH-0573,2024-02-26,Frame Repair,"Motor, ESC",4.3,23836.87,23.9,0.0,TEC-056
WO-001770,VEH-0573,2024-01-07,Engine Service,,6.4,26637.06,5.0,,TEC-187
WO-001771,VEH-0222,2024-11-12,Frame Repair,,4.6,27803.81,88.2,0.0,TEC-126
WO-001773,VEH-0222,2024-05-21,Routine Inspection,"Motor, ESC",5.2,27595.55,9.9,,TEC-075
WO-001774,VEH-0222,2025-04-10,Landing Gear Fix,"Motor, ESC",4.3,16855.91,56.2,1.0,TEC-147
WO-001776,VEH-0147,2025-05-04,Landing Gear Fix,,12.1,3792.97,85.5,0.0,TEC-016
WO-001777,VEH-0685,2024-11-27,Routine Inspection,"Brake Pads, Fluid",1.7,27302.32,19.7,1.0,TEC-045
WO-001778,VEH-0685,2025-05-18,Brake Pad Replacement,Propeller x2,2.8,30540.72,95.1,0.0,TEC-111
WO-001779,VEH-0685,2024-01-18,Frame Repair,"Brake Pads, Fluid",7.1,12840.19,72.8,1.0,TEC-212
WO-001780,VEH-0685,2025-05-24,Battery Pack Swap,Landing Skid,7.0,17895.22,34.4,0.0,TEC-137
WO-001781,VEH-0685,2024-09-17,Firmware Update,Propeller x2,9.8,6746.64,74.7,1.0,TEC-078
WO-001782,VEH-0734,2025-03-24,Firmware Update,Battery Pack,2.4,32542.59,48.1,0.0,TEC-098
WO-001783,VEH-0734,2024-04-06,Routine Inspection,,2.9,28458.64,49.9,1.0,TEC-091
WO-001784,VEH-0408,2024-11-24,Frame Repair,"Motor, ESC",13.3,33476.28,5.2,0.0,TEC-197
WO-001785,VEH-0408,2025-01-22,Frame Repair,Battery Pack,1.1,47759.73,36.2,1.0,TEC-177
WO-001786,VEH-0408,2025-01-14,Battery Pack Swap,"Motor, ESC",9.6,7406.91,89.1,0.0,TEC-069
WO-001787,VEH-0304,2024-01-25,Tyre Change,Landing Skid,3.8,11638.84,71.5,0.0,TEC-040
WO-001788,VEH-0304,2024-02-05,Brake Pad Replacement,Propeller x2,1.9,40888.78,95.3,0.0,TEC-132
WO-001789,VEH-0355,2025-01-28,Tyre Change,Battery Pack,7.3,27778.55,88.0,1.0,TEC-017
WO-001790,VEH-0355,2024-05-20,Battery Pack Swap,Propeller x2,7.9,17746.58,2.8,1.0,TEC-121
WO-001791,VEH-0355,2024-02-27,Motor Overhaul,,10.7,18997.01,53.5,0.0,TEC-218
WO-001792,VEH-0500,2025-04-26,Landing Gear Fix,"Motor, ESC",6.4,47545.15,25.5,1.0,TEC-012
WO-001793,VEH-0500,2024-11-16,Tyre Change,"Brake Pads, Fluid",13.8,38937.12,88.2,1.0,TEC-201
WO-001794,VEH-0500,2024-03-27,Battery Pack Swap,,6.9,10671.96,20.5,1.0,TEC-122
WO-001795,VEH-0500,2024-06-08,Engine Service,Battery Pack,8.1,17556.44,38.8,,TEC-100
WO-001796,VEH-0500,2024-09-17,Engine Service,,1.4,23694.2,31.3,0.0,TEC-191
WO-001797,VEH-0500,2025-06-13,Brake Pad Replacement,,9.7,34639.59,67.3,1.0,TEC-197
WO-001798,VEH-0062,2024-10-27,Propeller Replacement,,11.6,27623.48,52.0,1.0,TEC-144
WO-001799,VEH-0062,2025-02-27,Engine Service,"Motor, ESC",1.2,45872.51,85.1,1.0,TEC-093
WO-001800,VEH-0735,2024-11-13,Engine Service,"Motor, ESC",7.3,13981.2,90.8,1.0,TEC-059
WO-001801,VEH-0735,2024-08-17,Engine Service,Landing Skid,3.5,24806.35,29.6,1.0,TEC-006
WO-001802,VEH-0600,2025-01-18,Propeller Replacement,Propeller x2,0.5,27638.27,32.1,1.0,TEC-034
WO-001803,VEH-0600,2024-10-21,Propeller Replacement,,8.2,3528.64,10.7,0.0,TEC-217
WO-001804,VEH-0063,2024-10-03,Engine Service,"Brake Pads, Fluid",5.2,23068.02,7.7,0.0,TEC-155
WO-001805,VEH-0063,2025-01-10,Motor Overhaul,Landing Skid,10.0,16062.14,19.8,,TEC-156
WO-001806,VEH-0240,2024-07-31,Tyre Change,"Motor, ESC",4.3,21319.8,17.4,1.0,TEC-026
WO-001807,VEH-0240,2024-10-08,Firmware Update,Battery Pack,8.5,1262.6,46.7,1.0,TEC-014
WO-001808,VEH-0240,2024-02-21,Firmware Update,"Brake Pads, Fluid",7.0,19167.43,47.6,1.0,TEC-114
WO-001809,VEH-0240,2025-02-25,Battery Pack Swap,Battery Pack,3.1,20881.24,61.2,,TEC-220
WO-001810,VEH-0240,2024-10-20,Routine Inspection,Propeller x2,,8440.78,65.7,1.0,TEC-210
WO-001811,VEH-0240,2024-03-14,Brake Pad Replacement,"Motor, ESC",4.0,15675.48,29.6,,TEC-049
WO-001812,VEH-0653,2025-03-29,Battery Pack Swap,Landing Skid,12.8,19817.1,42.0,1.0,TEC-037
WO-001813,VEH-0653,2025-03-29,Motor Overhaul,Landing Skid,1.5,29873.32,12.5,1.0,TEC-115
WO-001814,VEH-0653,2024-08-22,Motor Overhaul,Battery Pack,,30564.13,53.9,0.0,TEC-167
WO-001815,VEH-0653,2024-02-26,Frame Repair,,10.0,3578.49,83.0,1.0,TEC-146
WO-001816,VEH-0389,2025-07-01,Firmware Update,,9.0,39402.43,53.8,0.0,TEC-012
WO-001817,VEH-0389,2024-02-02,Battery Pack Swap,Propeller x2,9.9,40852.34,50.6,0.0,TEC-136
WO-001818,VEH-0093,2024-10-21,Landing Gear Fix,,6.8,43241.63,53.9,1.0,TEC-150
WO-001820,VEH-0093,2024-05-05,Landing Gear Fix,Landing Skid,3.2,38206.67,63.3,0.0,TEC-075
WO-001821,VEH-0628,2024-09-14,Propeller Replacement,Landing Skid,0.5,1447.7,32.8,0.0,TEC-095
WO-001822,VEH-0628,2025-06-29,Firmware Update,Landing Skid,7.6,18327.73,27.8,,TEC-008
WO-001823,VEH-0188,2024-08-11,Landing Gear Fix,"Motor, ESC",8.3,36362.82,16.6,0.0,TEC-220
WO-001824,VEH-0188,2024-10-01,Propeller Replacement,Battery Pack,4.3,26362.91,93.5,0.0,TEC-030
WO-001825,VEH-0188,2025-05-24,Frame Repair,Landing Skid,1.4,26973.21,32.8,0.0,TEC-180
WO-001826,VEH-0340,2024-03-05,Engine Service,"Motor, ESC",11.2,3700.76,2.5,1.0,TEC-004
WO-001828,VEH-0340,2025-04-28,Engine Service,Landing Skid,13.2,44412.19,12.4,1.0,TEC-009
WO-001829,VEH-0340,2024-04-27,Motor Overhaul,Landing Skid,5.3,46581.17,56.6,0.0,TEC-076
WO-001830,VEH-0308,2024-11-22,Frame Repair,,5.6,39099.12,78.0,0.0,TEC-121
WO-001831,VEH-0308,2024-11-26,Landing Gear Fix,,4.8,41569.56,50.5,1.0,TEC-131
WO-001832,VEH-0174,2024-05-04,Firmware Update,Landing Skid,7.1,10380.3,50.7,0.0,TEC-002
WO-001833,VEH-0217,2025-11-01,Brake Pad Replacement,,13.6,6915.01,76.6,0.0,TEC-026
WO-001834,VEH-0217,2025-05-20,Routine Inspection,Battery Pack,8.7,25729.65,86.5,0.0,TEC-114
WO-001835,VEH-0125,2025-01-25,Engine Service,"Brake Pads, Fluid",3.2,47008.79,34.8,1.0,TEC-201
WO-001836,VEH-0084,2024-11-08,Motor Overhaul,"Motor, ESC",7.3,27169.37,86.4,0.0,TEC-001
WO-001837,VEH-0267,2024-08-30,Brake Pad Replacement,"Brake Pads, Fluid",3.4,21897.42,4.7,0.0,TEC-158
WO-001838,VEH-0267,2025-06-29,Engine Service,Battery Pack,1.1,34583.92,16.5,0.0,TEC-102
WO-001839,VEH-0267,2024-04-22,Propeller Replacement,"Brake Pads, Fluid",2.7,8017.02,70.8,0.0,TEC-012
WO-001840,VEH-0179,2025-06-22,Landing Gear Fix,Landing Skid,11.6,35985.4,43.6,,TEC-170
WO-001841,VEH-0335,2024-07-15,Frame Repair,"Motor, ESC",9.7,5196.23,57.3,,TEC-184
WO-001842,VEH-0335,2025-06-02,Propeller Replacement,Propeller x2,3.3,6935.88,80.8,,TEC-053
WO-001843,VEH-0335,2024-03-11,Firmware Update,"Motor, ESC",4.9,37410.76,56.7,1.0,TEC-125
WO-001844,VEH-0335,2024-09-22,Propeller Replacement,,2.1,11045.19,81.7,0.0,TEC-143
WO-001845,VEH-0335,2024-12-05,Landing Gear Fix,,9.4,14938.11,86.2,1.0,TEC-217
WO-001846,VEH-0602,2024-12-14,Battery Pack Swap,Propeller x2,10.0,18332.09,18.1,,TEC-062
WO-001847,VEH-0602,2025-02-01,Frame Repair,,10.2,18794.8,24.9,0.0,TEC-081
WO-001848,VEH-0602,2024-02-29,Engine Service,Battery Pack,2.4,32004.2,78.9,1.0,TEC-024
WO-001849,VEH-0602,2024-06-14,Frame Repair,"Motor, ESC",7.6,23859.36,3.1,0.0,TEC-181
WO-001850,VEH-0602,2024-05-22,Brake Pad Replacement,Landing Skid,10.3,3979.0,30.8,0.0,TEC-174
WO-001851,VEH-0479,2024-09-02,Engine Service,,9.3,35952.61,81.2,1.0,TEC-012
WO-001852,VEH-0479,2024-01-18,Landing Gear Fix,Landing Skid,8.5,16349.46,23.3,0.0,TEC-217
WO-001853,VEH-0479,2024-10-02,Firmware Update,"Motor, ESC",13.6,33903.33,50.5,1.0,TEC-063
WO-001854,VEH-0479,2024-10-19,Frame Repair,,2.2,42075.84,51.8,,TEC-192
WO-001855,VEH-0479,2025-06-18,Firmware Update,,4.6,28289.03,36.0,0.0,TEC-193
WO-001856,VEH-0467,2025-01-17,Frame Repair,Battery Pack,7.4,38167.5,35.1,1.0,TEC-108
WO-001857,VEH-0177,2025-01-09,Tyre Change,Landing Skid,9.2,31323.05,68.8,1.0,TEC-098
WO-001858,VEH-0177,2025-01-30,Tyre Change,"Brake Pads, Fluid",13.1,36668.21,7.7,0.0,TEC-186
WO-001859,VEH-0694,2025-03-04,Motor Overhaul,Battery Pack,6.7,37885.33,62.4,1.0,TEC-069
WO-001860,VEH-0694,2024-03-03,Firmware Update,,1.5,21800.69,74.8,0.0,TEC-202
WO-001861,VEH-0694,2024-02-03,Tyre Change,"Motor, ESC",6.4,5304.72,23.9,1.0,TEC-158
WO-001862,VEH-0694,2024-09-07,Engine Service,"Brake Pads, Fluid",10.2,42357.64,84.2,,TEC-020
WO-001863,VEH-0089,2024-09-19,Brake Pad Replacement,"Motor, ESC",8.4,1583.92,27.6,1.0,TEC-190
WO-001864,VEH-0089,2024-12-10,Routine Inspection,Battery Pack,4.6,15144.53,34.7,0.0,TEC-085
WO-001865,VEH-0089,2024-02-27,Battery Pack Swap,"Brake Pads, Fluid",8.5,44500.33,55.7,1.0,TEC-157
WO-001866,VEH-0089,2025-03-31,Firmware Update,Propeller x2,9.6,32360.11,4.1,0.0,TEC-182
WO-001867,VEH-0089,2024-03-29,Tyre Change,Landing Skid,5.8,2730.01,91.1,1.0,TEC-146
WO-001868,VEH-9258,2024-01-24,Engine Service,Propeller x2,10.5,24290.52,87.1,0.0,TEC-201
WO-001869,VEH-0642,2024-05-20,Brake Pad Replacement,"Motor, ESC",5.1,13905.88,92.9,1.0,TEC-072
WO-001870,VEH-0642,2024-03-16,Routine Inspection,,10.6,26838.28,48.7,,TEC-164
WO-001871,VEH-0642,2024-12-18,Firmware Update,Propeller x2,1.3,47094.09,79.5,0.0,TEC-107
WO-001872,VEH-0642,2024-09-10,Propeller Replacement,"Brake Pads, Fluid",3.9,31081.33,11.2,0.0,TEC-008
WO-001873,VEH-0642,2024-07-12,Motor Overhaul,Battery Pack,11.6,21827.96,36.4,,TEC-046
WO-001874,VEH-0185,2024-07-30,Frame Repair,,8.2,44919.53,88.1,0.0,TEC-075
WO-001875,VEH-0197,2024-09-05,Tyre Change,Propeller x2,7.7,7488.43,55.2,1.0,TEC-137
WO-001876,VEH-0197,2025-03-29,Propeller Replacement,Battery Pack,11.4,33541.1,10.8,1.0,TEC-154
WO-001877,VEH-0197,2025-02-18,Firmware Update,Battery Pack,8.4,40805.86,80.4,0.0,TEC-146
WO-001878,VEH-0197,2024-02-23,Landing Gear Fix,Propeller x2,8.9,46942.65,83.7,0.0,TEC-012
WO-001879,VEH-0197,2024-11-16,Landing Gear Fix,,7.3,46710.48,67.6,,TEC-014
WO-001880,VEH-0197,2024-11-22,Engine Service,,12.1,39538.72,40.0,,TEC-006
WO-001881,VEH-0372,2025-03-16,Battery Pack Swap,Landing Skid,4.3,47322.48,69.4,0.0,TEC-158
WO-001882,VEH-0372,2025-02-13,Battery Pack Swap,"Motor, ESC",5.6,7482.06,83.7,0.0,TEC-020
WO-001883,VEH-0372,2024-10-29,Battery Pack Swap,Battery Pack,6.6,14165.08,91.3,1.0,TEC-033
WO-001884,VEH-0372,2024-06-13,Tyre Change,Propeller x2,8.8,18053.77,62.0,0.0,TEC-144
WO-001885,VEH-0655,2024-03-14,Frame Repair,,5.8,7651.9,79.0,1.0,TEC-187
WO-001886,VEH-0655,2024-10-26,Propeller Replacement,"Brake Pads, Fluid",6.8,16564.87,47.8,,TEC-038
WO-001887,VEH-0655,2025-04-01,Firmware Update,Landing Skid,12.0,9742.78,48.9,1.0,TEC-130
WO-001888,VEH-0655,2024-07-15,Brake Pad Replacement,"Motor, ESC",5.8,20459.02,24.9,1.0,TEC-041
WO-001889,VEH-0575,2024-08-06,Landing Gear Fix,"Brake Pads, Fluid",3.4,25950.27,32.0,1.0,TEC-069
WO-001890,VEH-0575,2024-01-01,Frame Repair,"Motor, ESC",3.0,25107.1,33.1,1.0,TEC-043
WO-001891,VEH-0575,2024-05-11,Motor Overhaul,,4.6,1963.1,8.8,,TEC-030
WO-001892,VEH-0575,2024-01-10,Routine Inspection,"Brake Pads, Fluid",11.7,3741.32,51.0,,TEC-006
WO-001893,VEH-0294,2025-03-18,Engine Service,Battery Pack,9.0,17599.19,12.7,1.0,TEC-043
WO-001894,VEH-0294,2024-05-26,Battery Pack Swap,"Motor, ESC",12.0,11333.47,2.5,0.0,TEC-173
WO-001895,VEH-0294,2024-03-23,Routine Inspection,Landing Skid,13.8,45950.04,9.3,0.0,TEC-091
WO-001896,VEH-0294,2024-06-26,Landing Gear Fix,,5.4,14174.9,48.0,0.0,TEC-071
WO-001897,VEH-0394,2024-09-03,Tyre Change,Propeller x2,5.0,7687.17,30.9,,TEC-016
WO-001898,VEH-0394,2025-04-19,Motor Overhaul,,10.4,18462.17,90.4,1.0,TEC-198
WO-001899,VEH-0394,2025-02-25,Battery Pack Swap,Propeller x2,10.5,20875.34,87.2,0.0,TEC-141
WO-001900,VEH-0394,2025-06-13,Brake Pad Replacement,Propeller x2,2.3,28684.7,25.9,0.0,TEC-064
WO-001901,VEH-0394,2024-08-02,Brake Pad Replacement,Battery Pack,5.1,6242.31,65.7,1.0,TEC-172
WO-001902,VEH-0037,2024-06-29,Battery Pack Swap,,13.2,21608.67,58.1,1.0,TEC-034
WO-001903,VEH-0037,2024-05-12,Routine Inspection,"Motor, ESC",12.3,38899.43,90.3,0.0,TEC-036
WO-001904,VEH-0037,2025-03-31,Landing Gear Fix,,4.9,29533.67,40.0,1.0,TEC-213
WO-001905,VEH-0323,2025-03-12,Propeller Replacement,Landing Skid,3.0,15936.76,77.5,0.0,TEC-208
WO-001906,VEH-0323,2024-09-28,Engine Service,,2.4,17507.74,80.6,0.0,TEC-156
WO-001907,VEH-0323,2024-05-06,Frame Repair,"Brake Pads, Fluid",4.5,23727.04,61.5,0.0,TEC-210
WO-001908,VEH-0202,2024-05-27,Frame Repair,Landing Skid,8.5,37337.1,67.3,1.0,TEC-041
WO-001909,VEH-0202,2024-05-17,Routine Inspection,Propeller x2,11.2,35704.29,8.2,0.0,TEC-006
WO-001910,VEH-0202,2024-05-13,Routine Inspection,,9.1,2390.77,6.4,1.0,TEC-129
WO-001911,VEH-0714,2024-11-09,Frame Repair,Propeller x2,4.4,871.32,74.8,0.0,TEC-013
WO-001912,VEH-0714,2024-04-29,Frame Repair,Propeller x2,5.6,9721.95,15.4,0.0,TEC-005
WO-001913,VEH-0714,2025-01-24,Battery Pack Swap,Propeller x2,13.0,31067.23,26.0,0.0,TEC-035
WO-001914,VEH-0714,2024-02-26,Battery Pack Swap,,7.3,30991.86,91.4,1.0,TEC-161
WO-001915,VEH-0714,2024-06-01,Engine Service,"Motor, ESC",4.8,26232.02,68.1,,TEC-117
WO-001916,VEH-0265,2024-06-30,Battery Pack Swap,Landing Skid,0.7,41039.96,61.1,1.0,TEC-097
WO-001917,VEH-0265,2024-04-16,Propeller Replacement,Landing Skid,2.0,29785.23,38.7,1.0,TEC-081
WO-001918,VEH-0265,2024-04-04,Battery Pack Swap,"Motor, ESC",5.8,17957.6,6.1,0.0,TEC-192
WO-001919,VEH-0265,2024-11-02,Battery Pack Swap,Propeller x2,8.8,42887.4,27.7,1.0,TEC-034
WO-001920,VEH-0725,2024-08-03,Brake Pad Replacement,Landing Skid,2.3,20941.31,11.0,0.0,TEC-079
WO-001921,VEH-0138,2025-02-19,Routine Inspection,Landing Skid,13.3,8843.45,74.1,0.0,TEC-101
WO-001922,VEH-0138,2025-02-02,Tyre Change,,4.4,9982.97,64.8,1.0,TEC-101
WO-001923,VEH-0720,2025-01-15,Firmware Update,,6.2,9582.42,21.4,0.0,TEC-123
WO-001924,VEH-0720,2024-09-01,Landing Gear Fix,,-,7991.3,64.9,1.0,TEC-074
WO-001925,VEH-0720,2024-10-26,Motor Overhaul,"Motor, ESC",11.5,5755.03,94.4,0.0,TEC-154
WO-001926,VEH-0720,2024-04-27,Routine Inspection,"Motor, ESC",8.5,16732.87,45.9,1.0,TEC-099
WO-001927,VEH-0720,2024-09-15,Propeller Replacement,"Brake Pads, Fluid",10.2,35830.24,41.3,,TEC-174
WO-001928,VEH-0721,2024-08-13,Landing Gear Fix,Landing Skid,,18853.16,34.3,1.0,TEC-096
WO-001929,VEH-0721,2025-06-29,Tyre Change,Battery Pack,2.8,41258.16,1.2,0.0,TEC-213
WO-001930,VEH-0721,2025-03-31,Routine Inspection,"Brake Pads, Fluid",3.4,19203.61,68.6,0.0,TEC-118
WO-001931,VEH-0721,2025-05-23,Motor Overhaul,Landing Skid,10.7,34282.37,14.0,1.0,TEC-174
WO-001932,VEH-0721,2025-03-16,Landing Gear Fix,,4.7,29524.02,48.0,1.0,TEC-146
WO-001933,VEH-0721,2025-02-13,Landing Gear Fix,Propeller x2,3.5,3054.04,47.1,1.0,TEC-082
WO-001934,VEH-0160,2024-08-05,Frame Repair,Propeller x2,5.4,37856.96,16.7,0.0,TEC-163
WO-001935,VEH-0160,2025-03-02,Propeller Replacement,Propeller x2,12.5,27294.55,59.1,0.0,TEC-054
WO-001936,VEH-0244,2025-04-11,Battery Pack Swap,"Brake Pads, Fluid",9.7,15780.41,33.2,1.0,TEC-024
WO-001937,VEH-0244,2025-04-27,Propeller Replacement,Battery Pack,1.2,10747.53,8.9,,TEC-111
WO-001938,VEH-0244,2025-05-03,Engine Service,Landing Skid,0.7,36813.2,82.6,1.0,TEC-050
WO-001939,VEH-0244,2025-04-13,Tyre Change,,  ,19401.4,35.9,,TEC-097
WO-001940,VEH-0244,2024-11-09,Tyre Change,,10.4,26427.61,84.6,0.0,TEC-214
WO-001941,VEH-0572,2025-01-05,Battery Pack Swap,,7.0,29121.3,16.4,0.0,TEC-142
WO-001942,VEH-0572,2024-04-24,Motor Overhaul,,10.1,36162.46,28.5,1.0,TEC-087
WO-001945,VEH-0572,2024-06-30,Brake Pad Replacement,Battery Pack,5.0,21161.26,69.7,1.0,TEC-204
WO-001946,VEH-0572,2024-09-01,Engine Service,,7.2,32775.84,18.4,0.0,TEC-016
WO-001947,VEH-0420,2024-11-30,Firmware Update,,6.3,38197.97,34.1,1.0,TEC-179
WO-001948,VEH-0420,2024-08-24,Routine Inspection,,2.5,33570.67,17.6,,TEC-165
WO-001949,VEH-0420,2024-04-17,Landing Gear Fix,,6.8,1964.5,60.0,1.0,TEC-034
WO-001950,VEH-0420,2025-02-10,Landing Gear Fix,"Brake Pads, Fluid",4.3,43692.65,86.6,1.0,TEC-082
WO-001951,VEH-0574,2024-08-05,Firmware Update,"Brake Pads, Fluid",3.4,4927.79,45.0,1.0,TEC-120
WO-001952,VEH-9152,2024-11-30,Frame Repair,,9.8,41525.03,78.6,0.0,TEC-108
WO-001953,VEH-0574,2024-11-04,Propeller Replacement,"Brake Pads, Fluid",11.6,43586.03,48.5,1.0,TEC-060
WO-001954,VEH-0574,2025-06-19,Engine Service,,10.3,12307.03,87.6,0.0,TEC-089
WO-001955,VEH-0574,2024-08-25,Motor Overhaul,Battery Pack,12.2,30601.89,39.0,0.0,TEC-100
WO-001956,VEH-0574,2024-06-30,Propeller Replacement,,3.1,5920.35,76.6,0.0,TEC-102
WO-001957,VEH-0111,2024-04-14,Motor Overhaul,,12.4,16009.32,32.4,0.0,TEC-198
WO-001958,VEH-0111,2024-03-28,Tyre Change,"Brake Pads, Fluid",9.2,36992.39,27.5,,TEC-060
WO-001959,VEH-0098,2024-01-22,Motor Overhaul,Landing Skid,,5267.99,7.9,1.0,TEC-213
WO-001960,VEH-0351,2024-02-17,Propeller Replacement,Propeller x2,10.3,31835.68,43.4,0.0,TEC-082
WO-001961,VEH-0351,2025-04-09,Tyre Change,"Motor, ESC",3.0,44509.92,26.5,1.0,TEC-211
WO-001962,VEH-0351,2024-04-23,Propeller Replacement,Battery Pack,13.1,24023.28,62.2,,TEC-091
WO-001963,VEH-0411,2025-07-01,Motor Overhaul,Landing Skid,7.9,11870.37,90.0,0.0,TEC-146
WO-001964,VEH-0411,2024-03-06,Propeller Replacement,Landing Skid,13.4,15708.88,7.3,0.0,TEC-180
WO-001965,VEH-0411,2025-03-21,Frame Repair,"Motor, ESC",5.4,9948.9,58.1,1.0,TEC-135
WO-001966,VEH-0411,2025-05-19,Tyre Change,"Brake Pads, Fluid",13.8,28593.14,68.6,0.0,TEC-040
WO-001967,VEH-0432,2025-05-23,Routine Inspection,,10.5,12691.46,78.8,,TEC-176
WO-001968,VEH-0432,2025-04-28,Routine Inspection,Propeller x2,9.6,18315.55,32.8,1.0,TEC-215
WO-001969,VEH-0432,2025-04-01,Tyre Change,,6.7,38756.56,65.9,1.0,TEC-112
WO-001970,VEH-0432,2025-04-02,Frame Repair,,1.6,24701.77,40.0,1.0,TEC-172
WO-001971,VEH-0638,2024-08-20,Routine Inspection,Propeller x2,13.2,5592.22,68.5,,TEC-051
WO-001972,VEH-0349,2025-05-21,Frame Repair,"Brake Pads, Fluid",4.7,41877.97,42.1,1.0,TEC-011
WO-001973,VEH-0349,2025-02-14,Battery Pack Swap,,12.9,8336.98,27.9,0.0,TEC-201
WO-001974,VEH-0435,2024-01-11,Brake Pad Replacement,Propeller x2,5.2,41435.02,27.1,1.0,TEC-006
WO-001975,VEH-0435,2025-01-27,Tyre Change,"Brake Pads, Fluid",7.0,22873.39,37.8,1.0,TEC-194
WO-001976,VEH-0435,2025-03-23,Firmware Update,,1.3,6565.52,78.6,0.0,TEC-036
WO-001977,VEH-0435,2024-06-29,Engine Service,Landing Skid,2.7,45062.51,47.5,,TEC-083
WO-001978,VEH-0435,2024-08-14,Battery Pack Swap,Battery Pack,13.8,37089.82,23.4,,TEC-105
WO-001979,VEH-0409,2025-02-03,Frame Repair,"Brake Pads, Fluid",2.9,3412.35,22.8,0.0,TEC-160
WO-001980,VEH-0409,2025-06-16,Routine Inspection,,11.0,24013.46,19.6,0.0,TEC-015
WO-001981,VEH-0405,2024-10-14,Landing Gear Fix,Battery Pack,5.9,32680.97,40.9,1.0,TEC-206
WO-001982,VEH-9109,2024-10-26,Firmware Update,,13.9,13649.07,54.5,0.0,TEC-018
WO-001983,VEH-0515,2024-01-15,Landing Gear Fix,Landing Skid,12.3,28119.94,67.5,,TEC-125
WO-001984,VEH-0645,2024-11-27,Landing Gear Fix,"Motor, ESC",6.9,31421.83,61.1,1.0,TEC-017
WO-001985,VEH-0669,2025-03-19,Motor Overhaul,,7.4,9173.48,52.2,0.0,TEC-188
WO-001986,VEH-0669,2024-02-01,Firmware Update,Propeller x2,4.1,37846.45,48.2,1.0,TEC-118
WO-001987,VEH-0669,2024-01-23,Routine Inspection,,3.9,33327.87,33.7,0.0,TEC-180
WO-001988,VEH-0448,2024-04-23,Frame Repair,,13.6,33630.3,55.5,1.0,TEC-149
WO-001989,VEH-0448,2025-04-14,Tyre Change,,3.4,44972.71,2.0,0.0,TEC-091
WO-001990,VEH-0565,2024-05-28,Frame Repair,Propeller x2,8.6,36839.86,93.5,1.0,TEC-006
WO-001991,VEH-0565,2024-10-10,Motor Overhaul,,1.4,25148.52,86.4,0.0,TEC-102
WO-001992,VEH-0189,2024-03-06,Tyre Change,Propeller x2,6.4,22447.71,43.4,0.0,TEC-002
WO-001993,VEH-0189,2024-05-20,Battery Pack Swap,Propeller x2,0.5,40130.66,93.8,0.0,TEC-066
WO-001994,VEH-0189,2024-09-24,Brake Pad Replacement,"Motor, ESC",3.9,40868.89,74.8,,TEC-073
WO-001995,VEH-0189,2024-08-07,Motor Overhaul,Landing Skid,7.2,16327.47,18.1,,TEC-128
WO-001996,VEH-0189,2024-12-02,Motor Overhaul,Propeller x2,6.3,24641.45,31.8,0.0,TEC-058
WO-001997,VEH-0703,2025-02-15,Landing Gear Fix,Propeller x2,5.6,44902.69,47.0,0.0,TEC-129
WO-001998,VEH-0703,2025-03-07,Brake Pad Replacement,,6.5,46906.82,19.5,0.0,TEC-168
WO-001999,VEH-0703,2024-10-26,Tyre Change,Propeller x2,5.5,20290.99,42.6,1.0,TEC-120
WO-002000,VEH-0703,2025-01-16,Landing Gear Fix,Battery Pack,1.4,4137.09,43.5,1.0,TEC-127
WO-002001,VEH-0703,2024-10-11,Brake Pad Replacement,Battery Pack,8.3,1012.76,82.5,0.0,TEC-055
WO-002002,VEH-0604,2024-09-04,Firmware Update,"Motor, ESC",6.9,25159.56,11.8,0.0,TEC-088
WO-002003,VEH-0604,2024-09-05,Tyre Change,"Brake Pads, Fluid",7.7,31703.52,59.2,0.0,TEC-156
WO-002004,VEH-0604,2025-02-16,Brake Pad Replacement,,5.3,5841.94,28.8,1.0,TEC-044
WO-002005,VEH-0302,2024-01-03,Battery Pack Swap,,0.8,6936.98,11.7,1.0,TEC-149
WO-002006,VEH-0605,2025-05-05,Tyre Change,,5.4,1673.37,34.2,1.0,TEC-208
WO-002007,VEH-0605,2025-03-24,Routine Inspection,Battery Pack,11.6,9381.27,38.3,,TEC-057
