flight_id,drone_id,flight_timestamp,flight_duration_min,cumulative_flight_hours,battery_cycles,battery_start_pct,battery_end_pct,battery_health_pct,motor_temp_c,vibration_rms,payload_kg,max_altitude_m,wind_speed_kmph,gps_signal_quality,rotor_rpm_avg,error_codes,route_deviation_m,maintenance_required
FLT-0003669,VEH-0013,2024-02-19 12:06:25,11.3,511.21,1073,96.3,68.6,65.2,64.3,1.811,1.97,100.4,25.6,Fair,6442.0,,4.3,0
FLT-0033879,VEH-0113,2024-12-03 23:01:30,12.6,230.13,483,95.4,54.0,79.2,77.8,2.509,3.42,147.6,1.4,Fair,6364.0,,27.3,0
FLT-0007062,VEH-0024,2024-12-06 14:40:32,30.9,142.3,298,91.6,24.4,82.1,78.4,2.887,0.4,119.4,27.2,Fair,5896.0,E-GPS,30.1,0
FLT-0019725,VEH-0066,2024-09-13 18:59:00,21.2,845.58,1775,93.8,8.3,41.2,75.0,2.648,,138.5,21.5,Poor,6062.0,E-BATT,29.9,0
FLT-0012916,VEH-0043,2024-02-26 07:19:41,24.6,563.85,1184,94.5,42.3,61.4,67.2,1.518,,91.3,34.8,Poor,6388.0,,6.0,0
FLT-0008911,VEH-0030,2024-06-04 13:32:01,20.0,596.94,1253,92.9,47.4,53.8,76.5,2.934,0.67,134.0,20.0,Poor,6152.0,,28.4,0
FLT-0033548,VEH-0112,2024-04-02 04:10:00,26.1,390.29,819,94.5,30.2,71.8,61.6,1.891,1.82,123.0,3.7,Poor,5919.0,,6.3,0
FLT-0002473,VEH-0009,2024-01-05 23:06:23,8.3,583.57,1225,99.4,64.6,54.5,94.6,3.413,5.06,132.5,35.9,Good,6263.0,E-THERM,38.9,0
FLT-0014039,VEH-0046,2024-04-29 00:19:20,14.8,142.65,299,100.0,62.9,84.8,71.4,2.886,1.54,83.3,15.1,Good,,,21.6,0
FLT-0005811,VEH-0020,2024-05-14 21:31:16,20.3,687.82,1444,91.7,35.4,50.3,80.0,2.709,,30.8,19.5,Fair,6198.0,,0.3,0
FLT-0038988,VEH-0131,2024-06-03 08:07:00,28.4,867.76,1822,98.8,44.2,41.9,66.0,1.58,0.44,54.0,29.1,Good,6316.0,,16.4,0
FLT-0010507,VEH-0035,2024-03-05 21:52:01,4.2,472.37,991,95.5,80.6,66.2,76.7,2.311,4.53,121.0,30.2,Poor,7235.0,E-GPS,41.6,0
FLT-0005834,VEH-0020,2024-05-31 09:56:34,14.0,695.83,1461,95.0,39.1,49.4,88.0,3.342,5.02,130.6,30.4,Poor,6284.0,,17.2,0
FLT-0027942,VEH-0094,2024-04-26 18:22:00,28.8,908.27,1907,97.9,12.8,40.9,65.1,1.76,3.44,104.2,23.9,Good,6236.0,,12.0,0
FLT-0030004,VEH-0101,2024-02-13 06:50:02,33.9,431.65,906,91.1,2.0,70.1,72.9,1.914,4.61,128.2,13.4,Good,6573.0,E-BATT,41.6,0
FLT-0012057,VEH-0040,2024-04-05 16:12:00,18.4,339.43,712,95.8,51.5,71.2,73.5,2.917,1.13,79.3,4.3,Fair,5987.0,,22.3,0
FLT-0035942,VEH-0120,2024-08-05 09:24:10,33.5,931.36,1955,99.5,2.0,40.0,85.7,3.412,3.72,37.9,1.7,Good,6086.0,E-BATT,42.3,1
FLT-0021887,VEH-0074,2024-09-02 19:34:43,8.7,125.36,263,91.2,72.1,86.2,72.3,2.139,0.82,110.1,17.7,Good,,,14.4,0
FLT-0030547,VEH-0102,2024-06-21 22:11:28,9.5,455.21,955,92.3,,66.1,74.0,2.798,4.09,61.0,5.7,Poor,6514.0,,19.8,0
FLT-0008343,VEH-0028,2024-12-06 08:08:59,24.1,841.92,1768,91.5,4.4,41.0,79.4,2.856,4.28,86.8,24.0,Good,6504.0,E-BATT,24.9,0
FLT-0013588,VEH-0045,2024-11-03 15:28:36,22.7,741.22,1556,88.7,40.1,52.2,61.2,1.354,1.36,150.1,25.7,Good,5943.0,,8.2,0
FLT-0004680,VEH-0017,2024-07-04 06:53:14,15.0,248.43,521,94.4,38.2,77.5,87.8,2.893,4.42,110.5,38.1,Poor,6601.0,,18.2,0
FLT-0021988,VEH-0074,2024-04-20 10:06:02,29.2,161.5,339,96.3,2.0,82.4,81.4,3.134,3.47,136.1,17.0,Good,5747.0,E-BATT,9.8,0
FLT-0011647,VEH-0039,2024-03-30 22:12:12,23.8,77.87,163,91.3,2.3,91.3,72.2,2.437,5.09,69.7,22.0,Good,5907.0,E-BATT,5.3,0
FLT-0035105,VEH-0117,2024-05-16 18:00:00,23.7,580.52,1219,97.7,52.3,58.7,61.6,1.613,0.27,104.1,14.8,Fair,6076.0,,10.5,0
FLT-0021263,VEH-0071,2024-05-04 00:00:00,20.9,781.53,1641,96.8,22.1,41.7,82.7,3.446,3.59,69.1,18.5,Good,6035.0,,8.4,0
FLT-0031406,VEH-0105,2024-04-04 21:52:24,9.3,554.15,1163,100.0,74.8,61.6,62.7,2.01,2.47,106.3,4.0,Good,5379.0,,16.7,0
FLT-0023213,VEH-0078,2024-04-22 22:34:59,16.0,260.9,547,92.3,41.0,75.9,89.4,2.99,2.97,123.0,32.9,Good,6076.0,E-THERM,13.2,0
FLT-0035768,VEH-0119,2024-07-23 03:36:30,22.1,205.06,430,99.4,12.1,80.3,87.0,2.996,4.92,54.4,37.7,Good,6032.0,,19.2,0
FLT-0009404,VEH-0031,2024-07-22 03:02:00,13.6,581.53,1221,100.0,57.3,50.7,,4.514,2.07,145.6,9.9,Fair,6050.0,E-VIB,32.8,1
FLT-0037866,VEH-0127,2024-04-29 21:52:00,7.2,487.76,1024,99.6,82.6,60.9,81.8,3.01,,100.4,11.0,Poor,6041.0,,21.4,0
FLT-0029953,VEH-0100,2024-06-25 17:07:38,22.3,257.91,541,100.0,17.9,78.2,82.2,3.198,4.54,124.8,34.7,Fair,5511.0,,1.3,0
FLT-0029274,VEH-0098,2024-06-25 08:35:45,4.9,642.15,1348,91.8,79.6,52.7,75.2,2.399,1.4,70.2,2.9,Good,6237.0,,20.8,0
FLT-0033687,VEH-0112,2024-09-07 00:24:52,26.2,443.17,930,100.0,3.0,66.3,85.7,3.091,4.55,39.6,34.6,Fair,6579.0,E-BATT,34.4,0
FLT-0018046,VEH-0061,2024-03-14 10:20:00,8.8,467.9,982,100.0,,66.0,67.8,1.774,0.56,48.1,16.3,Poor,6243.0,,2.2,0
FLT-0011738,VEH-0039,2024-05-29 11:53:29,21.1,111.62,234,99.1,31.1,87.7,79.8,2.023,3.45,141.6,19.5,Fair,6082.0,E-GPS,13.5,0
FLT-0010874,VEH-0036,2024-12-06 22:29:42,13.5,271.19,569,90.1,62.7,77.4,70.0,2.113,0.45,34.7,32.7,Good,5403.0,,17.8,0
FLT-0011386,VEH-0038,2024-05-14 21:46:20,7.9,553.81,1162,100.0,69.4,56.1,87.9,3.449,4.26,50.7,14.6,Fair,6047.0,,32.6,0
FLT-0019406,VEH-0065,2024-06-22 00:00:00,4.6,826.35,1735,96.4,83.2,42.5,77.6,2.105,2.55,33.5,38.0,Fair,6614.0,,12.9,0
FLT-0020768,VEH-0069,2024-11-21 03:45:50,5.8,809.01,1698,97.4,75.3,40.0,102.8,4.146,3.52,95.1,23.3,Good,6211.0,E-THERM;E-VIB,6.9,1
FLT-0025128,VEH-0084,2024-04-20 00:00:00,13.4,456.18,957,97.8,48.4,66.2,79.6,2.89,4.66,54.0,35.9,Good,6521.0,,14.2,0
FLT-0019618,VEH-0066,2024-04-07 11:40:00,35.6,807.57,1695,92.6,2.0,45.2,69.6,1.718,,56.8,19.4,Good,6518.0,E-BATT,10.5,0
FLT-0036482,VEH-0122,2024-05-23 12:37:00,15.8,129.72,272,98.5,42.0,88.9,70.9,2.31,4.87,51.3,11.6,Good,6706.0,,29.4,0
FLT-0011156,VEH-0037,2024-08-09 00:28:00,12.1,503.9,1058,95.0,,61.9,79.0,2.662,,31.7,30.9,Good,6171.0,,20.0,0
FLT-0029403,VEH-0099,2024-03-05 13:50:00,36.7,715.25,1502,99.9,2.0,48.8,,2.712,3.42,91.8,38.3,Poor,6316.0,E-BATT,1.7,0
FLT-0040648,VEH-0136,2024-01-05 15:16:03,11.6,242.09,508,100.0,74.6,82.8,,1.565,1.35,88.4,15.8,Good,5973.0,,8.3,0
FLT-0017430,VEH-0058,2024-03-05 01:28:42,13.2,305.07,640,94.7,51.5,77.7,,2.25,4.05,91.8,12.7,Poor,6227.0,,0.6,1
FLT-0032072,VEH-0107,2024-05-07 02:08:49,19.6,284.91,598,93.0,17.7,76.9,80.6,3.183,5.04,46.4,30.2,Good,6888.0,,18.0,0
FLT-0002279,VEH-0008,2024-07-31 15:09:36,37.9,534.6,1122,91.8,2.0,61.0,73.2,2.446,4.01,92.4,28.5,Good,5920.0,E-BATT,6.9,0
FLT-0010703,VEH-0036,2024-02-12 20:05:46,27.5,206.67,434,93.8,16.6,84.3,57.9,2.095,2.89,50.8,4.1,Good,5825.0,,37.4,0
FLT-0011042,VEH-0037,2024-05-17 00:00:00,,463.34,973,97.7,80.2,66.2,72.5,2.405,4.85,123.2,0.7,Good,6256.0,,11.0,0
FLT-0041762,VEH-0140,2024-09-04 14:09:26,36.8,879.76,1847,100.0,2.0,40.4,73.8,2.198,4.52,79.3,10.4,Poor,6476.0,E-BATT,10.7,0
FLT-0005768,VEH-0020,2024-04-18 09:15:00,30.0,671.65,1410,100.0,2.0,52.1,81.2,2.257,4.6,134.2,30.8,Fair,7299.0,E-BATT,4.1,0
FLT-0024832,VEH-0083,2024-01-02 22:24:32,31.0,242.93,510,96.8,2.0,80.9,69.7,2.295,4.51,82.9,4.4,Good,6501.0,E-BATT,24.9,0
FLT-0014894,VEH-0048,2024-09-23 16:29:17,8.6,961.68,2019,91.3,69.0,40.0,87.8,4.191,0.91,51.2,3.9,Good,6274.0,E-VIB,21.5,1
FLT-0012456,VEH-0042,2024-02-17 18:46:47,31.4,357.25,750,92.9,2.0,70.6,81.9,2.833,3.16,123.7,30.7,Good,6126.0,E-BATT,6.7,0
FLT-0008400,VEH-0028,2024-07-21 19:44:23,12.1,864.62,1815,93.7,69.6,40.0,64.6,2.936,0.21,76.0,0.8,Good,6168.0,,29.1,0
FLT-0039716,VEH-0133,2024-04-17 00:00:00,4.8,624.68,1311,94.9,83.9,55.2,80.1,2.548,1.14,86.7,30.6,Good,5966.0,,8.0,0
FLT-0002886,VEH-0011,2024-02-28 03:57:02,10.2,395.41,830,92.9,71.6,73.3,62.7,1.617,1.11,121.0,32.7,Fair,6173.0,,6.1,0
FLT-0031783,VEH-0106,2024-03-07 01:19:24,18.6,378.28,794,99.0,15.3,66.8,92.1,3.403,5.62,129.3,9.4,Good,5759.0,E-THERM,11.3,0
FLT-0031859,VEH-0106,2024-08-24 00:00:00,18.8,404.54,849,93.7,14.1,63.8,97.4,4.132,4.74,83.1,37.8,Good,5804.0,E-THERM;E-VIB,19.1,1
FLT-0011989,VEH-0040,2024-02-16 05:23:19,9.6,318.7,669,100.0,60.6,73.5,89.7,3.07,5.38,114.1,15.9,Good,6041.0,E-THERM,16.0,0
FLT-0019712,VEH-0066,2024-05-09 03:26:36,29.0,841.66,1767,95.7,2.0,41.6,71.4,2.34,3.89,49.5,1.2,Poor,6136.0,E-BATT,7.6,0
FLT-0030980,VEH-0103,2024-05-09 02:10:00,22.4,895.4,1880,94.4,2.0,40.0,92.7,3.538,5.71,42.8,29.2,Fair,6205.0,E-THERM;E-BATT,21.9,1
FLT-0025129,VEH-0084,2024-04-21 06:11:47,27.2,456.63,958,91.0,2.0,66.2,78.0,2.709,5.68,63.9,7.4,Fair,5872.0,E-BATT,5.8,0
FLT-0002773,VEH-0010,2024-06-23 00:00:00,33.4,309.82,650,97.4,2.0,74.0,76.0,2.667,3.52,152.4,5.2,Fair,5588.0,E-BATT,5.8,0
FLT-0004863,VEH-0017,2024-04-08 05:02:03,28.2,310.02,651,95.2,10.7,70.7,77.7,3.493,2.17,90.6,6.5,Good,6190.0,E-BATT,10.3,0
FLT-0018244,VEH-0061,2024-07-24 02:59:07,34.8,534.78,1123,96.7,2.0,58.6,78.7,3.449,4.6,37.5,6.2,Good,5929.0,E-BATT,15.6,0
FLT-0028345,VEH-0095,2024-03-07 07:38:18,19.0,582.4,1223,95.8,30.9,53.3,93.8,3.049,3.06,104.3,40.0,Fair,6729.0,E-THERM,21.1,0
FLT-0034021,VEH-0113,2024-06-19 02:00:00,16.0,277.41,582,97.5,55.4,74.0,80.9,3.265,1.5,75.5,15.7,Poor,5854.0,,36.1,0
FLT-0008744,VEH-0029,2024-07-19 01:44:29,24.3,966.41,2029,90.1,2.0,40.0,95.6,4.401,4.52,37.4,6.0,Good,6122.0,E-THERM;E-VIB;E-BATT,8.4,1
FLT-0000924,VEH-0004,2024-04-13 07:07:00,34.3,150.91,316,95.8,2.0,85.8,68.2,2.625,2.64,67.9,10.0,Fair,6946.0,E-BATT,29.8,0
FLT-0026805,VEH-0090,2024-05-30 01:24:23,16.0,916.88,1925,100.0,43.9,40.0,87.2,3.31,3.74,43.1,40.1,Good,6244.0,,28.1,1
FLT-0019651,VEH-0066,2024-07-24 12:15:02,21.3,821.3,1724,100.0,50.5,43.8,72.3,1.76,1.33,128.6,38.5,Good,6552.0,,28.1,0
FLT-0027901,VEH-0094,2024-03-26 11:52:17,7.2,895.82,1881,100.0,73.9,42.3,69.2,1.923,,146.8,27.3,Poor,6367.0,,11.0,1
FLT-0040309,VEH-0135,2024-04-19 14:11:54,20.0,474.6,996,98.4,15.5,64.3,80.2,2.973,5.62,85.3,1.2,Good,6171.0,,29.3,0
FLT-0005098,VEH-0018,2024-03-31 20:51:00,34.7,511.07,1073,99.9,2.0,59.6,92.2,3.572,5.57,150.7,28.2,Good,5851.0,E-THERM;E-BATT,18.4,0
FLT-0000306,VEH-0002,2024-02-09 00:00:00,6.3,221.86,465,97.6,76.6,83.3,71.1,,4.29,38.5,17.7,Good,5812.0,,8.4,0
FLT-0014652,VEH-0048,2024-04-07 23:28:00,25.1,875.43,1838,96.1,10.9,40.0,91.5,3.123,3.25,106.1,34.8,Poor,,E-THERM;E-BATT,14.0,1
FLT-0036003,VEH-0120,2024-06-18 15:31:36,4.9,953.04,2001,94.9,80.4,40.0,83.2,3.154,2.08,88.3,9.2,Poor,5504.0,,30.9,1
FLT-0017054,VEH-0056,2024-06-24 10:43:26,18.7,634.53,1332,95.3,32.5,51.0,89.1,3.244,3.1,72.5,27.2,Good,5915.0,E-THERM,24.6,0
FLT-0018013,VEH-0061,2024-02-18 17:40:28,9.7,456.07,957,93.2,73.5,67.3,64.2,1.698,0.64,109.9,9.4,Poor,6090.0,,1.0,0
FLT-0025618,VEH-0086,2024-10-02 01:50:05,35.0,679.72,1427,91.8,2.0,49.8,84.2,3.216,4.68,85.4,32.0,Fair,5884.0,E-BATT,11.4,0
FLT-0024383,VEH-0081,2024-01-07 21:11:04,5.1,417.48,876,92.3,80.2,63.7,76.8,3.222,,65.6,2.0,Good,6853.0,,38.9,0
FLT-0017922,VEH-0060,2024-05-15 17:57:22,5.1,360.51,757,91.0,71.7,73.1,,2.514,5.11,137.2,5.9,Good,6242.0,,3.0,0
FLT-0035627,VEH-0119,2024-04-17 10:42:00,14.2,155.3,326,93.0,40.4,85.8,,2.879,4.85,121.6,31.3,Good,6028.0,,14.3,0
FLT-0012658,VEH-0042,2024-03-07 20:43:00,35.0,429.46,901,92.2,2.0,62.6,95.4,3.446,1.88,105.3,29.3,Fair,6499.0,E-THERM;E-BATT,16.8,0
FLT-0013769,VEH-0045,2024-08-07 06:11:57,36.0,806.97,1694,96.1,2.0,45.2,71.5,2.228,3.79,103.3,15.8,Good,6263.0,E-BATT,19.3,0
FLT-0023603,VEH-0079,2024-12-05 10:59:00,20.8,719.66,1511,87.5,2.0,44.4,96.1,3.829,5.39,56.8,20.7,Poor,6264.0,E-THERM;E-VIB;E-BATT,23.6,1
FLT-0035428,VEH-0118,2024-05-23 20:02:00,26.9,845.8,1776,91.8,3.0,41.1,81.5,,3.58,102.4,33.1,Poor,5967.0,E-BATT;E-GPS,3.3,0
FLT-0010681,VEH-0036,2024-01-28 20:39:00,24.8,199.12,418,93.2,36.8,85.1,64.5,1.402,1.52,91.0,30.4,Good,5501.0,,30.2,0
FLT-0041690,VEH-0139,2024-06-16 10:37:44,,352.9,741,90.7,2.0,71.1,85.3,2.953,5.01,91.4,37.5,Good,5842.0,E-BATT,17.8,0
FLT-0031656,VEH-0106,2024-04-09 01:14:00,10.1,337.1,707,99.2,72.8,71.5,75.1,3.212,1.64,92.5,39.1,Good,5969.0,,21.8,0
FLT-0033644,VEH-0112,2024-10-06 05:38:00,6.5,426.56,895,96.1,76.8,68.0,69.1,2.398,2.87,49.4,14.4,Fair,6416.0,,8.1,0
FLT-0016928,VEH-0056,2024-03-31 09:24:17,4.8,593.46,1246,99.0,80.8,55.7,79.1,,4.51,52.8,1.1,Good,5699.0,,14.0,0
FLT-0038874,VEH-0130,2024-07-25 16:32:33,33.7,200.35,420,98.8,2.0,78.0,94.1,4.207,4.99,73.6,38.8,Good,6821.0,E-THERM;E-VIB;E-BATT;E-GPS,9.5,1
FLT-0021799,VEH-0073,2024-07-22 04:44:08,,922.54,1937,91.2,8.2,40.0,77.6,,0.54,104.8,9.4,Good,6568.0,E-BATT,22.3,1
FLT-0027799,VEH-0093,2024-09-02 12:59:00,13.3,295.26,620,94.5,60.3,71.7,92.2,3.338,1.21,97.3,41.5,Poor,5664.0,E-THERM,29.8,0
FLT-0018261,VEH-0062,2024-06-02 12:51:19,30.8,85.94,180,93.9,2.0,87.7,79.0,3.2,2.63,34.3,26.3,Poor,5698.0,E-BATT,31.5,0
FLT-0022942,VEH-0077,2024-05-22 17:08:36,18.7,888.73,1866,92.3,30.2,40.0,91.2,3.727,2.98,50.7,40.7,Good,5830.0,E-THERM;E-VIB,14.1,1
FLT-0002803,VEH-0010,2024-07-16 14:50:49,26.1,319.62,671,97.5,28.9,72.9,78.4,2.917,1.73,97.7,13.5,Poor,6562.0,,22.9,0
FLT-0026678,VEH-0090,2024-04-03 16:07:18,37.0,871.64,1830,100.0,,40.0,69.0,2.222,1.02,43.6,13.0,Fair,5736.0,,19.1,0
FLT-0039549,VEH-0132,2024-07-16 12:46:00,16.0,674.24,1415,99.8,34.9,46.1,94.6,4.332,4.22,152.5,11.2,Fair,6217.0,E-THERM;E-VIB,20.6,1
FLT-0018250,VEH-0061,2024-07-28 17:41:03,8.3,536.58,1126,95.8,71.5,58.4,73.6,3.098,2.29,86.9,14.0,Good,6091.0,,13.1,0
FLT-0023287,VEH-0078,2024-06-13 02:17:01,25.0,286.55,601,96.5,10.8,73.1,85.2,3.437,3.28,103.9,3.5,Good,6379.0,E-BATT,17.8,0
FLT-0005546,VEH-0019,2024-06-25 00:25:10,,630.68,1324,96.6,70.9,54.5,84.4,2.734,4.62,96.7,18.9,Good,5845.0,,12.3,0
FLT-0014508,VEH-0047,2024-05-15 07:24:00,9.8,167.58,351,100.0,68.3,81.0,82.5,3.084,,101.1,26.2,Good,5986.0,,11.5,0
FLT-0036909,VEH-0124,2024-02-04 19:42:23,7.8,514.35,1080,94.3,,63.5,65.1,2.175,3.4,149.6,1.7,Fair,6907.0,,12.0,0
FLT-0038913,VEH-0130,2024-08-22 03:58:43,12.9,212.67,446,92.8,63.2,76.6,85.0,3.324,,50.7,41.4,Good,7397.0,,1.8,0
FLT-0008618,VEH-0029,2024-04-23 19:31:00,22.0,918.48,1928,95.6,5.1,40.0,92.5,3.818,4.69,136.8,29.5,Good,6480.0,E-THERM;E-VIB;E-BATT,13.1,1
FLT-0011053,VEH-0037,2024-05-23 16:13:48,13.4,467.26,981,100.0,48.8,65.8,71.8,2.982,5.07,134.4,6.2,Good,5844.0,,6.2,0
FLT-0041120,VEH-0138,2024-01-03 17:37:37,25.3,292.13,613,99.6,8.0,80.8,68.0,1.791,5.55,51.6,40.7,Good,6790.0,E-BATT,14.7,0
FLT-0007484,VEH-0025,2024-09-18 00:54:34,27.7,824.11,1730,96.1,8.1,42.1,80.8,2.54,3.21,111.7,21.3,Good,5405.0,E-BATT,35.7,0
FLT-0027459,VEH-0092,2024-09-09 08:24:37,12.3,174.96,367,94.7,64.2,81.0,74.8,3.328,1.23,95.8,17.5,Fair,6521.0,,2.5,0
FLT-0000743,VEH-0003,2024-08-20 20:24:59,4.9,439.41,922,95.6,85.0,62.2,87.9,3.637,0.25,155.7,37.0,Good,6246.0,E-VIB,3.1,0
FLT-0031508,VEH-0105,2024-12-06 00:45:15,11.4,589.98,1238,99.0,66.2,57.6,79.7,2.366,2.59,156.1,37.8,Fair,6333.0,,19.6,0
FLT-0041331,VEH-0138,2024-07-27 13:13:00,4.3,361.97,760,90.4,79.3,72.9,,2.325,1.99,100.0,10.8,Good,6188.0,,7.0,0
FLT-0010911,VEH-0036,2024-05-07 06:04:02,32.4,283.28,594,95.7,2.0,76.0,81.2,3.131,3.42,79.1,34.4,Good,6000.0,E-BATT,4.4,0
FLT-0021664,VEH-0073,2024-04-20 03:28:46,25.2,875.94,1839,93.2,2.0,40.0,83.2,3.517,4.96,137.5,20.6,Good,6075.0,E-BATT,3.7,0
FLT-0023463,VEH-0079,2024-02-03 02:58:00,36.4,673.32,1413,95.7,4.1,49.5,82.8,2.564,,56.0,40.7,Good,6753.0,E-BATT,33.9,0
FLT-0024076,VEH-0080,2024-09-13 02:27:00,18.8,732.1,1537,93.7,41.4,45.5,83.0,3.422,1.88,77.3,11.3,Fair,6725.0,E-GPS,21.3,0
FLT-0008487,VEH-0028,2024-09-20 20:42:11,14.6,894.73,1878,92.8,60.9,40.0,,2.58,0.51,30.3,14.5,Good,5971.0,,29.1,0
FLT-0026480,VEH-0089,2024-03-24 13:41:00,22.1,144.37,303,99.8,9.7,81.9,92.7,3.536,4.75,125.7,19.5,Good,5805.0,E-THERM;E-BATT,39.6,0
FLT-0024150,VEH-0081,2024-02-01 08:07:00,29.8,332.48,698,96.1,22.9,72.8,70.6,2.242,1.4,129.9,8.3,Good,6575.0,,14.5,0
FLT-0041580,VEH-0139,2024-02-04 12:05:41,34.6,313.61,658,97.8,24.8,75.3,66.2,,0.73,40.2,13.6,Poor,7169.0,,16.8,0
FLT-0000735,VEH-0003,2024-08-14 12:01:03,8.4,436.55,916,86.8,66.4,62.4,82.8,3.114,,127.3,32.8,Good,6237.0,,28.1,0
FLT-0014435,VEH-0047,2024-03-22 22:43:34,13.4,143.24,300,96.7,52.1,83.8,84.9,2.716,3.35,103.4,24.6,Good,6080.0,,17.7,0
FLT-0020363,VEH-0068,2024-07-15 02:01:06,12.1,226.52,475,91.1,65.0,80.9,70.3,2.552,0.87,154.9,17.0,Poor,5767.0,,5.2,0
FLT-0024584,VEH-0082,2024-02-20 00:00:00,22.7,860.21,1806,94.2,18.1,40.7,79.2,2.357,3.82,158.6,20.6,Fair,5472.0,,8.1,0
FLT-0012851,VEH-0043,2024-09-01 03:09:55,28.7,541.99,1138,100.0,32.5,63.9,60.1,1.587,1.8,37.5,3.5,Good,6485.0,,11.9,0
FLT-0034708,VEH-0116,2024-03-30 00:36:13,25.4,657.4,1380,100.0,27.9,55.4,62.6,1.88,2.88,159.2,1.9,Good,5998.0,,7.5,0
FLT-0023197,VEH-0078,2024-11-04 13:12:00,22.9,254.69,534,91.4,28.2,76.5,80.6,2.779,1.96,64.8,22.0,Good,6244.0,,11.9,0
FLT-0022077,VEH-0074,2024-06-24 08:20:37,11.4,193.14,405,96.0,,79.0,87.7,3.405,3.72,74.4,26.9,Good,6781.0,,20.3,0
FLT-0008047,VEH-0027,2024-05-23 16:58:27,16.2,135.66,284,100.0,69.9,88.3,64.7,1.773,0.31,103.7,39.3,Good,6016.0,E-GPS,9.8,0
FLT-0004914,VEH-0017,2024-10-09 16:23:53,12.6,326.69,686,97.1,61.9,68.9,82.6,2.834,1.6,139.0,7.9,Good,5781.0,,34.0,0
FLT-0032230,VEH-0108,2024-03-25 06:20:30,9.5,492.8,1034,96.3,61.7,67.0,67.3,2.294,5.29,155.0,11.3,Good,6417.0,E-GPS,15.4,0
FLT-0040846,VEH-0137,2024-10-03 04:28:00,4.8,529.93,1112,98.0,88.4,65.3,55.8,1.127,0.91,70.0,13.3,Good,6539.0,,12.1,0
FLT-0037221,VEH-0125,2024-03-19 15:37:53,16.1,494.62,1038,88.8,54.3,66.2,58.7,1.62,1.13,139.8,14.2,Good,6243.0,,2.5,0
FLT-0003288,VEH-0012,2024-02-19 08:00:00,33.2,414.72,870,100.0,2.0,68.2,82.2,2.545,3.94,85.5,29.0,Good,6570.0,E-BATT,20.6,0
FLT-0020796,VEH-0070,2024-02-19 21:28:00,12.0,419.86,881,92.1,58.3,66.7,72.9,2.365,2.18,33.6,25.4,Good,5580.0,E-GPS,19.9,0
FLT-0038437,VEH-0129,2024-05-02 18:09:00,18.3,525.15,1102,87.7,17.3,57.6,93.3,3.771,,147.0,40.2,Good,6280.0,E-THERM;E-VIB,8.9,1
FLT-0025458,VEH-0085,2024-04-09 00:08:00,9.9,208.99,438,99.7,60.3,78.6,86.8,3.793,,124.3,10.3,Poor,6013.0,E-VIB,10.8,0
FLT-0007956,VEH-0027,2024-03-28 00:00:00,34.3,102.74,215,100.0,24.8,91.9,57.9,1.189,1.42,90.2,21.3,Good,6264.0,,2.5,0
FLT-0008464,VEH-0028,2024-03-09 02:03:27,17.7,886.66,1861,95.7,35.4,40.0,86.7,2.97,3.43,118.8,31.0,Good,5752.0,E-GPS,31.0,0
FLT-0031909,VEH-0107,2024-10-03 23:03:16,5.2,228.26,479,96.9,85.0,83.1,61.6,1.46,1.55,72.3,30.6,Fair,6912.0,,19.1,0
FLT-0040296,VEH-0135,2024-04-09 12:23:00,33.0,470.38,987,93.3,2.0,64.8,82.3,2.49,4.93,36.2,34.5,Good,6263.0,E-BATT,16.1,0
FLT-0036049,VEH-0121,2024-02-13 02:12:00,18.8,471.17,989,97.8,57.1,67.6,56.1,1.811,1.18,120.3,9.0,Good,5893.0,,8.4,0
FLT-0005543,VEH-0019,2024-06-22 15:09:29,14.7,630.32,1323,96.0,55.3,54.6,77.9,2.128,2.25,134.2,24.1,Good,6195.0,,25.1,0
FLT-0021859,VEH-0074,2024-01-23 00:00:00,8.5,114.75,240,98.2,76.0,87.4,73.7,2.185,1.91,96.1,26.1,Good,5433.0,,52.7,0
FLT-0038657,VEH-0130,2024-03-02 14:13:00,23.6,124.3,261,92.1,30.7,86.4,73.5,2.649,1.84,144.4,13.2,Fair,5943.0,,12.9,0
FLT-0038688,VEH-0130,2024-03-22 13:16:56,24.7,135.37,284,90.4,2.0,85.2,,2.9,4.3,132.7,34.8,Poor,6081.0,E-BATT,46.7,0
FLT-0011863,VEH-0039,2024-08-27 10:26:00,13.4,153.12,321,97.3,51.8,83.0,83.9,2.811,3.49,146.6,34.8,Good,5462.0,,9.2,0
FLT-0003164,VEH-0011,2024-04-09 00:05:46,30.0,495.62,1040,98.9,30.9,62.5,61.2,3.171,0.94,95.8,6.2,Good,6016.0,E-GPS,25.8,0
FLT-0028205,VEH-0095,2024-03-27 16:39:55,25.7,532.25,1117,98.0,2.0,58.5,86.1,3.033,5.47,95.2,4.5,Good,6891.0,E-BATT,26.9,0
FLT-0006851,VEH-0024,2024-01-16 03:28:17,16.1,65.71,137,92.4,40.7,90.3,75.8,2.441,3.37,157.7,23.5,Fair,6258.0,,39.0,0
FLT-0004994,VEH-0018,2024-01-20 17:14:08,19.3,473.98,995,89.3,23.0,63.7,79.4,2.294,3.75,65.3,24.3,Poor,6125.0,,12.8,0
FLT-0008411,VEH-0028,2024-07-28 12:03:00,32.2,867.88,1822,95.4,2.0,40.0,79.7,3.015,2.84,99.1,33.9,Good,5934.0,E-BATT,13.1,0
