Date,City Name,temp,Temp Unit,humidity_%,Precipitation (mm),wind_speed_kmph,Visibility_KM,condition,storm_alert
29-01-2024,Visakhapatnam,72.2,F,34,1.7,6.1,7.6,Sunny,N
2024-01-30,Visakhapatnam,30.1,,57,0.8,44.3,9.6,CLEAR,N
2024-01-31,Visakhapatnam,25.4,C,86,0.9,4.1,5.5,clear,N
01-02-2024,Visakhapatnam,24.0,C,91,0.8,32.3,8.7,Sunny,N
02-02-2024,Visakhapatnam,31.5,,45,41.4,25.9,7.8,Rain,yes
03-02-2024,Visakhapatnam,30.1,C,37,106.2,8.2,5.0,Rain,N
04-02-2024,Visakhapatnam,25.8,C,35,0.1,18.0,5.9,clear,N
05-02-2024,Visakhapatnam,27.3,C,87,20.9,24.2,8.2,Heavy Rain,
06-02-2024,Visakhapatnam,28.3,,55,103.1,43.4,6.9,Rain,no
2024-02-07,Visakhapatnam,32.3,C,41,15.1,27.2,5.4,Thunderstorm,N
08-02-2024,Visakhapatnam,27.9,C,50,0.2,26.3,4.5,Clear,N
2024-02-09,Visakhapatnam,28.9,C,unknown,1.4,27.0,9.9,Cloudy,N
2024-02-10,Visakhapatnam,29.1,C,34,77.7,2.2,5.1,Thunderstorm,yes
11-02-2024,Visakhapatnam,30.6,,72,1.6,34.9,6.7,Clear,N
12-02-2024,Visakhapatnam,78.3,F,73,50.3,36.8,4.6,Rain,Y
13-02-2024,Visakhapatnam,33.2,C,33,1.4,26.7,8.2,Clear,N
2024-02-14,Visakhapatnam,29.3,C,66,0.4,15.0,11.4,Cloudy,N
2024-02-15,Visakhapatnam,28.3,C,29,1.8,14.3,4.7,Clear,N
2024-02-16,Visakhapatnam,33.5,,53,0.7,12.5,10.8,clear,N
17-02-2024,Visakhapatnam,36.5,,60,0.6,6.8,11.3,Clear,N
2024-02-18,Visakhapatnam,31.3,C,93,1.9,,5.1,clear,N
2024-02-19,Visakhapatnam,32.1,C,41,42.8,38.1,7.2,Thunderstorm,Y
2024-02-20,Visakhapatnam,28.3,C,34,0.7,15.8,11.3,clear,N
2024-02-21,Visakhapatnam,25.7,C,96,1.9,25.5,6.2,Clear,N
2024-02-22,Visakhapatnam,30.0,C,28,0.3,5.3,8.6,Cloudy,N
2024-02-23,Visakhapatnam,26.7,C,86,32.2,12.2,5.0,Thunderstorm,yes
2024-02-24,Visakhapatnam,86.1,F,43,1.9,19.4,9.8,CLEAR,N
25-02-2024,Visakhapatnam,29.6,C,71,56.6,11.3,9.4,Heavy Rain,N
26-02-2024,Visakhapatnam,36.8,C,,0.9,26.1,8.3,Clear,N
2024-02-27,Visakhapatnam,27.6,,58,1.4,5.6,7.8,clear,N
28-02-2024,Visakhapatnam,88.6,F,53,1.3,16.9,8.8,Clear,N
29-02-2024,Visakhapatnam,30.4,C,51,48.0,23.0,9.5,Rain,yes
2024-03-01,Visakhapatnam,28.6,C,49,113.8,17.7,7.4,Thunderstorm,no
02-03-2024,Visakhapatnam,unknown,C,58,1.3,43.0,5.5,CLEAR,N
03-03-2024,Visakhapatnam,31.3,C,60,75.8,15.8,11.7,Rain,N
2024-03-04,Visakhapatnam,37.0,C,95,0.6,15.3,11.3,Clear,N
05-03-2024,Visakhapatnam,31.2,C,67,13.1,35.0,10.2,Rain,
2024-03-06,Visakhapatnam,26.8,,97,0.7,15.5,2.3,Fog,N
07-03-2024,Visakhapatnam,30.5,,50,1.1,22.7,5.3,Clear,N
08-03-2024,Visakhapatnam,35.0,C,75,0.4,13.2,6.6,Cloudy,N
2024-03-10,Visakhapatnam,34.9,,49,1.7,44.6,7.1,clear,N
11-03-2024,Visakhapatnam,31.6,C,28,75.9,10.6,7.7,Rain,
12-03-2024,Visakhapatnam,25.0,C,89,70.3,31.3,7.4,Thunderstorm,yes
2024-03-13,Visakhapatnam,87.9,F,81,1.2,24.1,1.7,Fog,N
14-03-2024,Visakhapatnam,87.5,,95,1.1,19.7,0.4,Fog,N
2024-03-15,Visakhapatnam,30.9,C,37,1.3,38.5,9.1,Sunny,N
2024-03-16,Visakhapatnam,30.7,C,70,1.3,7.5,6.5,Cloudy,N
17-03-2024,Visakhapatnam,28.9,C,93,53.7,38.6,7.0,Thunderstorm,N
2024-03-18,Visakhapatnam,30.2,,60,53.5,33.7,7.7,Rain,N
2024-03-19,Visakhapatnam,30.5,C,54,0.7,6.9,7.0,Clear,N
2024-03-20,Visakhapatnam,28.3,C,29,1.9,13.9,6.2,Clear,N
21-03-2024,Visakhapatnam,34.1,,34,28.0,43.7,7.2,Rain,N
2024-03-22,Visakhapatnam,33.9,C,66,1.8,N/A,4.1,Cloudy,N
2024-03-23,Visakhapatnam,34.5,C,61,1.8,13.9,4.1,CLEAR,N
24-03-2024,Visakhapatnam,31.9,C,96,0.3,22.3,7.1,Cloudy,N
25-03-2024,Visakhapatnam,34.9,C,32,0.9,12.6,2.7,Fog,N
2024-03-26,Visakhapatnam,31.2,C,55,0.6,35.6,6.5,Cloudy,N
27-03-2024,Visakhapatnam,31.2,C,53,1.1,35.4,7.2,Clear,N
28-03-2024,Visakhapatnam,27.2,C,33,54.3,2.7,9.3,Rain,N
29-03-2024,Visakhapatnam,35.4,C,90,0.9,19.4,7.0,Clear,N
2024-03-30,Visakhapatnam,34.2,C,  ,96.7,31.5,4.2,Heavy Rain,no
31-03-2024,Visakhapatnam,33.9,,64,0.4,10.4,5.0,CLEAR,N
01-04-2024,Visakhapatnam,89.2,F,88,1.9,21.9,4.5,Cloudy,N
2024-04-02,Visakhapatnam,91.1,F,42,1.6,4.1,5.2,Clear,N
2024-04-03,Visakhapatnam,84.7,,50,1.4,17.5,10.4,Cloudy,N
04-04-2024,Visakhapatnam,30.6,C,80,53.2,21.0,4.7,Rain,N
05-04-2024,Visakhapatnam,33.1,C,44,1.2,26.8,1.1,Fog,N
06-04-2024,Visakhapatnam,35.1,C,35,1.0,31.9,9.6,Sunny,N
07-04-2024,Visakhapatnam,89.3,,52,0.6,22.7,6.3,CLEAR,N
08-04-2024,Visakhapatnam,32.6,C,34,26.1,44.1,8.7,rain,yes
2024-04-09,Visakhapatnam,28.7,C,38,0.4,29.5,5.2,Sunny,N
2024-04-11,Visakhapatnam,34.1,C,95,1.2,15.2,1.7,Fog,N
2024-04-12,Visakhapatnam,33.8,C,92,0.4,24.8,2.5,Fog,N
13-04-2024,Visakhapatnam,32.8,C,93,1.9,20.5,6.0,Sunny,N
14-04-2024,Visakhapatnam,33.3,C,52,0.8,29.6,9.8,Sunny,N
2024-04-15,Visakhapatnam,31.2,C,38,0.2,6.5,6.7,Cloudy,N
16-04-2024,Visakhapatnam,32.5,C,76,31.1,35.9,6.3,Rain,N
17-04-2024,Visakhapatnam,29.5,,31,0.3,8.2,9.0,clear,N
2024-04-18,Visakhapatnam,  ,C,31,1.8,37.6,1.5,Fog,N
2024-04-19,Visakhapatnam,NA,,64,32.9,44.7,8.8,Rain,no
20-04-2024,Visakhapatnam,26.1,C,73,1.0,9.4,4.0,Clear,N
21-04-2024,Visakhapatnam,31.7,C,97,1.1,29.5,5.5,clear,N
22-04-2024,Visakhapatnam,31.2,C,86,1.3,15.0,5.9,Clear,N
23-04-2024,Visakhapatnam,33.7,,83,89.3,40.4,11.4,Rain,no
24-04-2024,Visakhapatnam,26.8,C,66,1.4,27.1,11.6,Clear,N
2024-04-25,Visakhapatnam,34.1,C,34,1.7,15.8,4.0,Clear,N
26-04-2024,Visakhapatnam,31.6,C,44,50.7,8.3,6.7,rain,N
2024-04-27,Visakhapatnam,33.8,C,54,68.5,6.4,9.6,Heavy Rain,N
2024-04-28,Visakhapatnam,31.3,,92,0.5,38.8,6.3,Clear,N
29-04-2024,Visakhapatnam,81.0,,61,58.3,23.2,6.0,Heavy Rain,
30-04-2024,Visakhapatnam,33.3,C,69,0.1,6.1,4.7,Clear,N
01-05-2024,Visakhapatnam,32.2,,40,1.8,7.6,7.3,Cloudy,N
2024-05-02,Visakhapatnam,24.8,C,77,17.2,25.6,4.3,rain,no
03-05-2024,Visakhapatnam,29.9,C,84,0.5,22.8,11.4,Cloudy,N
04-05-2024,Visakhapatnam,33.2,,77,53.3,14.0,11.7,Rain,N
2024-05-05,Visakhapatnam,31.3,,75,0.2,7.1,5.2,Clear,N
2024-05-06,Visakhapatnam,32.9,C,34,0.4,17.6,10.8,Sunny,N
07-05-2024,Visakhapatnam,73.5,F,81,0.6,20.8,9.9,Cloudy,N
2024-05-08,Visakhapatnam,91.7,F,50,95.8,33.5,7.2,Rain,yes
09-05-2024,Visakhapatnam,94.1,F,72,1.3,26.3,6.0,Cloudy,N
10-05-2024,Visakhapatnam,87.7,F,84,1.6,35.8,0.4,Fog,N
2024-05-11,Visakhapatnam,32.0,C,38,0.3,36.6,4.6,Cloudy,N
2024-05-12,Visakhapatnam,89.3,F,73,83.2,34.6,10.4,Thunderstorm,Y
14-05-2024,Visakhapatnam,30.8,C,73,1.7,41.9,5.8,clear,N
15-05-2024,Visakhapatnam,25.5,C,66,1.1,10.7,0.5,Fog,N
2024-05-16,Visakhapatnam,25.1,C,80,0.0,7.2,4.7,Clear,N
17-05-2024,Visakhapatnam,29.0,,41,1.4,22.2,11.7,Clear,N
2024-05-18,Visakhapatnam,29.2,C,64,0.4,31.2,4.3,Cloudy,N
2024-05-19,Visakhapatnam,29.4,C,95,1.7,8.1,6.2,Cloudy,N
2024-05-20,Visakhapatnam,26.1,C,92,12.5,16.6,12.0,Thunderstorm,N
21-05-2024,Visakhapatnam,85.7,,40,0.8,9.5,11.2,Cloudy,N
22-05-2024,Visakhapatnam,32.8,C,94,71.2,18.0,10.7,Thunderstorm,
2024-05-23,Visakhapatnam,73.5,,77,0.8,6.0,9.6,Sunny,N
24-05-2024,Visakhapatnam,30.8,C,40,1.1,7.8,4.1,Clear,N
25-05-2024,Visakhapatnam,29.8,,88,0.7,9.0,6.8,Clear,N
26-05-2024,Visakhapatnam,24.7,C,30,1.0,28.5,4.3,Sunny,N
2024-05-27,Visakhapatnam,27.4,C,34,1.1,12.7,9.6,Clear,N
2024-05-28,Visakhapatnam,26.1,C,90,1.0,16.6,9.7,Cloudy,N
2024-05-30,Visakhapatnam,27.1,C,58,22.6,7.7,8.7,rain,
2024-05-31,Visakhapatnam,29.6,C,28,1.2,43.4,7.7,clear,N
2024-06-01,Visakhapatnam,86.2,F,30,0.6,15.6,10.1,Cloudy,N
02-06-2024,Visakhapatnam,null,C,76,0.6,44.5,7.6,Cloudy,N
03-06-2024,Visakhapatnam,83.3,F,61,49.9,13.6,5.1,rain,Y
2024-06-04,Visakhapatnam,29.0,C,40,0.8,42.5,7.2,Cloudy,N
05-06-2024,Visakhapatnam,31.0,C,57,0.3,16.2,5.7,Clear,N
2024-06-06,Visakhapatnam,26.9,C,-,1.1,29.3,10.6,clear,N
07-06-2024,Visakhapatnam,23.4,C,39,0.9,2.5,11.6,Clear,N
08-06-2024,Visakhapatnam,23.9,C,40,1.6,23.6,10.8,Sunny,N
09-06-2024,Visakhapatnam,74.8,F,87,0.3,42.6,11.7,Cloudy,N
10-06-2024,Visakhapatnam,31.9,C,78,1.9,26.5,8.3,Clear,N
2024-06-11,Visakhapatnam,25.9,C,89,101.9,41.9,11.5,Rain,no
2024-06-12,Visakhapatnam,23.2,C,34,1.9,43.9,4.4,Sunny,N
13-06-2024,Visakhapatnam,76.2,,44,0.3,2.3,5.2,Clear,N
2024-06-14,Visakhapatnam,23.0,C,65,1.4,2.1,6.6,Cloudy,N
15-06-2024,Visakhapatnam,21.5,C,72,101.2,3.8,10.4,rain,no
16-06-2024,Visakhapatnam,34.6,C,57,1.2,27.7,9.0,Clear,N
2024-06-17,Visakhapatnam,24.4,C,86,22.3,26.6,4.4,Rain,
2024-06-18,Visakhapatnam,22.3,C,74,0.3,39.3,10.9,Clear,N
19-06-2024,Visakhapatnam,26.9,C,34,1.7,30.6,11.9,Sunny,N
20-06-2024,Visakhapatnam,33.6,,89,119.8,29.7,5.9,Rain,N
2024-06-21,Visakhapatnam,79.2,F,69,1.0,26.1,11.5,Clear,N
2024-06-22,Visakhapatnam,23.2,C,57,0.2,27.9,5.7,clear,N
2024-06-23,Visakhapatnam,23.3,,61,0.2,19.9,7.5,Cloudy,N
2024-06-24,Visakhapatnam,27.2,C,75,1.3,36.4,9.5,Clear,N
2024-06-25,Visakhapatnam,28.6,C,53,112.4,7.3,6.5,Rain,no
26-06-2024,Visakhapatnam,27.4,,87,1.6,31.3,2.8,Fog,N
27-06-2024,Visakhapatnam,24.6,C,84,0.5,3.2,11.0,Cloudy,N
2024-06-28,Visakhapatnam,25.4,C,84,49.7,33.7,10.4,Heavy Rain,yes
29-06-2024,Visakhapatnam,20.7,C,71,1.5,24.1,7.2,Sunny,N
2024-06-30,Visakhapatnam,70.0,F,79,1.8,8.3,4.6,Cloudy,N
01-07-2024,Visakhapatnam,18.1,C,null,1.1,26.8,0.5,Fog,N
02-07-2024,Visakhapatnam,25.1,C,28,1.7,30.2,11.3,Clear,N
2024-07-03,Visakhapatnam,22.8,C,74,78.9,19.5,7.8,Rain,Y
04-07-2024,Visakhapatnam,24.3,C,94,1.3,44.1,10.5,Clear,N
2024-07-05,Visakhapatnam,24.2,C,93,0.7,17.7,0.4,Fog,N
2024-07-06,Visakhapatnam,79.3,F,62,0.4,17.4,10.1,Cloudy,N
07-07-2024,Visakhapatnam,25.2,C,33,0.9,11.5,6.8,Clear,N
2024-07-08,Visakhapatnam,29.6,C,33,17.5,42.8,11.1,rain,N
09-07-2024,Visakhapatnam,18.2,C,89,1.7,34.3,10.0,Clear,N
2024-07-10,Visakhapatnam,26.7,,71,0.2,2.9,4.6,Clear,N
11-07-2024,Visakhapatnam,18.3,,81,1.5,14.1,2.8,Fog,N
13-07-2024,Visakhapatnam,24.2,C,95,1.1,35.8,9.7,Clear,N
14-07-2024,Visakhapatnam,18.9,,51,69.0,30.8,10.6,Rain,N
15-07-2024,Visakhapatnam,19.0,C,73,0.5,8.8,9.3,Cloudy,N
16-07-2024,Visakhapatnam,  ,C,93,0.4,5.0,6.7,clear,N
2024-07-17,Visakhapatnam,26.6,C,97,0.0,29.7,10.6,Clear,N
18-07-2024,Visakhapatnam,76.8,,50,1.4,6.6,8.5,clear,N
2024-07-19,Visakhapatnam,21.0,C,unknown,0.5,41.6,9.9,Clear,N
20-07-2024,Visakhapatnam,24.3,C,79,1.4,5.8,9.8,Cloudy,N
2024-07-21,Visakhapatnam,27.0,C,null,0.6,35.9,2.9,Fog,N
2024-07-22,Visakhapatnam,18.1,C,75,0.3,10.8,4.0,Cloudy,N
23-07-2024,Visakhapatnam,23.2,,35,0.7,21.8,9.2,Cloudy,N
24-07-2024,Visakhapatnam,19.1,,61,18.4,43.4,7.4,rain,Y
2024-07-25,Visakhapatnam,16.6,C,28,0.6,13.1,9.2,Cloudy,N
26-07-2024,Visakhapatnam,23.0,C,68,23.2,16.0,4.2,Rain,Y
27-07-2024,Visakhapatnam,77.7,F,97,1.4,6.7,8.4,Clear,N
29-07-2024,Visakhapatnam,27.4,C,76,23.2,4.1,7.0,Rain,Y
2024-07-30,Visakhapatnam,23.2,C,68,15.9,6.6,8.8,Rain,Y
2024-07-31,Visakhapatnam,18.8,C,48,107.8,44.3,7.4,Rain,N
2024-08-01,Visakhapatnam,18.3,C,67,24.8,34.5,5.5,Rain,N
02-08-2024,Visakhapatnam,19.3,,82,1.8,18.9,7.7,Clear,N
2024-08-03,Visakhapatnam,22.4,C,,1.0,16.0,11.7,Clear,N
04-08-2024,Visakhapatnam,14.4,C,37,0.6,5.9,4.4,clear,N
2024-08-05,Visakhapatnam,69.4,F,43,0.4,17.8,1.9,Fog,N
06-08-2024,Visakhapatnam,21.6,C,85,41.6,19.3,11.9,Rain,N
07-08-2024,Visakhapatnam,22.3,C,41,77.2,4.9,4.1,rain,
08-08-2024,Visakhapatnam,21.9,,88,103.8,19.6,4.4,Rain,
2024-08-09,Visakhapatnam,20.8,C,95,2.0,17.2,7.0,Clear,N
10-08-2024,Visakhapatnam,58.3,F,61,0.3,32.6,11.1,Cloudy,N
2024-08-11,Visakhapatnam,70.9,F,35,1.9,27.9,10.6,Clear,N
2024-08-12,Visakhapatnam,17.2,,73,0.2,14.9,11.8,Cloudy,N
13-08-2024,Visakhapatnam,16.3,,63,1.2,22.9,5.3,Clear,N
2024-08-14,Visakhapatnam,24.2,C,87,46.2,  ,11.0,rain,N
2024-08-15,Visakhapatnam,22.3,C,88,1.4,28.7,7.0,Clear,N
2024-08-16,Visakhapatnam,20.5,C,70,68.4,3.7,6.8,Rain,N
17-08-2024,Visakhapatnam,65.6,,88,0.8,12.1,7.5,Clear,N
2024-08-18,Visakhapatnam,N/A,C,87,1.3,28.6,6.1,Sunny,N
19-08-2024,Visakhapatnam,17.2,C,49,51.2,22.6,8.2,Thunderstorm,
2024-08-20,Visakhapatnam,20.0,,51,0.6,9.5,5.3,Cloudy,N
2024-08-21,Visakhapatnam,19.4,,67,0.5,20.8,2.5,Fog,N
22-08-2024,Visakhapatnam,22.5,,43,1.5,18.8,10.6,clear,N
23-08-2024,Visakhapatnam,13.5,C,31,0.4,23.5,8.1,Cloudy,N
2024-08-24,Visakhapatnam,11.3,C,67,0.3,23.0,11.8,clear,N
25-08-2024,Visakhapatnam,17.2,C,44,82.3,29.6,4.6,Rain,N
26-08-2024,Visakhapatnam,59.4,,59,0.2,20.3,8.4,Cloudy,N
27-08-2024,Visakhapatnam,55.2,F,86,1.2,43.3,5.6,Clear,N
28-08-2024,Visakhapatnam,20.0,C,77,12.7,25.8,8.9,rain,N
29-08-2024,Visakhapatnam,59.9,F,58,0.1,14.0,6.2,Clear,N
2024-08-30,Visakhapatnam,18.4,C,88,78.7,8.8,4.6,Thunderstorm,yes
2024-08-31,Visakhapatnam,18.3,C,44,1.5,4.1,4.3,Clear,N
01-09-2024,Visakhapatnam,19.5,C,50,1.3,19.3,5.2,Clear,N
02-09-2024,Visakhapatnam,16.8,C,85,67.2,40.2,8.8,Rain,N
2024-09-03,Visakhapatnam,62.9,F,59,1.2,5.3,8.8,Clear,N
04-09-2024,Visakhapatnam,23.8,C,47,56.9,32.8,4.8,Rain,no
2024-09-05,Visakhapatnam,19.0,C,null,0.1,29.9,4.6,Clear,N
2024-09-06,Visakhapatnam,15.4,C,65,0.6,37.4,2.8,Fog,N
2024-09-07,Visakhapatnam,10.0,C,38,0.7,32.7,2.7,Fog,N
2024-09-08,Visakhapatnam,19.2,C,81,1.3,2.9,7.3,Cloudy,N
09-09-2024,Visakhapatnam,16.3,C,52,0.2,37.5,2.4,Fog,N
2024-09-10,Visakhapatnam,17.1,C,76,34.0,35.2,9.3,Rain,N
2024-09-11,Visakhapatnam,11.5,,29,0.6,39.6,11.4,Sunny,N
2024-09-12,Visakhapatnam,22.1,C,61,59.4,33.8,9.8,Thunderstorm,
2024-09-13,Visakhapatnam,12.5,C,57,1.0,5.3,9.1,CLEAR,N
14-09-2024,Visakhapatnam,17.6,,34,0.1,17.1,6.0,Clear,N
15-09-2024,Visakhapatnam,17.9,,53,0.6,43.6,8.5,Clear,N
2024-09-16,Visakhapatnam,18.6,,93,22.2,12.8,11.6,Rain,yes
2024-09-17,Visakhapatnam,19.6,,55,2.0,31.5,5.6,Clear,N
18-09-2024,Visakhapatnam,16.5,C,94,1.6,16.4,8.1,CLEAR,N
2024-09-19,Visakhapatnam,69.5,F,94,0.2,9.9,1.9,Fog,N
20-09-2024,Visakhapatnam,15.5,C,71,1.8,27.9,11.9,Clear,N
2024-09-21,Visakhapatnam,16.1,C,48,89.7,21.3,6.6,Heavy Rain,
2024-09-22,Visakhapatnam,16.9,,41,1.4,4.4,10.5,Clear,N
2024-09-23,Visakhapatnam,17.7,C,71,0.4,13.1,7.9,Cloudy,N
24-09-2024,Visakhapatnam,17.8,C,93,0.4,37.5,10.6,clear,N
2024-09-25,Visakhapatnam,17.5,,42,78.7,20.7,6.7,rain,
26-09-2024,Visakhapatnam,19.5,,40,48.1,24.6,7.2,Rain,N
27-09-2024,Visakhapatnam,12.1,C,38,0.5,13.6,8.3,clear,N
28-09-2024,Visakhapatnam,13.3,C,64,0.1,24.3,5.5,Cloudy,N
2024-09-29,Visakhapatnam,18.3,C,41,0.4,34.6,11.7,Sunny,N
30-09-2024,Visakhapatnam,17.9,C,64,119.7,15.0,6.8,Thunderstorm,N
2024-10-01,Visakhapatnam,14.3,C,97,0.4,34.2,4.3,Clear,N
2024-10-02,Visakhapatnam,16.7,C,81,15.7,27.1,4.4,Thunderstorm,no
03-10-2024,Visakhapatnam,15.8,C,42,34.4,6.6,9.6,Thunderstorm,Y
2024-10-04,Visakhapatnam,17.8,C,61,0.6,29.9,5.4,Sunny,N
2024-10-05,Visakhapatnam,16.7,C,54,32.9,null,6.5,Rain,N
2024-10-06,Visakhapatnam,12.9,,80,1.0,3.5,7.3,Cloudy,N
07-10-2024,Visakhapatnam,13.5,C,36,0.1,3.8,10.6,Cloudy,N
08-10-2024,Visakhapatnam,16.6,C,-,61.2,18.7,5.2,Heavy Rain,N
2024-10-09,Visakhapatnam,12.7,C,91,24.5,23.6,11.9,Rain,N
2024-10-10,Visakhapatnam,18.6,C,65,0.9,8.0,4.6,Clear,N
2024-10-11,Visakhapatnam,20.5,C,54,0.0,14.6,8.1,Clear,N
12-10-2024,Visakhapatnam,15.6,C,52,1.2,34.7,9.4,Clear,N
13-10-2024,Visakhapatnam,15.6,C,79,0.6,22.5,5.6,Cloudy,N
14-10-2024,Visakhapatnam,17.7,C,81,0.7,31.6,5.7,Cloudy,N
15-10-2024,Visakhapatnam,17.1,,96,0.2,34.9,6.1,Sunny,N
16-10-2024,Visakhapatnam,12.0,C,42,1.5,19.9,6.5,Cloudy,N
17-10-2024,Visakhapatnam,N/A,C,65,0.2,4.7,5.5,Cloudy,N
2024-10-18,Visakhapatnam,21.5,C,84,61.8,43.4,10.6,Rain,yes
19-10-2024,Visakhapatnam,12.5,,85,96.2,13.5,8.8,Rain,
2024-10-20,Visakhapatnam,22.4,C,77,24.1,5.6,7.0,Rain,N
21-10-2024,Visakhapatnam,12.4,C,62,1.7,29.0,7.1,Clear,N
2024-10-22,Visakhapatnam,16.2,C,67,1.6,22.0,10.8,Sunny,N
23-10-2024,Visakhapatnam,18.1,C,48,1.8,27.2,4.1,Clear,N
24-10-2024,Visakhapatnam,16.8,C,80,1.5,26.4,4.1,Cloudy,N
25-10-2024,Visakhapatnam,16.9,,75,0.2,28.5,11.6,Sunny,N
2024-10-26,Visakhapatnam,15.6,C,72,1.8,35.7,5.8,CLEAR,N
27-10-2024,Visakhapatnam,16.8,C,88,2.0,36.2,11.3,Sunny,N
2024-10-28,Visakhapatnam,15.6,C,39,1.7,24.6,11.7,Cloudy,N
2024-10-29,Visakhapatnam,19.7,C,69,0.5,29.6,7.7,Sunny,N
30-10-2024,Visakhapatnam,11.3,C,43,1.0,33.9,11.7,Clear,N
2024-10-31,Visakhapatnam,11.4,C,  ,0.9,21.8,10.8,Cloudy,N
2024-11-01,Visakhapatnam,18.7,C,91,1.8,36.6,7.9,Clear,N
2024-11-02,Visakhapatnam,15.2,C,53,2.0,40.8,10.1,Clear,N
03-11-2024,Visakhapatnam,15.7,,54,1.9,40.1,7.8,Sunny,N
04-11-2024,Visakhapatnam,16.4,,53,72.0,2.1,5.6,rain,no
05-11-2024,Visakhapatnam,19.8,C,86,34.8,34.5,6.8,Rain,yes
2024-11-06,Visakhapatnam,20.2,,92,0.2,25.9,11.7,Cloudy,N
2024-11-07,Visakhapatnam,21.6,C,86,0.7,28.6,7.2,CLEAR,N
09-11-2024,Visakhapatnam,16.8,C,86,1.7,13.4,7.8,Cloudy,N
2024-11-10,Visakhapatnam,18.6,C,36,1.6,12.9,8.1,clear,N
11-11-2024,Visakhapatnam,13.9,C,47,17.0,7.5,5.2,Rain,Y
12-11-2024,Visakhapatnam,20.6,C,84,22.5,9.7,7.4,Rain,N
2024-11-13,Visakhapatnam,20.1,C,68,0.7,42.8,0.4,Fog,N
2024-11-14,Visakhapatnam,null,,52,79.7,20.7,7.4,Rain,
2024-11-15,Visakhapatnam,17.5,,88,1.4,6.5,9.9,Sunny,N
2024-11-16,Visakhapatnam,21.0,,37,33.3,26.2,7.2,Heavy Rain,no
2024-11-17,Visakhapatnam,20.1,C,33,0.9,13.8,10.8,Sunny,N
2024-11-18,Visakhapatnam,17.8,,91,1.4,33.9,8.4,Sunny,N
2024-11-19,Visakhapatnam,16.7,C,45,2.0,32.3,11.4,Cloudy,N
20-11-2024,Visakhapatnam,18.2,C,84,21.7,29.1,9.0,Heavy Rain,N
2024-11-21,Visakhapatnam,20.4,C,34,1.9,12.1,7.1,clear,N
22-11-2024,Visakhapatnam,68.9,,58,32.8,11.4,6.1,Rain,N
23-11-2024,Visakhapatnam,12.0,,35,26.6,41.6,4.5,Heavy Rain,no
2024-11-24,Visakhapatnam,19.8,C,37,0.9,4.6,6.1,Clear,N
25-11-2024,Visakhapatnam,21.3,,93,1.8,24.7,11.1,Sunny,N
26-11-2024,Visakhapatnam,17.7,C,90,20.5,33.7,10.5,Rain,N
27-11-2024,Visakhapatnam,64.6,F,41,22.2,36.1,10.1,Rain,
29-11-2024,Visakhapatnam,20.2,C,87,0.7,34.5,10.9,Clear,N
2024-11-30,Visakhapatnam,21.6,C,55,0.8,19.4,7.0,Cloudy,N
01-12-2024,Visakhapatnam,21.7,,85,1.9,12.2,7.7,Cloudy,N
2024-12-02,Visakhapatnam,19.6,C,49,0.5,34.1,5.2,Cloudy,N
2024-12-03,Visakhapatnam,16.0,C,81,0.5,10.1,1.6,Fog,N
2024-12-04,Visakhapatnam,19.7,,94,73.3,8.4,5.5,Thunderstorm,N
05-12-2024,Visakhapatnam,22.3,C,61,108.2,24.6,4.1,Rain,no
06-12-2024,Visakhapatnam,18.9,,63,1.7,24.6,7.0,Cloudy,N
2024-12-07,Visakhapatnam,21.3,C,71,0.3,13.3,9.1,Cloudy,N
08-12-2024,Visakhapatnam,23.0,,78,0.2,40.0,0.9,Fog,N
2024-12-09,Visakhapatnam,15.7,C,75,77.5,33.9,4.9,Rain,
10-12-2024,Visakhapatnam,18.4,C,98,1.9,42.3,2.1,Fog,N
11-12-2024,Visakhapatnam,21.1,C,60,1.0,15.3,5.3,Sunny,N
12-12-2024,Visakhapatnam,28.8,C,37,1.8,27.9,5.0,clear,N
13-12-2024,Visakhapatnam,19.7,C,53,1.4,23.5,6.5,clear,N
2024-12-14,Visakhapatnam,16.4,C,34,82.6,25.2,9.8,Thunderstorm,N
2024-12-15,Visakhapatnam,18.3,C,33,0.7,27.5,4.4,clear,N
16-12-2024,Visakhapatnam,21.4,,58,1.8,18.3,5.4,Clear,N
2024-12-17,Visakhapatnam,21.3,C,77,1.7,38.3,10.1,Sunny,N
18-12-2024,Visakhapatnam,22.5,C,31,74.2,21.4,6.8,Heavy Rain,Y
19-12-2024,Visakhapatnam,24.2,C,53,1.7,31.0,10.8,Cloudy,N
20-12-2024,Visakhapatnam,15.2,C,94,0.7,3.0,4.6,Sunny,N
2024-12-21,Visakhapatnam,24.8,C,74,1.3,25.2,10.8,CLEAR,N
2024-12-22,Visakhapatnam,23.6,C,,1.7,35.8,5.5,Cloudy,N
2024-12-23,Visakhapatnam,21.5,C,36,0.1,12.8,7.9,clear,N
24-12-2024,Visakhapatnam,22.5,C,41,0.3,33.3,10.2,CLEAR,N
2024-12-25,Visakhapatnam,20.5,C,49,78.1,42.1,10.4,Heavy Rain,yes
26-12-2024,Visakhapatnam,79.0,F,28,22.6,9.9,6.8,Heavy Rain,N
2024-12-27,Visakhapatnam,25.7,C,33,53.2,29.9,4.4,Rain,Y
2024-12-28,Visakhapatnam,22.6,C,63,0.8,11.0,8.2,Clear,N
