order_id,customer_id,product_id,quantity,order_date,origin_hub,origin_city,destination_city,destination_state,destination_pincode,destination_lat,destination_lon,distance_km,package_weight,package_dimensions_cm,is_fragile,is_hazmat,cold_chain_required,delivery_priority,payment_mode,order_value_inr,weather_condition_at_dest,assigned_vehicle_id,promised_eta_hours,actual_delivery_hours,delivery_cost_inr,transport_mode,order_status
ORD-001578,CUST-01069,PRD-00689,4,2024-12-30 13:05:00,HUB-JAI,Jaipur,Chennai,TN,600001,13.107496,80.240225,"1,603.53",9960.84KG,70 x 51 x 16,0,1,False,exp,COD,"₹742,389.92",clear,VEH-0727,103.2,  ,19941.11,Ship,Delivered
ORD-005541,CUST-00517,PRD-00359,2,2024-12-04 15:05:00,HUB-BHU,Bhubaneswar,Bhubaneswar,OD,751001,20.364212,85.864857,8.66 km,43.84,20*42*14,False,0,False,standard,Prepaid,268087.82,Rain,VEH-0722,8.6,7.51,436.47,AIR CARGO,Pending
ORD-009544,CUST-01774,PRD-00565,3,2025-05-01 21:00:00,HUB-NAG,Nagpur,Nagpur,MH,440001,21.172335,79.052556,4.73,4.77,41 x 20 x 36,True,1,True,STANDARD,Card,439061.22,Rain,VEH-0297,4.2,2.81,53.88,BIKE,Pending
ORD-007623,CUST-02791,PRD-00806,4,Feb 25 2025 07:00 PM,HUB-NAG,Nagpur,Chandigarh,CH,160017,30.740523,76.751854,1092.06,3.08KG,10 x 27 x 45,False,0,False,Standard,prepaid,"₹748,437.16",Fog,VEH-0729,91.5,61.58,1706.88,ship,Delivered
ORD-004935,CUST-03425,PRD-00113,2,10-02-2025,HUB-AHM,Ahmedabad,Ahmedabad,GJ,380001,23.058802,72.637386,7.87,44.62,,Yes,0,False,Standard,prepaid,109437.90,Clear,VEH-0429,1.9,1.42,127.31,Van,Delivered
ORD-003257,CUST-01373,PRD-00294,3,19/05/2025 15:58,HUB-GUW,Guwahati,Ahmedabad,GJ,380001,23.061896,72.590423,1963.82,219.33,,True,0,False,ECONOMY,cod,274125.78,clear,VEH-0690,62.5,55.89,5622.66,Truck,Delivered
ORD-013110,CUST-02430,PRD-00492,2,2025-04-24 15:00:00,HUB-JAI,Jaipur,Chennai,TN,600001,13.120289,80.306605,"1,604.18",0.88,,1,0,False,STANDARD,prepaid,"₹150,307.54",Cloudy,VEH-0588,53.6,45.35,4301.17,Truck,Delivered
ORD-003155,CUST-04883,PRD-98721,2,13-02-2024,HUB-LUC,Lucknow,Bhubaneswar,OD,751001,20.275762,85.805824,882.47,209.32 kg,80 x 49 x 50,False,0,False,Same-Day,Prepaid,98834.24,Cloudy,VEH-0627,35.5,23.85,3033.63,Truck,Delivered
ORD-011727,CUST-04778,PRD-00565,3,2024-01-27 19:17:00,HUB-MUM,Mumbai,Mumbai,MH,400001,19.030588,72.930847,7.53,4770 g,,True,1,True,standard,UPI,439061.22,Rain,VEH-0657,4.9,4.56,146.78,Truck,Delivered
ORD-005024,CUST-02117,PRD-00732,2,03-08-2024,HUB-HYD,Hyderabad,Hyderabad,TS,500001,17.322109,78.506207,7.29,5436.3,21x37x25,Yes,1,False,Standard,UPI,339445.04,Clear,VEH-0684,3.7,3.13,9962.48,TRUCK,Cancelled
ORD-000686,CUST-03270,PRD-00154,2,20/03/2025 16:58,HUB-GUR,Gurugram,Mumbai,MH,400001,72.839689,19.108774,1123.36,33.26,20 x 46 x 50,True,0,False,economy,UPI,38263.16,Thunderstorm,VEH-0639,45.2,29.31,3107.85,Truck,delivered
ORD-010428,CUST-02167,PRD-00126,4,23/07/2024 15:23,HUB-COI,Coimbatore,Visakhapatnam,AP,530001,17.659461,83.178686,997.19,59.00KG,50x33x36,True,0,False,standard,cod,683458.48,Heavy Rain,VEH-0687,43.0,30.88,2831.64,Truck,Delivered
ORD-011974,CUST-02195,PRD-00218,2,2024-01-16T16:12:00Z,HUB-CHA,Chandigarh,Chandigarh,CH,160017,30.702536,76.741349,4.99 km,112.50KG,,False,0,False,express,COD,"₹306,190.28",Cloudy,VEH-0525,2.0,1.39,279.11,Van,Delivered
ORD-010970,CUST-01542,PRD-00398,4,2025-02-03 09:58:00,HUB-BHU,Bhubaneswar,Kochi,KL,682001,9.904839,76.25065,1545.24,16.92,50x10x22,False,0,False,express,UPI,641905.12,Cloudy,VEH-0708,14.1,9.15,14961.54,Air Cargo,Delivered
ORD-010274,CUST-04402,PRD-00777,2,2025-03-17T17:58:00Z,HUB-BHU,Bhubaneswar,Guwahati,AS,781001,26.12465,91.704118,883.49,3.8,,No,0,False,exp,Prepaid,180232.34,Cloudy,VEH-0623,33.7,25.54,2428.8,Truck,Delivered
ORD-011292,CUST-04833,PRD-00752,4,2025-03-08T10:05:00Z,HUB-HYD,Hyderabad,Hyderabad,TS,500001,17.325442,78.424292,9.37,6.68,22*46*26,1,0,False,Express,cod,255513.28,Cloudy,VEH-0392,1.2,1.07,-40.8,Bike,In Transit
ORD-012263,CUST-00738,PRD-00445,1,03/09/2024 20:12,HUB-LUC,Lucknow,Gurugram,HR,122001,28.454913,77.008881,427.02,1.13,52x28x27,0,0,False,eco,cod,62499.22,Thunderstorm,VEH-0674,21.5,14.0,1196.03,Truck,Delivered
ORD-002387,CUST-00420,PRD-00345,2,2024-11-12 17:05:00,HUB-LUC,Lucknow,Lucknow,UP,226001,26.841935,80.909059,3.72,46.58KG,49 x 43 x 33,0,0,False,standard,Prepaid,340207.12,Clear,VEH-0480,1.1,unknown,146.96,Van,Delivered
ORD-011486,CUST-01862,PRD-00333,4,21/04/2024 17:58,HUB-CHE,Chennai,Chennai,TN,600001,13.149379,80.268507,7.42,97.4,44x14x24,False,0,False,std,cod,475948.36,Fog,VEH-0542,2.5,2.22,231.72,van,Delivered
ORD-001468,CUST-02392,PRD-00512,1,1710194280,HUB-LUC,Lucknow,Lucknow,UP,226001,26.950965,80.944639,11.59,1.47,90 x 23 x 42,False,0,False,economy,cod,174466.68,Sunny,VEH-0348,1.6,1.17,38.48,bike,delivered
ORD-004674,CUST-04529,PRD-00532,4,2024-02-27 13:00:00,HUB-GUW,Guwahati,Mysuru,KA,570001,12.309792,76.608851,2206.97,4.68,,True,0,False,express,cod,"₹726,766.60",Fog,VEH-0718,13.5,12.4,21242.23,Air Cargo,delivered
ORD-009231,CUST-01340,PRD-00561,2,2025-03-18 11:58:00,HUB-CHE,Chennai,Chennai,TN,600001,13.046435,80.252835,4.47,3.92KG,19*13*9,True,1,True,express,cod,"₹249,542.42",Cloudy,VEH-0239,1.3,0.92,52.18,Bike,In Transit
ORD-009932,CUST-01862,PRD-00559,3,2024-04-25 07:31:00,HUB-NAG,Nagpur,Delhi,DL,110001,28.653865,77.255826,855.02,4.5 kg,31 x 13 x 12,Yes,1,True,EXPRESS,Prepaid,"₹1,916.16",Sunny,VEH-0646,28.7,23.6,2357.93,Truck,Delivered
ORD-000184,CUST-02672,PRD-00493,2,2024-07-11 14:31:00,HUB-AHM,Ahmedabad,Ahmedabad,GJ,380001,23.041332,72.676291,10.94 km,2.26,57*24*42,Yes,0,False,std,prepaid,351856.0,CLEAR,VEH-0332,2.5,1.86,17.87,Bike,delivered
ORD-004821,CUST-02754,PRD-00339,3,2024-09-02T18:31:00Z,HUB-PUN,Pune,Mumbai,MH,400001,19.055981,72.87524,119.25,19.08,,False,0,False,std,Card,"₹171,723.54",Sunny,VEH-0470,6.2,4.4,255.66,Van,Cancelled
ORD-008204,CUST-03389,PRD-00241,2,2024-04-12 06:23:00,HUB-AHM,Ahmedabad,Coimbatore,TN,641001,N/A,76.938418,1414.54 km,141.14 kg,,False,0,False,standard,prepaid,257469.32,CLEAR,VEH-0675,48.9,36.67,4028.65,Truck,DELIVERED
ORD-012389,CUST-01367,PRD-00339,4,Mar 03 2024 12:05 PM,HUB-DEL,Delhi,Gurugram,HR,122001,28.457129,77.021425,25.29,25.44,81 x 19 x 35,False,0,False,EXPRESS,Card,228964.72,Rain,VEH-0004,5.7,4.72,76.71,Drone,Delivered
ORD-004253,CUST-04611,PRD-00265,4,2024-04-14 16:31:00,HUB-GUR,Gurugram,Chennai,TN,600001,13.10987,80.271537,"1,739.54",171.08 kg,36*56*34,No,0,False,Same-Day,UPI,15783.72,Clear,VEH-0714,9.5,unknown,17360.93,Air_Cargo,Delivered
 ORD-002383 ,CUST-04750,PRD-00642,1,2024-09-10 11:23:00,HUB-AHM,Ahmedabad,Ahmedabad,GJ,380001,22.909138,72.608901,13.18,1106.33KG,22*13*18,No,1,False,SAME-DAY,cod,173139.91,Clear,VEH-0694,3.2,2.83,2436.46,Truck,delivered
ORD-007614,CUST-01693,PRD-00151,1,2024-07-05T07:31:00Z,HUB-MUM,Mumbai,Mumbai,MH,400001,19.070909,72.991384,11.96,27.36,89 x 17 x 34,Yes,0,False,Same-Day,prepaid,30375.89,clear,VEH-0502,2.0,1.35,380.38,Van,delivered
ORD-014565,CUST-03215,PRD-00492,4,2024-02-24T11:05:00Z,HUB-KOC,Kochi,Kochi,KL,682001,9.977793,76.331186,8.71,1.76,46 x 53 x 42,1,0,False,Express,Prepaid,300615.08,Rain,VEH-0342,3.6,3.28,0.58,Bike,Delivered
ORD-003521,CUST-02044,PRD-00366,3,2024-09-21 20:05:00,HUB-DEL,Delhi,Delhi,DL,110001,28.619252,77.272704,6.25 km,41.64,86*39*14,True,0,False,Standard,UPI,56693.88,Clear,VEH-0425,1.2,0.86,175.63,unknown,In Transit
ORD-003795,CUST-03743,PRD-00287,1,2024-09-22 16:00:00,HUB-MYS,Mysuru,Lucknow,UP,226001,26.801351,80.935088,1674.13,70.66KG,,True,0,False,same-day,Card,70216.30,Clear,VEH-0722,12.8,9.05,16537.68,AIR CARGO,Delivered
ORD-003570,CUST-00895,PRD-00250,4,2025-04-24T06:00:00Z,HUB-NAG,Nagpur,Visakhapatnam,AP,530001,17.68583,83.212262,578.78,440.72,42x59x26,0,0,False,STANDARD,COD,"₹201,369.64",null,VEH-0193,28.6,25.22,1305.33,Bike,Delivered
ORD-014164,CUST-00029,PRD-00715,3,12/04/2024 15:23,HUB-LUC,Lucknow,Delhi,DL,110001,28.564668,77.205451,414.83,7346.97,65x47x30,0,1,False,eco,cod,214001.31,rain,VEH-0664,15.9,NA,14391.57,Truck,delivered
ORD-000318,CUST-04889,PRD-00232,3,2025-05-28 07:00:00,HUB-GUW,Guwahati,GUWAHATI,AS,781001,26.077875,91.73186,7.42 km,235.59,37 x 51 x 21,No,0,False,express,Card,"₹192,750.69",Clear,VEH-0576,2.1,1.44,null,Van,In Transit
ORD-005269,CUST-02806,PRD-00289,2,2025-01-08 17:58:00,HUB-NAG,Nagpur,Nagpur,MH,440001,21.049026,79.200017,15.82,62180 g,79x54x50,True,0,False,EXPRESS,cod,136810.58,rain,,5.7,3.82,198.71,van,Delivered
ORD-014472,CUST-03037,PRD-00587,4,1747220400,HUB-COI,Coimbatore,Mysuru,KA,570001,12.321502,76.618787,149.65,14.32,,True,1,False,EXPRESS,Prepaid,445773.24,Clear,VEH-0549,7.6,5.18,362.55,Van,Delivered
ORD-011320,CUST-02873,PRD-00191,3,2024-05-14 14:17:00,HUB-VIS,Visakhapatnam,Visakhapatnam,AP,530001,17.636114,83.289867,9.43,115.71,35 x 38 x 24,1,0,False,standard,UPI,"₹289,387.23",Rain,VEH-0497,4.2,3.01,null,Van,Delivered
ORD-008393,CUST-02222,PRD-00694,3,1735978320,HUB-AHM,Ahmedabad,Hyderabad,TS,500001,17.416383,78.506455,878.42,12767.88,62 x 16 x 46,Yes,1,False,exp,COD,226666.26,rain,VEH-0691,33.9,22.54,25384.45,Truck,Delivered
ORD-008269,CUST-02977,PRD-00497,1,2025-06-24 21:00:00,HUB-MYS,Mysuru,Kolkata,WB,700001,22.613884,88.336191,1688.16,1.36,79x38x47,False,0,False,EXPRESS,UPI,40164.06,Fog,VEH-0707,10.7,9.74,16337.32,Air Cargo,Delivered
ORD-002573,CUST-04643,PRD-00791,3,2025-05-17 19:00:00,HUB-JAI,Jaipur,Madurai,TN,625001,9.939691,78.158537,1903.62 km,3.0 kg,82 x 58 x 26,False,0,False,SAME-DAY,Card,"₹78,837.09",-,VEH-0705,10.9,9.82,18562.59,Air Cargo,Delivered
ORD-002506,CUST-00755,PRD-00425,2,2024-05-03 18:05:00,HUB-GUR,Gurugram,Gurugram,HR,122001,28.418952,77.008456,4.85,2.14,29 x 13 x 11,False,0,False,eco,cod,72127.64,Heavy Rain,VEH-0008,6.5,4.59,56.25,drone,Delivered
ORD-009438,CUST-03812,PRD-00315,1,2025-06-20 15:23:00,HUB-VIS,Visakhapatnam,GUWAHATI,AS,781001,26.127577,91.772883,1287.42,NA,62 x 36 x 27,False,0,False,standard,COD,100314.22,Clear,VEH-0689,48.8,33.1,3476.28,Truck,Delivered
ord-004081,CUST-03148,PRD-00582,4,2024-07-31 18:23:00,HUB-CHE,Chennai,DELHI,DL,110001,28.574206,77.170154,1752.2,8.76,50x21x12,No,1,False,STANDARD,UPI,"₹121,057.00",Rain,,56.2,43.23,4658.71,Truck,Delivered
ORD-000559,CUST-04146,PRD-00015,1,2024-03-23 19:44:00,HUB-GUR,Gurugram,Ahmedabad,GJ,380001,22.998729,72.590742,752.24,1.01,80 x 46 x 37,True,0,False,economy,Card,18973.18,Clear,VEH-0627,22.2,20.06,2080.99,Truck,delivered
ORD-014347,CUST-02859,PRD-00655,4,2025-06-18 16:23:00,HUB-GUR,Gurugram,Gurugram,HR,122001,28.39853,77.106504,10.34,13404.52,18 x 25 x 30,False,1,False,standard,UPI,738098.72,Clear,VEH-0631,4.6,3.41,24255.24,truck,In Transit
ORD-000595,CUST-00149,PRD-00075,1,12-11-2024,HUB-CHA,Chandigarh,Chandigarh,CH,160017,30.819912,76.757097,9.86 km,1.05,51*45*14,True,0,False,std,Card,"₹167,112.32",Clear,VEH-0330,2.3,1.56,41.65,BIKE,Delivered
ORD-012341,CUST-04686,PRD-00794,3,28-04-2025,HUB-MAD,Madurai,Madurai,TN,625001,9.812294,78.214938,16.32 km,4.05,23 x 19 x 34,Yes,0,False,Economy,cod,313799.94,Fog,VEH-0267,3.3,2.8,46.67,bike,Delivered
ORD-012999,CUST-01077,PRD-00335,4,1730985420,HUB-GUW,Guwahati,Guwahati,AS,781001,null,91.685683,8.50,,,No,0,False,EXPRESS,Card,"₹171,952.32",-,VEH-0523,1.0,0.8,181.85,Van,Delivered
ORD-006059,CUST-02265,PRD-00653,1,2024/05/21 09:58,HUB-CHE,Chennai,Guwahati,AS,781001,26.165337,91.734932,1883.81,2724.13,59*46*48,True,1,False,exp,prepaid,175821.51,Clear,VEH-0692,72.0,50.45,9914.33,Truck,Delivered
ORD-006190,CUST-04979,PRD-00643,4,22/05/2024 16:12,HUB-MUM,Mumbai,Delhi,DL,110001,28.582158,  ,1145.42,16588.48 kg,33*60*19,1,1,False,Standard,Card,189630.20,Rain,VEH-0592,54.2,35.27,32990.83,Truck,In Transit
ORD-001921,CUST-00532,PRD-00485,2,2024-03-30 18:31:00,HUB-AHM,Ahmedabad,Ahmedabad,GJ,380001,23.117566,72.631991,12.25 km,2.0,34 x 55 x 40,Yes,0,False,exp,Prepaid,176670.22,CLEAR,VEH-0257,1.3,1.12,43.41,Bike,Delivered
ORD-006813,CUST-02407,PRD-00302,1,04/12/2024 17:00,HUB-JAI,Jaipur,Jaipur,RJ,302001,27.02836,75.843405,14.04 km,88.93,,0,0,False,SAME-DAY,prepaid,31228.86,Thunderstorm,VEH-0557,2.7,2.05,474.7,Van,Delivered
ORD-003663,CUST-00555,PRD-00199,3,2025-06-29 17:17:00,HUB-MYS,Mysuru,Nagpur,MH,440001,21.101425,79.064804,1012.56,48660 g,42 x 46 x 29,Yes,0,False,exp,Card,19011.90,Clear,VEH-0712,9.9,7.9,9942.35,AIR CARGO,Delivered
ORD-005251,CUST-00719,PRD-00268,1,2025-03-14T12:23:00Z,HUB-GUW,Guwahati,Hyderabad,TS,500001,17.339109,78.477294,1681.49,13.96,48x32x46,1,0,False,exp,Card,"₹146,914.94",Rain,VEH-0720,12.3,9.91,16248.52,air cargo,Cancelled
ORD-010353,CUST-00502,PRD-00622,3,2025-06-06 06:44:00,HUB-GUR,Gurugram,Gurugram,HR,122001,28.357256,77.117888,14.46,4.86,22 x 51 x 40,True,1,False,standard,Card,"₹234,459.15",Clear,VEH-0199,1.2,1.14,41.68,Bike,Delivered
ORD-013396,CUST-03517,PRD-00545,3,1726484400,HUB-AHM,Ahmedabad,Madurai,TN,625001,9.914825,78.123345,1572.53,6.99KG,65 x 32 x 38,Yes,1,False,standard,cod,"₹333,739.83",rain,VEH-0647,57.1,41.63,4174.07,Truck,Delivered
ORD-010607,CUST-02236,PRD-00081,3,2024/11/16 09:05,HUB-MAD,Madurai,Madurai,TN,625001,10.041479,78.031955,16.12,3.45 kg,30x23x20,True,0,False,ECONOMY,Prepaid,110464.41,Thunderstorm,VEH-0189,1.7,1.21,79.18,Bike,delivered
ORD-005016,CUST-03293,PRD-00676,3,2025/05/20 09:44,HUB-GUR,Gurugram,Gurugram,HR,122001,28.367505,77.072052,11.15 km,2534.97,,Yes,1,False,standard,cod,"₹429,835.20",Fog,VEH-0656,8.5,6.26,4715.03,Truck,Delivered
ORD-011115,CUST-04772,PRD-00124,1,2024-06-15 18:31:00,HUB-CHA,Chandigarh,Chennai,TN,600001,13.070428,80.221201,1995.49,26.48,83*42*22,True,0,False,exp,prepaid,50827.80,CLEAR,VEH-0709,12.7,9.38,19247.11,air cargo,Delivered
 ORD-001872 ,CUST-04111,PRD-00749,1,25-06-2025,HUB-MUM,Mumbai,Mumbai,MH,400001,,72.886897,5.35,-2.36,46*48*36,No,0,False,STANDARD,prepaid,85061.79,Fog,VEH-0021,5.9,4.42,-12.68,DRONE,Delivered
ORD-011901,CUST-00662,PRD-00676,1,19-05-2025,HUB-CHE,Chennai,Chennai,TN,600001,13.10601,80.277844,2.71,844.99,73x15x49,True,1,False,SAME-DAY,UPI,143278.40,Clear,VEH-0422,1.5,1.08,1856.16,VAN,Delivered
ORD-008688,CUST-02677,PRD-00113,1,2024-04-09 20:58:00,HUB-CHA,Chandigarh,Jaipur,RJ,302001,26.933099,75.747972,434.33,22.31,,1,0,False,express,prepaid,54718.95,Clear,VEH-0688,17.7,14.13,1260.16,Truck,Delivered
ORD-010726,CUST-02505,PRD-00202,4,2024-04-15 19:58:00,HUB-GUW,Guwahati,Coimbatore,TN,641001,11.05163,76.987762,2283.04,107.72,46 x 11 x 47,0,0,False,STANDARD,Prepaid,"₹709,410.12",Cloudy,VEH-0674,68.2,,6228.4,TRUCK,Returned
ORD-013719,CUST-01401,PRD-00418,1,01/03/2025 21:17,HUB-MAD,Madurai,NAGPUR,MH,440001,21.13264,79.067085,1250.32 km,1.93,,1,0,False,ECONOMY,COD,"₹114,535.04",Clear,VEH-0660,50.4,33.06,NA,TRUCK,DELIVERED
ORD-011105,CUST-03616,PRD-00789,3,2024-04-01T21:23:00Z,HUB-BHU,Bhubaneswar,Bhubaneswar,OD,751001,20.224581,85.717349,13.72,6240 g,19 x 11 x 8,1,0,False,exp,UPI,"₹125,837.58",Clear,VEH-0353,1.9,1.53,86.69,Bike,Delivered
ORD-009007,CUST-00062,PRD-00669,1,2025-05-12T21:05:00Z,HUB-VIS,Visakhapatnam,Bhubaneswar,OD,751001,20.344281,85.848754,404.67,1231850 g,,True,1,False,Standard,cod,182755.9,NA,VEH-0593,17.2,15.34,3378.0,Truck,Delivered
ORD-001045,CUST-04821,PRD-00228,4,2024-07-15 12:44:00,HUB-KOL,Kolkata,Guwahati,AS,781001,26.162993,91.749261,526.21,null,20*39*8,Yes,0,False,standard,prepaid,611757.68,Rain,VEH-0699,20.3,16.13,1565.98,TRUCK,Returned
ORD-008449,CUST-04303,PRD-00178,4,2024-03-12 13:58:00,HUB-CHE,Chennai,Chennai,TN,600001,13.089064,80.370171,10.80,86.72,82*43*34,False,0,False,express,COD,"₹304,764.16",Clear,VEH-0406,2.6,1.92,292.56,Van,Delivered
ORD-008469,CUST-03348,PRD-00274,1,2024-01-08T06:00:00Z,HUB-DEL,Delhi,Nagpur,MH,440001,21.158705,79.055106,849.59,21.88 kg,38 x 29 x 20,True,0,False,Same-Day,Card,"₹97,427.54",Sunny,VEH-0669,40.1,26.71,2633.11,Truck,Cancelled
ORD-006000,CUST-00219,PRD-00730,3,Sep 27 2024 01:31 PM,HUB-KOC,Kochi,Jaipur,RJ,302001,26.960554,75.813787,1894.18,2762.13,22*49*39,True,1,False,Express,cod,"₹66,424.02",Sunny,VEH-0581,51.2,NA,10002.64,TRUCK,Cancelled
ORD-001168,CUST-00277,PRD-00031,2,2024-08-24 18:31:00,HUB-KOC,Kochi,Kochi,KL,682001,10.025788,76.386075,16.73,5.76,,Yes,0,False,Standard,prepaid,225747.0,Clear,VEH-0291,2.1,1.55,18.51,Bike,Pending
ORD-004564,CUST-03839,PRD-00386,4,unknown,HUB-BEN,Bengaluru,Jaipur,RJ,302001,26.942849,75.769315,1565.12,65.96,63*20*26,False,0,False,SameDay,COD,86481.6,Heavy Rain,VEH-0712,11.6,10.85,15476.18,Air Cargo,Cancelled
ORD-007579,CUST-01694,PRD-00152,2,11/12/2024 07:58,HUB-NAG,Nagpur,Nagpur,MH,440001,21.0907,79.203086,13.4 km,81.64 kg,38 x 18 x 29,0,0,False,std,Prepaid,155708.04,Heavy Rain,VEH-0033,7.2,4.81,188.35,drone,In Transit
ORD-011820,CUST-04192,PRD-00641,2,,HUB-PUN,Pune,Mumbai,MH,400001,19.086665,72.828588,125.2,6897400 g,29*18*32,True,1,False,economy,UPI,"₹329,046.82",Cloudy,,8.0,5.96,12874.3,Truck,Delivered
ORD-011891,CUST-01635,PRD-00293,1,2025-05-23T13:58:00Z,HUB-MYS,Mysuru,Ahmedabad,GJ,380001,23.0456,72.579372,1270.08,14.73,66*21*34,False,0,False,Express,Card,91865.75,Clear,VEH-0702,12.3,8.29,12368.35,Air Cargo,In Transit
ORD-007800,CUST-04101,PRD-00549,3,2024-05-11 18:23:00,HUB-DEL,Delhi,Delhi,DL,110001,28.660631,77.192716,5.43,12.51,60x41x10,False,1,False,STANDARD,COD,"₹289,412.25",CLEAR,VEH-0309,1.2,1.07,null,Bike,Delivered
ORD-005260,CUST-02018,PRD-00535,4,2024-12-09 15:00:00,HUB-NAG,Nagpur,Nagpur,MH,440001,21.188157,79.093623,4.74,3.24,83 x 11 x 21,1,0,False,STANDARD,UPI,115990.92,Clear,VEH-0130,0.8,0.57,22.73,DRONE,Delivered
ORD-005797,CUST-03558,PRD-97987,3,17/01/2024 19:12,HUB-COI,Coimbatore,Chandigarh,CH,160017,30.704315,76.767596,2189.24,8.88,17*44*13,1,0,False,SAME-DAY,cod,"₹480,835.62",Cloudy,VEH-0720,10.5,9.04,21368.15,Air_Cargo,Delivered
ORD-004034,CUST-04796,PRD-00138,4,unknown,HUB-COI,Coimbatore,Coimbatore,TN,641001,11.126694,76.854718,16.46,64.12,,No,0,False,std,cod,286322.96,Clear,VEH-0536,2.2,1.97,223.05,Van,Delivered
ORD-007712,CUST-00550,PRD-00504,4,2024-04-16 20:17:00,HUB-PUN,Pune,Pune,MH,411001,18.59803,73.851149,8.65,1.4,58x43x22,No,0,False,Standard,prepaid,698470.04,Clear,VEH-0230,0.6,0.44,40.47,BIKE,DELIVERED
ORD-004101,CUST-04430,PRD-00675,3,2025-06-28T10:12:00Z,HUB-HYD,Hyderabad,Hyderabad,TS,500001,17.442251,78.601235,13.72,10162.56 kg,,True,1,False,ECONOMY,cod,163296.57,Cloudy,VEH-0631,4.1,2.89,18432.94,TRUCK,In Transit
ORD-010454,CUST-00619,PRD-00007,2,2024/05/29 16:44,HUB-NAG,Nagpur,Gurugram,HR,122001,-,28.483873,841.23,1.28,,1,0,False,standard,COD,"₹278,172.60",null,VEH-0629,27.8,24.57,2316.6,truck,DELIVERED
ORD-003286,CUST-01700,PRD-00157,3,2025-03-27T08:23:00Z,HUB-KOC,Kochi,Hyderabad,TS,500001,17.370108,78.514696,862.02,120.39KG,36*10*11,1,0,False,standard,Card,441408.81,Cloudy,VEH-0608,33.8,23.7,2573.44,Truck,DELIVERED
ORD-005595,CUST-00062,PRD-98062,2,2024-07-21T15:00:00Z,HUB-MUM,Mumbai,Bengaluru,KA,560001,12.94109,77.626275,850.08,3.0,48 x 19 x 36,False,0,False,Express,COD,240060.86,CLEAR,VEH-0673,32.1,25.16,2332.64,Truck,Returned
ORD-000867,CUST-03847,PRD-00595,2,2024-11-24 17:17:00,HUB-BEN,Bengaluru,Bengaluru,KA,560001,12.924991,77.580557,5.4,7.1,11x58x26,Yes,1,False,std,Prepaid,"₹270,643.12",Clear,VEH-0320,1.5,1.2,47.54,Bike,delivered
ORD-001742,CUST-01365,PRD-00274,3,2025-06-04 12:05:00,HUB-BEN,Bengaluru,Chandigarh,CH,160017,30.733419,76.74268,1976.96,  ,81*19*28,True,0,False,Same-Day,prepaid,292282.62,Cloudy,VEH-0710,13.1,10.01,19378.94,AIR CARGO,In Transit
ORD-011243,CUST-03201,PRD-00464,4,2025-04-21 19:44:00,HUB-KOC,Kochi,Ahmedabad,GJ,380001,23.059539,72.55356,"1,512.26",2.12,74x11x24,0,0,False,Standard,prepaid,332102.0,Clear,VEH-0658,41.1,N/A,4066.1,TRUCK,Delivered
ORD-001999,CUST-04590,PRD-00569,1,30/08/2024 12:12,HUB-MUM,Mumbai,Kolkata,WB,700001,22.559367,88.359492,1654.12,null,,1,1,False,STANDARD,COD,"₹163,329.24",Clear,VEH-0618,50.3,44.76,unknown,Truck,In Transit
ORD-013427,CUST-00503,PRD-00034,4,2024-08-30 18:44:00,HUB-CHE,Chennai,Chennai,TN,600001,13.113911,80.276996,3.54 km,8.32,35 x 22 x 23,1,0,False,EXPRESS,COD,588878.88,Rain,VEH-0314,2.8,2.38,-5.56,bike,In Transit
ORD-007716,CUST-02255,PRD-00121,2,2025-05-20T19:00:00Z,HUB-CHE,Chennai,Bengaluru,KA,560001,12.948276,77.580797,291.8,41540 g,30x24x23,Yes,0,False,standard,cod,240895.32,Clear,VEH-0621,14.3,10.1,959.76,Truck,delivered
ORD-014464,CUST-02690,PRD-00050,2,May 22 2024 03:58 PM,HUB-KOC,Kochi,Kochi,KL,682001,10.035048,76.34589,14.4,1.24,13x58x7,No,0,False,EXPRESS,prepaid,80718.56,Heavy Rain,VEH-0300,2.6,1.88,45.91,Bike,Delivered
ORD-011133,CUST-00511,PRD-00792,2,2025-05-19T14:17:00Z,HUB-MAD,Madurai,Chandigarh,CH,160017,30.685846,76.743385,2312.87,1.24KG,53x28x37,0,0,False,Standard,prepaid,162815.5,Rain,VEH-0063,66.3,45.81,3233.38,drone,Delivered
ORD-002579,CUST-01709,PRD-00804,2,2024-12-24 12:05:00,HUB-KOC,Kochi,Kochi,KL,682001,10.046603,76.25984,12.86,7.08,30 x 53 x 37,False,0,False,Express,cod,18126.40,Cloudy,VEH-0238,0.9,0.81,58.15,Bike,Delivered
ORD-009865,CUST-04804,PRD-00204,2,2024-01-08 12:00:00,HUB-KOC,Kochi,Kolkata,WB,700001,22.608031,88.356963,"1,908.73",29.86 kg,79x45x49,True,0,False,standard,UPI,274142.5,  ,VEH-0630,52.1,43.57,5130.79,Truck,In Transit
ORD-014333,CUST-02813,PRD-00687,1,2025-06-19 15:12:00,HUB-JAI,Jaipur,Jaipur,RJ,302001,26.969001,75.801478,6.45,4405.92,63*34*34,0,1,False,ECONOMY,Card,"₹111,611.32",clear,VEH-0588,3.3,2.21,8040.38,Truck,Delivered
